ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,percent_fundamental_grupo1,percent_fundamental_grupo2,percent_fundamental_grupo3,percent_fundamental_grupo4,percent_fundamental_grupo5,percent_medio_grupo1,percent_medio_grupo2,percent_medio_grupo3,percent_medio_grupo4,percent_medio_grupo5,percent_eja_fundamental_grupo1,percent_eja_fundamental_grupo2,percent_eja_fundamental_grupo3,percent_eja_fundamental_grupo4,percent_eja_fundamental_grupo5,percent_eja_medio_grupo1,percent_eja_medio_grupo2,percent_eja_medio_grupo3,percent_eja_medio_grupo4,percent_eja_medio_grupo5
2021,Norte,AM,Atalaia do Norte,Urbana,Estadual,65.2,0.0,28.7,0.0,6.1,45.6,0.0,51.0,1.5,1.9,33.3,0.0,66.7,0.0,0.0,31.8,0.0,68.2,0.0,0.0
2021,Norte,AM,Atalaia do Norte,Rural,Estadual,43.8,0.0,34.8,0.0,21.4,2.9,0.0,80.9,0.0,16.2,3.2,0.0,96.8,0.0,0.0,,,,,
2021,Norte,AM,Atalaia do Norte,Urbana,Municipal,51.0,0.0,40.2,1.6,7.2,,,,,,15.4,0.0,65.4,1.9,17.3,,,,,
2021,Norte,AM,Atalaia do Norte,Rural,Municipal,3.2,0.0,0.9,0.0,95.9,,,,,,0.0,0.0,4.6,0.0,95.4,,,,,
2021,Norte,AM,Atalaia do Norte,Urbana,Privada,59.3,0.0,40.7,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,AM,Atalaia do Norte,Urbana,Publica,58.7,0.0,33.9,0.7,6.7,45.6,0.0,51.0,1.5,1.9,21.1,0.0,65.8,1.3,11.8,31.8,0.0,68.2,0.0,0.0
2021,Norte,AM,Atalaia do Norte,Rural,Publica,6.3,0.0,3.5,0.0,90.2,2.9,0.0,80.9,0.0,16.2,0.6,0.0,22.2,0.0,77.2,,,,,
2021,Norte,AM,Autazes,Urbana,Estadual,68.2,0.0,28.5,1.4,1.9,45.6,1.8,44.2,7.1,1.3,9.6,0.0,90.4,0.0,0.0,39.6,0.0,57.7,2.7,0.0
2021,Norte,AM,Autazes,Rural,Estadual,,,,,,7.3,0.0,69.3,21.6,1.8,,,,,,,,,,
2021,Norte,AM,Autazes,Urbana,Municipal,66.3,0.0,17.1,6.7,9.9,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,AM,Autazes,Rural,Municipal,22.3,0.0,32.5,11.2,34.0,,,,,,0.0,0.0,73.5,0.0,26.5,,,,,
2021,Norte,AM,Autazes,Urbana,Publica,67.7,0.0,26.0,2.5,3.8,45.6,1.8,44.2,7.1,1.3,8.2,0.0,91.8,0.0,0.0,39.6,0.0,57.7,2.7,0.0
2021,Norte,AM,Autazes,Rural,Publica,22.3,0.0,32.5,11.2,34.0,7.3,0.0,69.3,21.6,1.8,0.0,0.0,73.5,0.0,26.5,,,,,
2021,Norte,AM,Barcelos,Urbana,Estadual,50.0,0.0,46.5,1.9,1.6,42.4,0.0,57.6,0.0,0.0,18.2,0.0,78.2,0.0,3.6,34.1,0.0,62.6,0.0,3.3
2021,Norte,AM,Barcelos,Rural,Estadual,3.0,0.0,97.0,0.0,0.0,5.2,0.0,94.4,0.0,0.4,,,,,,,,,,
2021,Norte,AM,Barcelos,Urbana,Municipal,58.7,0.0,14.1,9.5,17.7,,,,,,,,,,,,,,,
2021,Norte,AM,Barcelos,Rural,Municipal,6.8,0.0,4.2,0.0,89.0,,,,,,2.1,0.0,7.4,0.0,90.5,,,,,
2021,Norte,AM,Barcelos,Urbana,Publica,54.3,0.0,30.5,5.7,9.5,42.4,0.0,57.6,0.0,0.0,18.2,0.0,78.2,0.0,3.6,34.1,0.0,62.6,0.0,3.3
2021,Norte,AM,Barcelos,Rural,Publica,6.1,0.0,22.2,0.0,71.7,5.2,0.0,94.4,0.0,0.4,2.1,0.0,7.4,0.0,90.5,,,,,
2021,Norte,AM,Barreirinha,Urbana,Estadual,73.2,0.0,25.4,0.8,0.6,67.0,0.0,33.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,57.5,0.0,42.5,0.0,0.0
2021,Norte,AM,Barreirinha,Rural,Estadual,58.2,0.0,41.5,0.3,0.0,42.2,0.0,51.5,3.1,3.2,,,,,,48.5,0.0,51.5,0.0,0.0
2021,Norte,AM,Barreirinha,Urbana,Municipal,69.7,0.0,23.0,2.6,4.7,,,,,,11.6,0.0,88.4,0.0,0.0,,,,,
2021,Norte,AM,Barreirinha,Rural,Municipal,26.9,0.0,30.2,2.0,40.9,,,,,,2.0,0.0,23.1,3.5,71.4,,,,,
2021,Norte,AM,Barreirinha,Urbana,Publica,71.4,0.0,24.2,1.7,2.7,67.0,0.0,33.0,0.0,0.0,26.1,0.0,73.9,0.0,0.0,57.5,0.0,42.5,0.0,0.0
2021,Norte,AM,Barreirinha,Rural,Publica,29.8,0.0,31.3,1.9,37.0,42.2,0.0,51.5,3.1,3.2,2.0,0.0,23.1,3.5,71.4,48.5,0.0,51.5,0.0,0.0
2021,Norte,AM,Benjamin Constant,Urbana,Estadual,65.0,0.0,30.7,4.3,0.0,45.1,0.0,45.6,9.3,0.0,0.0,0.0,0.0,100.0,0.0,36.7,0.0,49.4,13.9,0.0
2021,Norte,AM,Benjamin Constant,Rural,Estadual,4.2,0.0,75.0,20.8,0.0,13.9,0.6,47.5,30.6,7.4,,,,,,,,,,
2021,Norte,AM,Benjamin Constant,Urbana,Municipal,71.9,0.0,19.7,3.2,5.2,,,,,,5.9,0.0,64.7,5.9,23.5,,,,,
2021,Norte,AM,Benjamin Constant,Rural,Municipal,29.7,0.6,26.3,10.6,32.8,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Benjamin Constant,Urbana,Privada,40.0,0.0,0.0,0.0,60.0,,,,,,,,,,,,,,,
2021,Norte,AM,Benjamin Constant,Urbana,Publica,70.4,0.0,22.1,3.4,4.1,45.1,0.0,45.6,9.3,0.0,4.7,0.0,51.2,25.6,18.5,36.7,0.0,49.4,13.9,0.0
2021,Norte,AM,Benjamin Constant,Rural,Publica,29.4,0.6,26.9,10.7,32.4,13.9,0.6,47.5,30.6,7.4,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Beruri,Urbana,Estadual,55.4,0.0,37.1,4.3,3.2,41.4,0.0,54.1,4.5,0.0,21.9,0.0,78.1,0.0,0.0,40.7,0.0,59.3,0.0,0.0
2021,Norte,AM,Beruri,Rural,Estadual,,,,,,0.8,0.0,99.2,0.0,0.0,,,,,,,,,,
2021,Norte,AM,Beruri,Urbana,Municipal,44.0,1.8,40.0,1.2,13.0,,,,,,2.2,0.0,75.6,11.1,11.1,,,,,
2021,Norte,AM,Beruri,Rural,Municipal,15.4,0.5,29.1,1.8,53.2,,,,,,0.0,0.0,17.0,0.0,83.0,,,,,
2021,Norte,AM,Beruri,Urbana,Publica,46.9,1.3,39.3,2.0,10.5,41.4,0.0,54.1,4.5,0.0,10.4,0.0,76.6,6.5,6.5,40.7,0.0,59.3,0.0,0.0
2021,Norte,AM,Beruri,Rural,Publica,15.4,0.5,29.1,1.8,53.2,0.8,0.0,99.2,0.0,0.0,0.0,0.0,17.0,0.0,83.0,,,,,
2021,Norte,AM,Boa Vista do Ramos,Urbana,Estadual,68.5,0.0,31.5,0.0,0.0,53.5,0.0,46.5,0.0,0.0,25.0,0.0,75.0,0.0,0.0,44.3,0.0,55.7,0.0,0.0
2021,Norte,AM,Boa Vista do Ramos,Rural,Estadual,,,,,,2.3,0.0,97.7,0.0,0.0,,,,,,,,,,
2021,Norte,AM,Boa Vista do Ramos,Urbana,Municipal,41.4,0.0,20.4,5.9,32.3,,,,,,0.0,0.0,81.0,0.0,19.0,,,,,
2021,Norte,AM,Boa Vista do Ramos,Rural,Municipal,7.3,0.0,32.6,0.0,60.1,,,,,,0.0,0.0,15.9,0.0,84.1,,,,,
2021,Norte,AM,Boa Vista do Ramos,Urbana,Privada,0.0,0.0,0.0,0.0,100.0,,,,,,0.0,0.0,66.7,0.0,33.3,,,,,
2021,Norte,AM,Boa Vista do Ramos,Urbana,Publica,55.1,0.0,26.0,2.9,16.0,53.5,0.0,46.5,0.0,0.0,6.9,0.0,79.3,0.0,13.8,44.3,0.0,55.7,0.0,0.0
2021,Norte,AM,Boa Vista do Ramos,Rural,Publica,7.3,0.0,32.6,0.0,60.1,2.3,0.0,97.7,0.0,0.0,0.0,0.0,15.9,0.0,84.1,,,,,
2021,Norte,AM,Boca do Acre,Urbana,Estadual,60.1,0.0,14.2,23.1,2.6,38.4,0.0,28.7,23.0,9.9,7.7,0.0,38.5,53.8,0.0,14.5,0.0,72.7,12.8,0.0
2021,Norte,AM,Boca do Acre,Rural,Estadual,32.4,0.0,57.4,0.0,10.2,0.3,0.0,92.1,4.0,3.6,,,,,,,,,,
2021,Norte,AM,Boca do Acre,Urbana,Municipal,32.4,1.0,19.1,38.1,9.4,,,,,,2.6,0.0,82.1,15.3,0.0,,,,,
2021,Norte,AM,Boca do Acre,Rural,Municipal,7.6,0.0,29.7,0.2,62.5,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Boca do Acre,Urbana,Privada,50.7,0.0,26.0,6.8,16.5,,,,,,,,,,,,,,,
2021,Norte,AM,Boca do Acre,Urbana,Publica,48.1,0.4,16.3,29.6,5.6,38.4,0.0,28.7,23.0,9.9,4.6,0.0,64.6,30.8,0.0,14.5,0.0,72.7,12.8,0.0
2021,Norte,AM,Boca do Acre,Rural,Publica,8.5,0.0,30.8,0.2,60.5,0.3,0.0,92.1,4.0,3.6,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Borba,Urbana,Estadual,76.3,0.0,23.7,0.0,0.0,55.8,0.0,41.1,0.0,3.1,,,,,,55.1,0.0,44.9,0.0,0.0
2021,Norte,AM,Borba,Rural,Estadual,26.3,0.0,54.2,11.4,8.1,5.3,0.0,74.7,14.0,6.0,8.3,0.0,70.8,20.9,0.0,,,,,
2021,Norte,AM,Borba,Urbana,Municipal,66.6,0.0,19.1,0.0,14.3,,,,,,44.4,0.0,37.0,9.3,9.3,,,,,
2021,Norte,AM,Borba,Rural,Municipal,13.9,0.0,24.4,2.6,59.1,,,,,,2.3,0.0,38.6,0.0,59.1,,,,,
2021,Norte,AM,Borba,Urbana,Publica,71.7,0.0,21.5,0.0,6.8,55.8,0.0,41.1,0.0,3.1,44.4,0.0,37.0,9.3,9.3,55.1,0.0,44.9,0.0,0.0
2021,Norte,AM,Borba,Rural,Publica,15.2,0.0,27.4,3.5,53.9,5.3,0.0,74.7,14.0,6.0,3.2,0.0,43.6,3.2,50.0,,,,,
2021,Norte,AM,Caapiranga,Urbana,Estadual,74.8,0.0,25.2,0.0,0.0,53.3,0.0,46.7,0.0,0.0,18.8,0.0,56.3,0.0,24.9,10.0,0.0,90.0,0.0,0.0
2021,Norte,AM,Caapiranga,Rural,Estadual,53.9,0.0,31.6,14.5,0.0,2.5,0.0,97.5,0.0,0.0,,,,,,,,,,
2021,Norte,AM,Caapiranga,Urbana,Municipal,29.5,0.0,45.2,0.0,25.3,,,,,,11.1,0.0,55.6,0.0,33.3,,,,,
2021,Norte,AM,Caapiranga,Rural,Municipal,22.1,2.6,23.2,2.4,49.7,,,,,,0.0,0.0,0.0,11.1,88.9,,,,,
2021,Norte,AM,Caapiranga,Urbana,Publica,55.7,0.0,33.6,0.0,10.7,53.3,0.0,46.7,0.0,0.0,14.7,0.0,55.9,0.0,29.4,10.0,0.0,90.0,0.0,0.0
2021,Norte,AM,Caapiranga,Rural,Publica,24.7,2.4,23.9,3.4,45.6,2.5,0.0,97.5,0.0,0.0,0.0,0.0,0.0,11.1,88.9,,,,,
2021,Norte,AM,Canutama,Urbana,Estadual,44.0,0.0,53.1,2.9,0.0,55.1,0.0,40.4,4.5,0.0,7.7,0.0,92.3,0.0,0.0,50.0,0.0,50.0,0.0,0.0
2021,Norte,AM,Canutama,Rural,Estadual,,,,,,1.1,0.0,98.9,0.0,0.0,,,,,,,,,,
2021,Norte,AM,Canutama,Urbana,Municipal,72.3,0.0,25.1,0.0,2.6,,,,,,,,,,,,,,,
2021,Norte,AM,Canutama,Rural,Municipal,9.2,0.0,11.2,0.0,79.6,,,,,,0.0,0.0,6.5,0.0,93.5,,,,,
2021,Norte,AM,Canutama,Urbana,Publica,59.0,0.0,38.3,1.4,1.3,55.1,0.0,40.4,4.5,0.0,7.7,0.0,92.3,0.0,0.0,50.0,0.0,50.0,0.0,0.0
2021,Norte,AM,Canutama,Rural,Publica,9.2,0.0,11.2,0.0,79.6,1.1,0.0,98.9,0.0,0.0,0.0,0.0,6.5,0.0,93.5,,,,,
2021,Norte,AM,Carauari,Urbana,Estadual,66.1,0.0,31.6,2.0,0.3,37.1,0.0,59.6,0.0,3.3,24.0,0.0,76.0,0.0,0.0,35.7,0.0,64.3,0.0,0.0
2021,Norte,AM,Carauari,Rural,Estadual,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,,,,,,
2021,Norte,AM,Carauari,Urbana,Municipal,67.3,0.0,27.1,5.6,0.0,,,,,,4.1,0.0,95.9,0.0,0.0,,,,,
2021,Norte,AM,Carauari,Rural,Municipal,33.7,0.0,44.5,4.9,16.9,,,,,,1.4,0.0,75.7,3.7,19.2,,,,,
2021,Norte,AM,Carauari,Urbana,Publica,66.6,0.0,29.7,3.5,0.2,37.1,0.0,59.6,0.0,3.3,8.2,0.0,91.8,0.0,0.0,35.7,0.0,64.3,0.0,0.0
2021,Norte,AM,Carauari,Rural,Publica,33.7,0.0,44.5,4.9,16.9,0.0,0.0,100.0,0.0,0.0,1.4,0.0,75.7,3.7,19.2,,,,,
2021,Norte,AM,Careiro,Urbana,Estadual,66.1,3.1,30.8,0.0,0.0,44.6,6.6,45.5,3.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,AM,Careiro,Rural,Estadual,40.3,0.0,54.0,3.4,2.3,15.5,0.0,68.7,15.8,0.0,5.9,0.0,82.4,11.7,0.0,2.9,0.0,80.0,17.1,0.0
2021,Norte,AM,Careiro,Urbana,Municipal,36.2,0.2,39.2,0.0,24.4,,,,,,10.3,0.0,82.8,0.0,6.9,16.7,0.0,83.3,0.0,0.0
2021,Norte,AM,Careiro,Rural,Municipal,17.1,0.0,28.3,19.7,34.9,,,,,,2.0,0.0,54.8,12.2,31.0,4.5,0.0,58.6,10.8,26.1
2021,Norte,AM,Careiro,Urbana,Privada,,,,,,,,,,,,,,,,,,,,
2021,Norte,AM,Careiro,Urbana,Publica,50.3,1.6,35.3,0.0,12.8,44.6,6.6,45.5,3.3,0.0,9.0,0.0,85.1,0.0,5.9,14.6,0.0,85.4,0.0,0.0
2021,Norte,AM,Careiro,Rural,Publica,20.0,0.0,31.5,17.7,30.8,15.5,0.0,68.7,15.8,0.0,2.2,0.0,56.1,12.2,29.5,4.1,0.0,63.7,12.3,19.9
2021,Norte,AM,Careiro da Várzea,Urbana,Estadual,53.5,0.0,46.5,0.0,0.0,44.8,0.0,54.7,0.0,0.5,25.0,0.0,75.0,0.0,0.0,47.9,0.0,52.1,0.0,0.0
2021,Norte,AM,Careiro da Várzea,Rural,Estadual,50.9,0.0,43.4,1.9,3.8,39.8,0.0,57.5,1.8,0.9,16.7,0.0,83.3,0.0,0.0,14.6,0.0,85.4,0.0,0.0
2021,Norte,AM,Careiro da Várzea,Urbana,Municipal,56.9,0.0,37.8,2.7,2.6,,,,,,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,AM,Careiro da Várzea,Rural,Municipal,34.6,0.1,53.8,0.6,10.9,,,,,,7.3,0.0,53.7,0.0,39.0,,,,,
2021,Norte,AM,Careiro da Várzea,Urbana,Publica,55.8,0.0,40.7,1.8,1.7,44.8,0.0,54.7,0.0,0.5,16.7,0.0,83.3,0.0,0.0,47.9,0.0,52.1,0.0,0.0
2021,Norte,AM,Careiro da Várzea,Rural,Publica,40.2,0.1,50.2,1.0,8.5,39.8,0.0,57.5,1.8,0.9,10.8,0.0,64.6,0.0,24.6,14.6,0.0,85.4,0.0,0.0
2021,Norte,AM,Coari,Urbana,Federal,,,,,,66.4,24.1,6.0,3.5,0.0,,,,,,57.1,42.9,0.0,0.0,0.0
2021,Norte,AM,Coari,Urbana,Estadual,77.9,0.0,17.0,3.0,2.1,61.8,0.0,35.7,2.5,0.0,15.6,0.0,84.4,0.0,0.0,42.1,0.0,57.5,0.0,0.4
2021,Norte,AM,Coari,Rural,Estadual,,,,,,6.0,0.0,92.7,1.3,0.0,7.4,0.0,92.6,0.0,0.0,,,,,
2021,Norte,AM,Coari,Urbana,Municipal,67.9,1.7,24.6,4.3,1.5,,,,,,43.0,0.0,50.0,7.0,0.0,,,,,
2021,Norte,AM,Coari,Rural,Municipal,16.9,0.3,64.7,10.6,7.5,,,,,,,,,,,,,,,
2021,Norte,AM,Coari,Urbana,Privada,73.5,0.0,16.3,2.6,7.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,AM,Coari,Urbana,Publica,73.1,0.8,20.7,3.6,1.8,62.4,3.1,31.9,2.6,0.0,37.0,0.0,57.5,5.5,0.0,42.5,1.2,55.9,0.0,0.4
2021,Norte,AM,Coari,Rural,Publica,16.9,0.3,64.7,10.6,7.5,6.0,0.0,92.7,1.3,0.0,7.4,0.0,92.6,0.0,0.0,,,,,
2021,Norte,AM,Codajás,Urbana,Estadual,61.8,0.0,34.3,1.9,2.0,45.5,0.0,53.2,0.0,1.3,15.4,0.0,84.6,0.0,0.0,9.9,0.0,90.1,0.0,0.0
2021,Norte,AM,Codajás,Rural,Estadual,,,,,,46.4,0.0,49.3,0.0,4.3,,,,,,,,,,
2021,Norte,AM,Codajás,Urbana,Municipal,46.9,3.9,20.9,4.2,24.1,,,,,,23.1,0.0,23.1,30.8,23.0,,,,,
2021,Norte,AM,Codajás,Rural,Municipal,16.5,0.0,35.8,0.0,47.7,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Codajás,Urbana,Publica,56.4,1.4,29.4,2.8,10.0,45.5,0.0,53.2,0.0,1.3,17.3,0.0,69.2,7.7,5.8,9.9,0.0,90.1,0.0,0.0
2021,Norte,AM,Codajás,Rural,Publica,16.5,0.0,35.8,0.0,47.7,46.4,0.0,49.3,0.0,4.3,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Eirunepé,Urbana,Federal,,,,,,83.3,16.7,0.0,0.0,0.0,,,,,,81.8,18.2,0.0,0.0,0.0
2021,Norte,AM,Eirunepé,Urbana,Estadual,60.4,0.0,36.1,1.7,1.8,47.1,0.0,47.5,2.1,3.3,28.1,0.0,62.5,0.0,9.4,25.2,0.0,67.6,1.8,5.4
2021,Norte,AM,Eirunepé,Urbana,Municipal,61.9,0.3,19.8,2.9,15.1,,,,,,3.8,0.0,34.6,0.0,61.6,,,,,
2021,Norte,AM,Eirunepé,Rural,Municipal,13.8,0.0,7.4,0.0,78.8,,,,,,0.0,0.0,19.4,0.0,80.6,,,,,
2021,Norte,AM,Eirunepé,Urbana,Privada,40.0,0.0,40.0,0.0,20.0,,,,,,,,,,,,,,,
2021,Norte,AM,Eirunepé,Urbana,Publica,61.0,0.1,29.5,2.2,7.2,52.8,2.6,40.0,1.7,2.9,13.1,0.0,45.2,0.0,41.7,30.3,1.6,61.5,1.6,5.0
2021,Norte,AM,Eirunepé,Rural,Publica,13.8,0.0,7.4,0.0,78.8,,,,,,0.0,0.0,19.4,0.0,80.6,,,,,
2021,Norte,AM,Envira,Urbana,Estadual,48.6,0.0,46.7,4.7,0.0,36.7,0.0,54.3,9.0,0.0,0.0,0.0,100.0,0.0,0.0,17.1,0.0,82.9,0.0,0.0
2021,Norte,AM,Envira,Urbana,Municipal,52.7,5.3,33.8,1.8,6.4,,,,,,0.0,0.0,92.1,0.0,7.9,,,,,
2021,Norte,AM,Envira,Rural,Municipal,6.2,0.0,7.5,0.9,85.4,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Envira,Urbana,Publica,51.0,3.0,39.3,3.0,3.7,36.7,0.0,54.3,9.0,0.0,0.0,0.0,93.5,0.0,6.5,17.1,0.0,82.9,0.0,0.0
2021,Norte,AM,Envira,Rural,Publica,6.2,0.0,7.5,0.9,85.4,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Fonte Boa,Urbana,Estadual,61.3,0.0,36.8,0.5,1.4,46.5,0.2,43.3,7.9,2.1,45.8,0.0,41.7,12.5,0.0,38.0,0.0,43.7,16.9,1.4
2021,Norte,AM,Fonte Boa,Rural,Estadual,,,,,,3.0,0.0,91.5,5.5,0.0,,,,,,,,,,
2021,Norte,AM,Fonte Boa,Urbana,Municipal,44.1,0.0,27.1,1.0,27.8,,,,,,6.7,0.0,64.8,0.0,28.5,,,,,
2021,Norte,AM,Fonte Boa,Rural,Municipal,1.3,0.0,8.6,0.8,89.3,,,,,,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Fonte Boa,Urbana,Publica,50.1,0.0,30.5,0.8,18.6,46.5,0.2,43.3,7.9,2.1,14.0,0.0,60.5,2.3,23.2,38.0,0.0,43.7,16.9,1.4
2021,Norte,AM,Fonte Boa,Rural,Publica,1.3,0.0,8.6,0.8,89.3,3.0,0.0,91.5,5.5,0.0,0.0,0.0,0.0,0.0,100.0,,,,,
2021,Norte,AM,Guajará,Urbana,Estadual,45.9,0.0,51.9,2.2,0.0,63.1,0.0,32.8,4.1,0.0,5.6,0.0,94.4,0.0,0.0,5.6,0.0,94.4,0.0,0.0
2021,Norte,AM,Guajará,Rural,Estadual,2.1,0.0,97.9,0.0,0.0,2.0,0.0,98.0,0.0,0.0,,,,,,,,,,
2021,Norte,AM,Guajará,Urbana,Municipal,83.2,0.0,16.8,0.0,0.0,,,,,,,,,,,,,,,
2021,Norte,AM,Guajará,Rural,Municipal,42.9,0.0,4.2,0.0,52.9,,,,,,,,,,,,,,,
2021,Norte,AM,Guajará,Urbana,Publica,66.0,0.0,33.0,1.0,0.0,63.1,0.0,32.8,4.1,0.0,5.6,0.0,94.4,0.0,0.0,5.6,0.0,94.4,0.0,0.0
2021,Norte,AM,Guajará,Rural,Publica,31.3,0.0,30.9,0.0,37.8,2.0,0.0,98.0,0.0,0.0,,,,,,,,,,
2021,Norte,AM,Humaitá,Rural,Federal,,,,,,77.8,15.7,6.5,0.0,0.0,,,,,,60.0,20.0,20.0,0.0,0.0
2021,Norte,AM,Humaitá,Urbana,Estadual,59.5,0.0,38.1,2.4,0.0,71.3,0.0,28.7,0.0,0.0,52.8,0.0,47.2,0.0,0.0,61.5,0.0,38.5,0.0,0.0
2021,Norte,AM,Humaitá,Rural,Estadual,0.0,0.0,12.5,0.0,87.5,75.8,0.0,16.8,0.0,7.4,,,,,,,,,,
2021,Norte,AM,Humaitá,Urbana,Municipal,74.4,0.3,16.6,7.1,1.6,,,,,,47.9,0.0,52.1,0.0,0.0,,,,,
2021,Norte,AM,Humaitá,Rural,Municipal,40.1,0.0,41.5,0.6,17.8,,,,,,6.0,0.0,54.8,0.0,39.2,,,,,
2021,Norte,AM,Humaitá,Urbana,Privada,83.7,0.0,14.5,1.8,0.0,61.5,0.0,30.8,7.7,0.0,,,,,,,,,,
2021,Norte,AM,Humaitá,Urbana,Publica,68.2,0.2,25.6,5.1,0.9,71.3,0.0,28.7,0.0,0.0,50.0,0.0,50.0,0.0,0.0,61.5,0.0,38.5,0.0,0.0
2021,Norte,AM,Humaitá,Rural,Publica,38.8,0.0,40.5,0.6,20.1,76.3,3.6,14.4,0.0,5.7,6.0,0.0,54.8,0.0,39.2,60.0,20.0,20.0,0.0,0.0
2021,Norte,AM,Ipixuna,Urbana,Estadual,65.0,0.0,30.5,3.0,1.5,50.8,0.0,43.5,5.3,0.4,0.0,0.0,100.0,0.0,0.0,,,,,
2021,Norte,AM,Ipixuna,Rural,Estadual,2.1,0.0,72.9,12.5,12.5,0.0,0.0,87.9,0.0,12.1,5.6,0.0,94.4,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,AM,Ipixuna,Urbana,Municipal,60.7,0.0,38.3,0.5,0.5,,,,,,8.3,0.0,91.7,0.0,0.0,,,,,
2021,Norte,AM,Ipixuna,Rural,Municipal,16.1,0.0,16.7,3.1,64.1,,,,,,,,,,,,,,,
2021,Norte,AM,Ipixuna,Urbana,Publica,62.7,0.0,34.7,1.7,0.9,50.8,0.0,43.5,5.3,0.4,3.9,0.0,96.1,0.0,0.0,,,,,
2021,Norte,AM,Ipixuna,Rural,Publica,13.0,0.0,29.1,5.2,52.7,0.0,0.0,87.9,0.0,12.1,5.6,0.0,94.4,0.0,0.0,0.0,0.0,100.0,0.0,0.0
2021,Norte,AM,Iranduba,Urbana,Estadual,44.0,0.0,51.8,4.2,0.0,52.5,0.0,41.3,6.2,0.0,,,,,,49.7,0.0,50.3,0.0,0.0
2021,Norte,AM,Iranduba,Rural,Estadual,63.5,0.0,35.0,1.5,0.0,52.3,0.0,45.7,2.0,0.0,,,,,,36.7,0.0,63.3,0.0,0.0
2021,Norte,AM,Iranduba,Urbana,Municipal,64.6,0.0,31.8,3.1,0.5,,,,,,30.5,0.0,69.5,0.0,0.0,,,,,
2021,Norte,AM,Iranduba,Rural,Municipal,32.7,0.0,58.2,4.6,4.5,,,,,,14.9,0.0,85.1,0.0,0.0,,,,,
2021,Norte,AM,Iranduba,Urbana,Privada,40.4,14.1,0.0,0.0,45.5,,,,,,,,,,,,,,,
2021,Norte,AM,Iranduba,Urbana,Publica,62.0,0.0,34.3,3.3,0.4,52.5,0.0,41.3,6.2,0.0,30.5,0.0,69.5,0.0,0.0,49.7,0.0,50.3,0.0,0.0
2021,Norte,AM,Iranduba,Rural,Publica,35.9,0.0,55.9,4.3,3.9,52.3,0.0,45.7,2.0,0.0,14.9,0.0,85.1,0.0,0.0,36.7,0.0,63.3,0.0,0.0
2021,Norte,AM,Itacoatiara,Rural,Federal,,,,,,74.0,0.0,20.2,5.8,0.0,,,,,,,,,,
2021,Norte,AM,Itacoatiara,Urbana,Estadual,66.8,0.0,27.4,5.7,0.1,66.4,0.2,29.9,2.3,1.2,,,,,,43.4,0.0,45.1,11.5,0.0
2021,Norte,AM,Itacoatiara,Rural,Estadual,50.0,0.0,49.2,0.8,0.0,7.8,0.0,78.1,12.3,1.8,,,,,,10.3,0.0,89.7,0.0,0.0
2021,Norte,AM,Itacoatiara,Urbana,Municipal,62.4,0.2,26.0,5.8,5.6,,,,,,33.9,0.0,59.8,4.6,1.7,,,,,
2021,Norte,AM,Itacoatiara,Rural,Municipal,34.4,0.1,42.8,3.4,19.3,,,,,,9.3,0.2,59.9,5.4,25.2,,,,,
2021,Norte,AM,Itacoatiara,Urbana,Privada,53.0,1.3,28.4,7.4,9.9,65.2,0.0,34.8,0.0,0.0,0.0,0.0,66.7,33.3,0.0,,,,,
2021,Norte,AM,Itacoatiara,Urbana,Publica,64.3,0.1,26.6,5.8,3.2,66.4,0.2,29.9,2.3,1.2,33.9,0.0,59.8,4.6,1.7,43.4,0.0,45.1,11.5,0.0
2021,Norte,AM,Itacoatiara,Rural,Publica,35.2,0.1,43.1,3.2,18.4,12.6,0.0,73.9,11.9,1.6,9.3,0.2,59.9,5.4,25.2,10.3,0.0,89.7,0.0,0.0
2021,Norte,AM,Itamarati,Urbana,Estadual,40.4,0.0,34.7,5.2,19.7,33.6,0.0,59.1,6.0,1.3,0.0,0.0,62.5,25.0,12.5,31.4,0.0,47.1,5.9,15.6
2021,Norte,AM,Itamarati,Rural,Estadual,,,,,,,,,,,,,,,,1.4,0.0,98.6,0.0,0.0
