ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,percent_fundamental_nivel1,percent_fundamental_nivel2,percent_fundamental_nivel3,percent_fundamental_nivel4,percent_fundamental_nivel5,percent_fundamental_nivel6,percent_medio_nivel1,percent_medio_nivel2,percent_medio_nivel3,percent_medio_nivel4,percent_medio_nivel5,percent_medio_nivel6
2021,Norte,PA,Marituba,Urbana,Municipal,23.1,15.4,27.1,22.0,9.0,3.4,,,,,,
2021,Norte,PA,Marituba,Rural,Municipal,21.4,4.5,21.3,28.1,19.1,5.6,,,,,,
2021,Norte,PA,Marituba,Urbana,Privada,24.4,7.3,29.3,26.8,7.3,4.9,0.0,13.7,40.9,22.7,18.2,4.5
2021,Norte,PA,Marituba,Urbana,Publica,22.9,15.3,26.7,21.9,9.1,4.1,0.0,0.5,4.5,33.7,29.8,31.5
2021,Norte,PA,Marituba,Rural,Publica,21.4,4.5,21.3,28.1,19.1,5.6,,,,,,
2021,Norte,PA,Medicilândia,Urbana,Estadual,,,,,,,3.2,0.0,16.1,61.3,19.4,0.0
2021,Norte,PA,Medicilândia,Urbana,Municipal,7.9,7.9,51.5,24.8,7.9,0.0,,,,,,
2021,Norte,PA,Medicilândia,Rural,Municipal,31.8,12.1,42.1,13.1,0.9,0.0,,,,,,
2021,Norte,PA,Medicilândia,Urbana,Publica,7.9,7.9,51.5,24.8,7.9,0.0,3.2,0.0,16.1,61.3,19.4,0.0
2021,Norte,PA,Medicilândia,Rural,Publica,31.8,12.1,42.1,13.1,0.9,0.0,,,,,,
2021,Norte,PA,Melgaço,Urbana,Estadual,,,,,,,0.0,2.8,13.9,36.1,25.0,22.2
2021,Norte,PA,Melgaço,Urbana,Municipal,5.4,15.6,35.6,25.6,10.0,7.8,,,,,,
2021,Norte,PA,Melgaço,Rural,Municipal,56.8,6.4,13.8,22.3,0.7,0.0,,,,,,
2021,Norte,PA,Melgaço,Urbana,Publica,5.4,15.6,35.6,25.6,10.0,7.8,0.0,2.8,13.9,36.1,25.0,22.2
2021,Norte,PA,Melgaço,Rural,Publica,56.8,6.4,13.8,22.3,0.7,0.0,,,,,,
2021,Norte,PA,Mocajuba,Urbana,Estadual,,,,,,,0.0,2.1,6.1,26.5,40.8,24.5
2021,Norte,PA,Mocajuba,Urbana,Municipal,6.5,4.0,43.5,26.6,9.7,9.7,,,,,,
2021,Norte,PA,Mocajuba,Rural,Municipal,30.9,5.6,31.7,25.4,4.0,2.4,,,,,,
2021,Norte,PA,Mocajuba,Urbana,Privada,17.9,14.3,21.4,25.0,14.3,7.1,0.0,12.0,28.0,32.0,20.0,8.0
2021,Norte,PA,Mocajuba,Urbana,Publica,6.5,4.0,43.5,26.6,9.7,9.7,0.0,2.1,6.1,26.5,40.8,24.5
2021,Norte,PA,Mocajuba,Rural,Publica,30.9,5.6,31.7,25.4,4.0,2.4,,,,,,
2021,Norte,PA,Moju,Urbana,Estadual,,,,,,,0.0,7.8,24.1,28.4,20.7,19.0
2021,Norte,PA,Moju,Urbana,Municipal,9.4,6.8,33.3,29.6,8.6,12.3,,,,,,
2021,Norte,PA,Moju,Rural,Municipal,33.0,9.5,29.8,19.3,5.8,2.6,,,,,,
2021,Norte,PA,Moju,Rural,Privada,,,,,,,60.0,0.0,30.0,0.0,10.0,0.0
2021,Norte,PA,Moju,Urbana,Publica,9.4,6.8,33.3,29.6,8.6,12.3,0.0,7.8,24.1,28.4,20.7,19.0
2021,Norte,PA,Moju,Rural,Publica,33.0,9.5,29.8,19.3,5.8,2.6,,,,,,
2021,Norte,PA,Mojuí dos Campos,Urbana,Estadual,,,,,,,0.0,0.0,39.5,26.3,18.4,15.8
2021,Norte,PA,Mojuí dos Campos,Urbana,Municipal,35.1,12.5,27.3,14.8,2.3,8.0,,,,,,
2021,Norte,PA,Mojuí dos Campos,Rural,Municipal,46.6,33.9,11.1,7.8,0.0,0.6,,,,,,
2021,Norte,PA,Mojuí dos Campos,Urbana,Publica,35.1,12.5,27.3,14.8,2.3,8.0,0.0,0.0,39.5,26.3,18.4,15.8
2021,Norte,PA,Mojuí dos Campos,Rural,Publica,46.6,33.9,11.1,7.8,0.0,0.6,,,,,,
2021,Norte,PA,Monte Alegre,Urbana,Estadual,,,,,,,0.0,3.4,3.4,30.3,20.2,42.7
2021,Norte,PA,Monte Alegre,Rural,Estadual,,,,,,,0.0,2.4,12.5,45.0,13.8,26.3
2021,Norte,PA,Monte Alegre,Urbana,Municipal,23.8,7.9,21.5,18.6,9.6,18.6,,,,,,
2021,Norte,PA,Monte Alegre,Rural,Municipal,21.7,5.0,27.4,43.2,1.7,1.0,,,,,,
2021,Norte,PA,Monte Alegre,Urbana,Privada,56.2,12.5,25.0,6.3,0.0,0.0,,,,,,
2021,Norte,PA,Monte Alegre,Urbana,Publica,23.8,7.9,21.5,18.6,9.6,18.6,0.0,3.4,3.4,30.3,20.2,42.7
2021,Norte,PA,Monte Alegre,Rural,Publica,21.7,5.0,27.4,43.2,1.7,1.0,0.0,2.4,12.5,45.0,13.8,26.3
2021,Norte,PA,Muaná,Urbana,Estadual,,,,,,,0.0,2.2,25.0,61.4,11.4,0.0
2021,Norte,PA,Muaná,Urbana,Municipal,15.1,9.4,50.9,20.8,3.8,0.0,,,,,,
2021,Norte,PA,Muaná,Rural,Municipal,35.2,15.7,33.1,15.3,0.7,0.0,,,,,,
2021,Norte,PA,Muaná,Urbana,Publica,15.1,9.4,50.9,20.8,3.8,0.0,0.0,2.2,25.0,61.4,11.4,0.0
2021,Norte,PA,Muaná,Rural,Publica,35.2,15.7,33.1,15.3,0.7,0.0,,,,,,
2021,Norte,PA,Nova Esperança do Piriá,Urbana,Estadual,,,,,,,0.0,0.0,3.2,54.8,22.6,19.4
2021,Norte,PA,Nova Esperança do Piriá,Urbana,Municipal,22.5,17.5,21.7,25.0,8.3,5.0,,,,,,
2021,Norte,PA,Nova Esperança do Piriá,Rural,Municipal,48.0,5.0,17.0,24.0,4.0,2.0,,,,,,
2021,Norte,PA,Nova Esperança do Piriá,Urbana,Publica,22.5,17.5,21.7,25.0,8.3,5.0,0.0,0.0,3.2,54.8,22.6,19.4
2021,Norte,PA,Nova Esperança do Piriá,Rural,Publica,48.0,5.0,17.0,24.0,4.0,2.0,,,,,,
2021,Norte,PA,Nova Ipixuna,Urbana,Estadual,,,,,,,0.0,4.9,33.3,33.3,19.0,9.5
2021,Norte,PA,Nova Ipixuna,Urbana,Municipal,11.7,3.3,31.7,38.3,8.3,6.7,,,,,,
2021,Norte,PA,Nova Ipixuna,Rural,Municipal,34.7,11.5,19.2,23.1,9.6,1.9,,,,,,
2021,Norte,PA,Nova Ipixuna,Urbana,Privada,14.4,0.0,21.4,21.4,7.1,35.7,,,,,,
2021,Norte,PA,Nova Ipixuna,Urbana,Publica,11.7,3.3,31.7,38.3,8.3,6.7,0.0,4.9,33.3,33.3,19.0,9.5
2021,Norte,PA,Nova Ipixuna,Rural,Publica,34.7,11.5,19.2,23.1,9.6,1.9,,,,,,
2021,Norte,PA,Nova Timboteua,Urbana,Estadual,,,,,,,0.0,0.0,15.8,10.5,57.9,15.8
2021,Norte,PA,Nova Timboteua,Rural,Estadual,,,,,,,0.0,0.0,6.2,12.5,62.5,18.8
2021,Norte,PA,Nova Timboteua,Urbana,Municipal,5.5,2.7,32.4,16.2,18.9,24.3,,,,,,
2021,Norte,PA,Nova Timboteua,Rural,Municipal,26.1,6.5,19.6,34.8,4.3,8.7,,,,,,
2021,Norte,PA,Nova Timboteua,Urbana,Publica,5.5,2.7,32.4,16.2,18.9,24.3,0.0,0.0,15.8,10.5,57.9,15.8
2021,Norte,PA,Nova Timboteua,Rural,Publica,26.1,6.5,19.6,34.8,4.3,8.7,0.0,0.0,6.2,12.5,62.5,18.8
2021,Norte,PA,Novo Progresso,Urbana,Estadual,,,,,,,0.0,0.0,20.0,60.0,20.0,0.0
2021,Norte,PA,Novo Progresso,Urbana,Municipal,5.6,8.8,48.0,29.6,6.4,1.6,,,,,,
2021,Norte,PA,Novo Progresso,Rural,Municipal,14.2,39.3,26.8,16.1,3.6,0.0,,,,,,
2021,Norte,PA,Novo Progresso,Urbana,Privada,8.2,10.8,40.5,27.0,8.1,5.4,0.0,5.2,36.8,31.6,21.1,5.3
2021,Norte,PA,Novo Progresso,Urbana,Publica,5.6,8.8,48.0,29.6,6.4,1.6,0.0,0.0,20.0,60.0,20.0,0.0
2021,Norte,PA,Novo Progresso,Rural,Publica,14.2,39.3,26.8,16.1,3.6,0.0,,,,,,
2021,Norte,PA,Novo Repartimento,Urbana,Estadual,,,,,,,0.0,2.8,2.7,29.7,21.6,43.2
2021,Norte,PA,Novo Repartimento,Rural,Estadual,,,,,,,0.0,0.0,22.6,38.7,16.1,22.6
2021,Norte,PA,Novo Repartimento,Urbana,Municipal,9.4,21.7,30.4,23.0,6.2,9.3,,,,,,
2021,Norte,PA,Novo Repartimento,Rural,Municipal,8.4,9.8,45.8,32.0,2.0,2.0,,,,,,
2021,Norte,PA,Novo Repartimento,Urbana,Privada,29.1,12.5,16.7,29.2,0.0,12.5,0.0,14.4,21.4,57.1,7.1,0.0
2021,Norte,PA,Novo Repartimento,Urbana,Publica,9.4,21.7,30.4,23.0,6.2,9.3,0.0,2.8,2.7,29.7,21.6,43.2
2021,Norte,PA,Novo Repartimento,Rural,Publica,8.4,9.8,45.8,32.0,2.0,2.0,0.0,0.0,22.6,38.7,16.1,22.6
2021,Norte,PA,Óbidos,Urbana,Federal,,,,,,,2.6,0.0,23.1,61.5,12.8,0.0
2021,Norte,PA,Óbidos,Urbana,Estadual,,,,,,,0.0,1.5,26.6,42.2,14.1,15.6
2021,Norte,PA,Óbidos,Urbana,Municipal,9.7,3.2,59.5,17.3,4.9,5.4,,,,,,
2021,Norte,PA,Óbidos,Rural,Municipal,12.3,7.7,38.7,38.0,3.3,0.0,,,,,,
2021,Norte,PA,Óbidos,Urbana,Publica,9.7,3.2,59.5,17.3,4.9,5.4,1.0,1.0,25.2,49.5,13.6,9.7
2021,Norte,PA,Óbidos,Rural,Publica,12.3,7.7,38.7,38.0,3.3,0.0,,,,,,
2021,Norte,PA,Oeiras do Pará,Urbana,Estadual,,,,,,,0.0,0.0,0.0,54.5,36.4,9.1
2021,Norte,PA,Oeiras do Pará,Urbana,Municipal,10.8,1.8,55.9,16.2,13.5,1.8,,,,,,
2021,Norte,PA,Oeiras do Pará,Rural,Municipal,16.6,15.6,26.8,39.3,1.3,0.4,,,,,,
2021,Norte,PA,Oeiras do Pará,Urbana,Publica,10.8,1.8,55.9,16.2,13.5,1.8,0.0,0.0,0.0,54.5,36.4,9.1
2021,Norte,PA,Oeiras do Pará,Rural,Publica,16.6,15.6,26.8,39.3,1.3,0.4,,,,,,
2021,Norte,PA,Oriximiná,Urbana,Estadual,,,,,,,0.0,1.2,8.9,41.1,24.4,24.4
2021,Norte,PA,Oriximiná,Urbana,Municipal,20.8,25.3,12.4,25.7,5.8,10.0,,,,,,
2021,Norte,PA,Oriximiná,Rural,Municipal,35.2,31.6,16.6,16.0,0.3,0.3,,,,,,
2021,Norte,PA,Oriximiná,Urbana,Privada,20.0,5.7,22.9,40.0,5.7,5.7,0.0,0.0,16.1,77.4,6.5,0.0
2021,Norte,PA,Oriximiná,Urbana,Publica,20.8,25.3,12.4,25.7,5.8,10.0,0.0,1.2,8.9,41.1,24.4,24.4
2021,Norte,PA,Oriximiná,Rural,Publica,35.2,31.6,16.6,16.0,0.3,0.3,,,,,,
2021,Norte,PA,Ourém,Urbana,Estadual,3.1,0.0,6.5,35.5,22.6,32.3,0.0,0.0,7.6,23.1,38.5,30.8
2021,Norte,PA,Ourém,Rural,Estadual,0.0,0.0,5.2,21.1,26.3,47.4,0.0,0.0,0.0,22.2,27.8,50.0
2021,Norte,PA,Ourém,Urbana,Municipal,70.4,7.4,11.1,7.4,0.0,3.7,,,,,,
2021,Norte,PA,Ourém,Rural,Municipal,87.0,1.3,2.6,7.8,1.3,0.0,,,,,,
2021,Norte,PA,Ourém,Urbana,Publica,34.5,3.4,8.6,22.4,12.1,19.0,0.0,0.0,7.6,23.1,38.5,30.8
2021,Norte,PA,Ourém,Rural,Publica,69.8,1.0,3.1,10.4,6.3,9.4,0.0,0.0,0.0,22.2,27.8,50.0
2021,Norte,PA,Ourilândia do Norte,Urbana,Estadual,,,,,,,0.0,4.0,0.0,44.0,12.0,40.0
2021,Norte,PA,Ourilândia do Norte,Urbana,Municipal,4.1,19.2,41.8,25.3,3.4,6.2,,,,,,
2021,Norte,PA,Ourilândia do Norte,Rural,Municipal,21.2,19.2,51.9,7.7,0.0,0.0,,,,,,
2021,Norte,PA,Ourilândia do Norte,Urbana,Privada,16.0,16.0,24.0,24.0,8.0,12.0,0.0,0.0,30.0,30.0,30.0,10.0
2021,Norte,PA,Ourilândia do Norte,Urbana,Publica,4.1,19.2,41.8,25.3,3.4,6.2,0.0,4.0,0.0,44.0,12.0,40.0
2021,Norte,PA,Ourilândia do Norte,Rural,Publica,21.2,19.2,51.9,7.7,0.0,0.0,,,,,,
2021,Norte,PA,Pacajá,Urbana,Estadual,,,,,,,0.0,0.0,18.6,18.8,56.3,6.3
2021,Norte,PA,Pacajá,Rural,Estadual,,,,,,,11.2,0.0,18.5,29.6,40.7,0.0
2021,Norte,PA,Pacajá,Urbana,Municipal,12.6,3.5,50.3,21.7,9.1,2.8,,,,,,
2021,Norte,PA,Pacajá,Rural,Municipal,24.6,4.4,53.2,16.3,1.5,0.0,,,,,,
2021,Norte,PA,Pacajá,Urbana,Privada,60.0,0.0,40.0,0.0,0.0,0.0,,,,,,
2021,Norte,PA,Pacajá,Rural,Privada,0.0,0.0,88.9,11.1,0.0,0.0,,,,,,
2021,Norte,PA,Pacajá,Urbana,Publica,12.6,3.5,50.3,21.7,9.1,2.8,0.0,0.0,18.6,18.8,56.3,6.3
2021,Norte,PA,Pacajá,Rural,Publica,24.6,4.4,53.2,16.3,1.5,0.0,11.2,0.0,18.5,29.6,40.7,0.0
2021,Norte,PA,Palestina do Pará,Urbana,Estadual,,,,,,,0.0,30.0,30.0,10.0,30.0,0.0
2021,Norte,PA,Palestina do Pará,Urbana,Municipal,17.5,32.5,20.0,20.0,10.0,0.0,,,,,,
2021,Norte,PA,Palestina do Pará,Rural,Municipal,33.3,44.4,5.6,11.1,0.0,5.6,,,,,,
2021,Norte,PA,Palestina do Pará,Urbana,Publica,17.5,32.5,20.0,20.0,10.0,0.0,0.0,30.0,30.0,10.0,30.0,0.0
2021,Norte,PA,Palestina do Pará,Rural,Publica,33.3,44.4,5.6,11.1,0.0,5.6,,,,,,
2021,Norte,PA,Paragominas,Urbana,Federal,,,,,,,0.0,0.0,35.3,33.3,31.4,0.0
2021,Norte,PA,Paragominas,Urbana,Estadual,,,,,,,0.8,3.2,11.1,46.0,23.8,15.1
2021,Norte,PA,Paragominas,Urbana,Municipal,0.7,2.1,48.6,31.8,10.8,6.0,,,,,,
2021,Norte,PA,Paragominas,Rural,Municipal,9.2,0.8,43.3,37.5,7.5,1.7,,,,,,
2021,Norte,PA,Paragominas,Urbana,Privada,28.1,13.6,26.5,22.0,8.3,1.5,0.0,2.8,28.6,54.3,14.3,0.0
2021,Norte,PA,Paragominas,Urbana,Publica,0.7,2.1,48.6,31.8,10.8,6.0,0.5,2.3,18.2,42.6,25.6,10.8
2021,Norte,PA,Paragominas,Rural,Publica,9.2,0.8,43.3,37.5,7.5,1.7,,,,,,
2021,Norte,PA,Parauapebas,Urbana,Federal,,,,,,,0.0,16.7,0.0,70.8,12.5,0.0
2021,Norte,PA,Parauapebas,Urbana,Estadual,,,,,,,0.0,1.3,9.8,40.0,22.1,26.8
2021,Norte,PA,Parauapebas,Rural,Estadual,,,,,,,0.0,3.0,12.1,36.4,15.2,33.3
2021,Norte,PA,Parauapebas,Urbana,Municipal,7.4,7.7,46.6,24.3,6.3,7.7,,,,,,
2021,Norte,PA,Parauapebas,Rural,Municipal,19.7,12.0,29.9,22.2,11.1,5.1,,,,,,
2021,Norte,PA,Parauapebas,Urbana,Privada,21.0,11.5,39.0,20.3,5.3,2.9,0.0,12.5,27.8,27.8,22.2,9.7
2021,Norte,PA,Parauapebas,Urbana,Publica,7.4,7.7,46.6,24.3,6.3,7.7,0.0,2.7,8.9,42.9,21.2,24.3
2021,Norte,PA,Parauapebas,Rural,Publica,19.7,12.0,29.9,22.2,11.1,5.1,0.0,3.0,12.1,36.4,15.2,33.3
2021,Norte,PA,Pau D'Arco,Urbana,Estadual,,,,,,,0.0,0.0,0.0,30.8,61.5,7.7
2021,Norte,PA,Pau D'Arco,Urbana,Municipal,8.8,23.5,14.7,29.4,11.8,11.8,,,,,,
2021,Norte,PA,Pau D'Arco,Rural,Municipal,10.0,45.0,25.0,5.0,5.0,10.0,,,,,,
2021,Norte,PA,Pau D'Arco,Urbana,Publica,8.8,23.5,14.7,29.4,11.8,11.8,0.0,0.0,0.0,30.8,61.5,7.7
2021,Norte,PA,Pau D'Arco,Rural,Publica,10.0,45.0,25.0,5.0,5.0,10.0,,,,,,
2021,Norte,PA,Peixe-Boi,Urbana,Estadual,,,,,,,0.0,0.0,7.7,0.0,53.8,38.5
2021,Norte,PA,Peixe-Boi,Rural,Estadual,,,,,,,0.0,0.0,0.0,0.0,44.4,55.6
2021,Norte,PA,Peixe-Boi,Urbana,Municipal,3.7,14.8,11.1,55.6,0.0,14.8,,,,,,
2021,Norte,PA,Peixe-Boi,Rural,Municipal,21.4,2.4,26.2,47.6,2.4,0.0,,,,,,
2021,Norte,PA,Peixe-Boi,Urbana,Publica,3.7,14.8,11.1,55.6,0.0,14.8,0.0,0.0,7.7,0.0,53.8,38.5
2021,Norte,PA,Peixe-Boi,Rural,Publica,21.4,2.4,26.2,47.6,2.4,0.0,0.0,0.0,0.0,0.0,44.4,55.6
2021,Norte,PA,Piçarra,Urbana,Estadual,,,,,,,0.0,0.0,0.0,62.4,31.3,6.3
2021,Norte,PA,Piçarra,Urbana,Municipal,4.8,12.2,41.5,29.3,12.2,0.0,,,,,,
2021,Norte,PA,Piçarra,Rural,Municipal,28.4,26.4,26.4,15.1,2.8,0.9,,,,,,
2021,Norte,PA,Piçarra,Urbana,Publica,4.8,12.2,41.5,29.3,12.2,0.0,0.0,0.0,0.0,62.4,31.3,6.3
2021,Norte,PA,Piçarra,Rural,Publica,28.4,26.4,26.4,15.1,2.8,0.9,,,,,,
2021,Norte,PA,Placas,Urbana,Estadual,,,,,,,19.0,4.8,14.3,42.9,19.0,0.0
2021,Norte,PA,Placas,Urbana,Municipal,5.3,1.7,65.5,24.1,3.4,0.0,,,,,,
2021,Norte,PA,Placas,Rural,Municipal,9.0,25.6,33.1,26.3,6.0,0.0,,,,,,
2021,Norte,PA,Placas,Urbana,Publica,5.3,1.7,65.5,24.1,3.4,0.0,19.0,4.8,14.3,42.9,19.0,0.0
2021,Norte,PA,Placas,Rural,Publica,9.0,25.6,33.1,26.3,6.0,0.0,,,,,,
2021,Norte,PA,Ponta de Pedras,Urbana,Estadual,7.5,0.0,22.5,25.0,27.5,17.5,2.0,0.0,17.6,31.4,33.3,15.7
2021,Norte,PA,Ponta de Pedras,Urbana,Municipal,45.6,10.5,22.9,14.3,1.9,4.8,,,,,,
2021,Norte,PA,Ponta de Pedras,Rural,Municipal,48.2,16.2,14.7,17.8,2.1,1.0,,,,,,
2021,Norte,PA,Ponta de Pedras,Urbana,Publica,37.5,8.1,22.1,16.9,8.8,6.6,2.0,0.0,17.6,31.4,33.3,15.7
2021,Norte,PA,Ponta de Pedras,Rural,Publica,48.2,16.2,14.7,17.8,2.1,1.0,,,,,,
2021,Norte,PA,Portel,Urbana,Estadual,,,,,,,1.8,0.0,14.3,26.8,19.6,37.5
2021,Norte,PA,Portel,Urbana,Municipal,30.6,5.3,23.5,25.8,6.1,8.7,,,,,,
2021,Norte,PA,Portel,Rural,Municipal,19.3,20.2,36.3,21.6,2.4,0.2,,,,,,
2021,Norte,PA,Portel,Urbana,Publica,30.6,5.3,23.5,25.8,6.1,8.7,1.8,0.0,14.3,26.8,19.6,37.5
2021,Norte,PA,Portel,Rural,Publica,19.3,20.2,36.3,21.6,2.4,0.2,,,,,,
2021,Norte,PA,Porto de Moz,Urbana,Estadual,,,,,,,0.0,2.1,8.2,57.1,20.4,12.2
2021,Norte,PA,Porto de Moz,Urbana,Municipal,20.4,36.0,13.7,19.3,7.6,3.0,,,,,,
2021,Norte,PA,Porto de Moz,Rural,Municipal,17.5,20.5,22.6,34.7,4.7,0.0,,,,,,
2021,Norte,PA,Porto de Moz,Urbana,Publica,20.4,36.0,13.7,19.3,7.6,3.0,0.0,2.1,8.2,57.1,20.4,12.2
2021,Norte,PA,Porto de Moz,Rural,Publica,17.5,20.5,22.6,34.7,4.7,0.0,,,,,,
2021,Norte,PA,Prainha,Urbana,Estadual,,,,,,,0.0,0.0,12.1,42.4,30.3,15.2
2021,Norte,PA,Prainha,Rural,Estadual,,,,,,,0.0,0.0,0.0,45.8,37.5,16.7
2021,Norte,PA,Prainha,Urbana,Municipal,21.1,23.9,12.7,25.4,14.1,2.8,,,,,,
2021,Norte,PA,Prainha,Rural,Municipal,27.4,10.8,28.7,27.7,3.8,1.6,,,,,,
2021,Norte,PA,Prainha,Urbana,Publica,21.1,23.9,12.7,25.4,14.1,2.8,0.0,0.0,12.1,42.4,30.3,15.2
2021,Norte,PA,Prainha,Rural,Publica,27.4,10.8,28.7,27.7,3.8,1.6,0.0,0.0,0.0,45.8,37.5,16.7
2021,Norte,PA,Primavera,Urbana,Estadual,0.0,0.0,13.3,16.7,50.0,20.0,0.0,0.0,23.1,11.5,46.2,19.2
2021,Norte,PA,Primavera,Urbana,Municipal,57.0,2.9,28.6,8.6,0.0,2.9,,,,,,
2021,Norte,PA,Primavera,Rural,Municipal,50.0,0.0,30.0,10.0,10.0,0.0,,,,,,
2021,Norte,PA,Primavera,Urbana,Publica,31.2,1.6,21.9,12.5,23.4,9.4,0.0,0.0,23.1,11.5,46.2,19.2
2021,Norte,PA,Primavera,Rural,Publica,50.0,0.0,30.0,10.0,10.0,0.0,,,,,,
2021,Norte,PA,Quatipuru,Urbana,Estadual,0.0,0.0,10.5,31.6,31.6,26.3,0.0,0.0,0.0,21.4,42.9,35.7
2021,Norte,PA,Quatipuru,Rural,Estadual,0.0,0.0,0.0,33.3,41.7,25.0,0.0,0.0,0.0,28.5,42.9,28.6
2021,Norte,PA,Quatipuru,Urbana,Municipal,66.7,3.3,16.7,13.3,0.0,0.0,,,,,,
2021,Norte,PA,Quatipuru,Rural,Municipal,41.9,12.9,12.9,19.4,0.0,12.9,,,,,,
2021,Norte,PA,Quatipuru,Urbana,Publica,40.9,2.0,14.3,20.4,12.2,10.2,0.0,0.0,0.0,21.4,42.9,35.7
2021,Norte,PA,Quatipuru,Rural,Publica,32.5,10.0,10.0,25.0,12.5,10.0,0.0,0.0,0.0,28.5,42.9,28.6
2021,Norte,PA,Redenção,Urbana,Estadual,,,,,,,0.0,0.9,15.2,40.4,26.3,17.2
2021,Norte,PA,Redenção,Urbana,Municipal,7.3,23.0,23.7,33.4,6.3,6.3,,,,,,
2021,Norte,PA,Redenção,Rural,Municipal,39.6,18.9,9.4,28.3,1.9,1.9,,,,,,
2021,Norte,PA,Redenção,Urbana,Privada,26.2,16.2,25.2,19.8,8.1,4.5,0.0,11.4,34.1,25.0,15.9,13.6
2021,Norte,PA,Redenção,Urbana,Publica,7.3,23.0,23.7,33.4,6.3,6.3,0.0,0.9,15.2,40.4,26.3,17.2
2021,Norte,PA,Redenção,Rural,Publica,39.6,18.9,9.4,28.3,1.9,1.9,,,,,,
2021,Norte,PA,Rio Maria,Urbana,Estadual,,,,,,,0.0,9.6,9.5,38.1,9.5,33.3
2021,Norte,PA,Rio Maria,Urbana,Municipal,11.2,4.9,39.5,33.3,6.2,4.9,,,,,,
2021,Norte,PA,Rio Maria,Rural,Municipal,10.0,10.0,10.0,70.0,0.0,0.0,,,,,,
2021,Norte,PA,Rio Maria,Urbana,Privada,23.5,0.0,35.3,41.2,0.0,0.0,0.0,22.3,33.3,44.4,0.0,0.0
2021,Norte,PA,Rio Maria,Urbana,Publica,11.2,4.9,39.5,33.3,6.2,4.9,0.0,9.6,9.5,38.1,9.5,33.3
2021,Norte,PA,Rio Maria,Rural,Publica,10.0,10.0,10.0,70.0,0.0,0.0,,,,,,
2021,Norte,PA,Rondon do Pará,Urbana,Estadual,,,,,,,0.0,0.0,0.0,31.2,25.0,43.8
2021,Norte,PA,Rondon do Pará,Urbana,Municipal,0.7,3.9,43.8,35.2,5.5,10.9,,,,,,
2021,Norte,PA,Rondon do Pará,Rural,Municipal,14.0,10.0,44.0,26.0,6.0,0.0,,,,,,
2021,Norte,PA,Rondon do Pará,Urbana,Privada,50.0,10.0,25.0,5.0,5.0,5.0,0.0,0.0,55.6,22.2,11.1,11.1
2021,Norte,PA,Rondon do Pará,Urbana,Publica,0.7,3.9,43.8,35.2,5.5,10.9,0.0,0.0,0.0,31.2,25.0,43.8
2021,Norte,PA,Rondon do Pará,Rural,Publica,14.0,10.0,44.0,26.0,6.0,0.0,,,,,,
2021,Norte,PA,Rurópolis,Urbana,Estadual,,,,,,,0.0,0.0,4.5,40.9,45.5,9.1
2021,Norte,PA,Rurópolis,Rural,Estadual,,,,,,,0.0,0.0,0.0,11.1,55.6,33.3
2021,Norte,PA,Rurópolis,Urbana,Municipal,6.3,5.3,58.9,21.1,6.3,2.1,,,,,,
2021,Norte,PA,Rurópolis,Rural,Municipal,23.0,5.7,52.1,16.4,2.1,0.7,,,,,,
2021,Norte,PA,Rurópolis,Urbana,Publica,6.3,5.3,58.9,21.1,6.3,2.1,0.0,0.0,4.5,40.9,45.5,9.1
2021,Norte,PA,Rurópolis,Rural,Publica,23.0,5.7,52.1,16.4,2.1,0.7,0.0,0.0,0.0,11.1,55.6,33.3
2021,Norte,PA,Salinópolis,Urbana,Estadual,0.0,1.6,7.9,52.4,14.3,23.8,0.0,0.0,17.1,39.5,23.7,19.7
2021,Norte,PA,Salinópolis,Rural,Estadual,0.0,0.0,0.0,45.4,27.3,27.3,,,,,,
2021,Norte,PA,Salinópolis,Urbana,Municipal,37.3,20.9,13.6,21.5,5.6,1.1,,,,,,
2021,Norte,PA,Salinópolis,Rural,Municipal,50.1,14.3,21.4,7.1,0.0,7.1,,,,,,
2021,Norte,PA,Salinópolis,Urbana,Privada,17.6,17.6,5.9,47.1,5.9,5.9,0.0,0.0,0.0,77.8,11.1,11.1
2021,Norte,PA,Salinópolis,Urbana,Publica,27.7,15.9,12.1,29.7,7.9,6.7,0.0,0.0,17.1,39.5,23.7,19.7
2021,Norte,PA,Salinópolis,Rural,Publica,35.9,10.3,15.4,17.9,7.7,12.8,,,,,,
2021,Norte,PA,Salvaterra,Urbana,Estadual,,,,,,,0.0,2.0,10.0,54.0,16.0,18.0
2021,Norte,PA,Salvaterra,Urbana,Municipal,32.2,7.3,25.0,24.0,4.2,7.3,,,,,,
2021,Norte,PA,Salvaterra,Rural,Municipal,48.4,8.5,6.5,27.5,2.6,6.5,,,,,,
2021,Norte,PA,Salvaterra,Urbana,Publica,32.2,7.3,25.0,24.0,4.2,7.3,0.0,2.0,10.0,54.0,16.0,18.0
2021,Norte,PA,Salvaterra,Rural,Publica,48.4,8.5,6.5,27.5,2.6,6.5,,,,,,
2021,Norte,PA,Santa Bárbara do Pará,Urbana,Estadual,0.0,4.0,14.0,30.0,20.0,32.0,0.0,3.3,3.3,16.7,36.7,40.0
2021,Norte,PA,Santa Bárbara do Pará,Rural,Estadual,0.0,5.9,5.9,23.5,17.6,47.1,0.0,0.0,0.0,10.0,30.0,60.0
