ANO,REGIAO,SIGLA_UF,COD_MUNICIPIO,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINSTRATIVA,INFANTIL_1,INFANTIL_2,INFANTIL_3,INFANTIL_4,INFANTIL_5,FUNDAMENTAL_1,FUNDAMENTAL_2,FUNDAMENTAL_3,FUNDAMENTAL_4,FUNDAMENTAL_5,MEDIO_1,MEDIO_2,MEDIO_3,MEDIO_4,MEDIO_5,EJA_FUNDAMENTAL_1,EJA_FUNDAMENTAL_2,EJA_FUNDAMENTAL_3,EJA_FUNDAMENTAL_4,EJA_FUNDAMENTAL_5,EJA_MEDIO_1,EJA_MEDIO_2,EJA_MEDIO_3,EJA_MEDIO_4,EJA_MEDIO_5
2020,Norte,TO,1709807,Ipueiras,Urbana,Estadual,--,--,--,--,--,"47,1","0,0","47,1","5,8","0,0","37,8","0,0","43,2","19,0","0,0",--,--,--,--,--,"30,8","0,0","46,2","23,0","0,0"
2020,Norte,TO,1709807,Ipueiras,Urbana,Municipal,"33,3","0,0","33,3","0,0","33,4","36,4","0,0","54,5","9,1","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1709807,Ipueiras,Rural,Municipal,"0,0","0,0","0,0","0,0","100,0","14,8","0,0","13,6","29,6","42,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1709807,Ipueiras,Urbana,Pública,"33,3","0,0","33,3","0,0","33,4","37,9","0,0","53,4","8,7","0,0","37,8","0,0","43,2","19,0","0,0",--,--,--,--,--,"30,8","0,0","46,2","23,0","0,0"
2020,Norte,TO,1709807,Ipueiras,Rural,Pública,"0,0","0,0","0,0","0,0","100,0","14,8","0,0","13,6","29,6","42,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710508,Itacajá,Urbana,Estadual,--,--,--,--,--,"52,6","0,0","47,4","0,0","0,0","55,3","0,0","44,7","0,0","0,0","38,5","0,0","61,5","0,0","0,0","37,5","0,0","62,5","0,0","0,0"
2020,Norte,TO,1710508,Itacajá,Rural,Estadual,--,--,--,--,--,"5,6","0,0","46,9","0,0","47,5","4,6","0,0","64,4","0,0","31,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710508,Itacajá,Urbana,Municipal,"59,3","0,0","0,0","0,0","40,7","74,4","0,0","9,0","0,0","16,6",--,--,--,--,--,"0,0","0,0","100,0","0,0","0,0",--,--,--,--,--
2020,Norte,TO,1710508,Itacajá,Rural,Municipal,"66,7","0,0","0,0","0,0","33,3","71,6","0,0","3,0","0,0","25,4",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710508,Itacajá,Urbana,Pública,"59,3","0,0","0,0","0,0","40,7","63,4","0,0","28,4","0,0","8,2","55,3","0,0","44,7","0,0","0,0","30,3","0,0","69,7","0,0","0,0","37,5","0,0","62,5","0,0","0,0"
2020,Norte,TO,1710508,Itacajá,Rural,Pública,"66,7","0,0","0,0","0,0","33,3","17,1","0,0","39,3","0,0","43,6","4,6","0,0","64,4","0,0","31,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710706,Itaguatins,Urbana,Estadual,--,--,--,--,--,"47,7","0,0","34,1","18,2","0,0","66,2","0,0","13,5","20,3","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710706,Itaguatins,Urbana,Municipal,"90,0","0,0","10,0","0,0","0,0","45,9","3,3","33,1","0,4","17,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710706,Itaguatins,Rural,Municipal,"0,0","0,0","0,0","0,0","100,0","16,0","5,1","27,6","0,0","51,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710706,Itaguatins,Urbana,Pública,"90,0","0,0","10,0","0,0","0,0","46,2","2,8","33,2","3,1","14,7","66,2","0,0","13,5","20,3","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710706,Itaguatins,Rural,Pública,"0,0","0,0","0,0","0,0","100,0","16,0","5,1","27,6","0,0","51,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710904,Itapiratins,Urbana,Estadual,--,--,--,--,--,"47,0","0,0","42,7","10,3","0,0","66,7","0,0","33,3","0,0","0,0","55,6","0,0","33,3","11,1","0,0","66,7","0,0","33,3","0,0","0,0"
2020,Norte,TO,1710904,Itapiratins,Urbana,Municipal,"33,3","0,0","33,3","0,0","33,4","66,7","0,0","5,6","0,0","27,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710904,Itapiratins,Rural,Municipal,--,--,--,--,--,"46,7","0,0","20,0","0,0","33,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1710904,Itapiratins,Urbana,Pública,"33,3","0,0","33,3","0,0","33,4","56,4","0,0","24,9","5,3","13,4","66,7","0,0","33,3","0,0","0,0","55,6","0,0","33,3","11,1","0,0","66,7","0,0","33,3","0,0","0,0"
2020,Norte,TO,1710904,Itapiratins,Rural,Pública,--,--,--,--,--,"46,7","0,0","20,0","0,0","33,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711100,Itaporã do Tocantins,Urbana,Estadual,--,--,--,--,--,"28,4","0,0","63,5","8,1","0,0","33,3","0,0","66,7","0,0","0,0","38,9","0,0","50,0","11,1","0,0",--,--,--,--,--
2020,Norte,TO,1711100,Itaporã do Tocantins,Urbana,Municipal,"87,5","0,0","0,0","0,0","12,5","86,4","0,0","4,9","0,0","8,7",--,--,--,--,--,"0,0","0,0","0,0","100,0","0,0",--,--,--,--,--
2020,Norte,TO,1711100,Itaporã do Tocantins,Urbana,Pública,"87,5","0,0","0,0","0,0","12,5","58,7","0,0","32,9","3,9","4,5","33,3","0,0","66,7","0,0","0,0","26,9","0,0","34,6","38,5","0,0",--,--,--,--,--
2020,Norte,TO,1711506,Jaú do Tocantins,Urbana,Estadual,--,--,--,--,--,--,--,--,--,--,"50,0","0,0","50,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711506,Jaú do Tocantins,Urbana,Municipal,"62,5","0,0","0,0","0,0","37,5","54,7","5,0","40,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711506,Jaú do Tocantins,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","27,7","0,0","60,6","0,0","11,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711506,Jaú do Tocantins,Urbana,Pública,"62,5","0,0","0,0","0,0","37,5","54,7","5,0","40,3","0,0","0,0","50,0","0,0","50,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711506,Jaú do Tocantins,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","27,7","0,0","60,6","0,0","11,7",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711803,Juarina,Urbana,Estadual,--,--,--,--,--,"81,0","0,0","19,0","0,0","0,0","68,2","0,0","31,8","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711803,Juarina,Urbana,Municipal,"77,8","0,0","0,0","0,0","22,2","72,2","0,0","17,8","10,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711803,Juarina,Urbana,Pública,"77,8","0,0","0,0","0,0","22,2","75,0","0,0","18,2","6,8","0,0","68,2","0,0","31,8","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711902,Lagoa da Confusão,Urbana,Estadual,"100,0","0,0","0,0","0,0","0,0","28,8","3,2","50,4","4,8","12,8","58,6","0,0","32,8","8,6","0,0","11,1","0,0","44,4","0,0","44,5","53,8","0,0","23,1","23,1","0,0"
2020,Norte,TO,1711902,Lagoa da Confusão,Rural,Estadual,--,--,--,--,--,"3,2","0,2","16,9","20,5","59,2","6,0","0,0","17,4","45,1","31,5",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711902,Lagoa da Confusão,Urbana,Municipal,"66,7","7,4","0,0","0,0","25,9","60,4","2,4","31,8","2,8","2,6",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711902,Lagoa da Confusão,Rural,Municipal,--,--,--,--,--,"34,5","0,0","52,7","0,0","12,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711902,Lagoa da Confusão,Urbana,Privada,"40,0","0,0","10,0","0,0","50,0","49,4","2,2","31,7","3,3","13,4","48,0","0,0","36,0","16,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711902,Lagoa da Confusão,Urbana,Pública,"67,9","7,1","0,0","0,0","25,0","53,2","2,6","36,1","3,3","4,8","58,6","0,0","32,8","8,6","0,0","11,1","0,0","44,4","0,0","44,5","53,8","0,0","23,1","23,1","0,0"
2020,Norte,TO,1711902,Lagoa da Confusão,Rural,Pública,--,--,--,--,--,"6,7","0,2","20,9","18,3","53,9","6,0","0,0","17,4","45,1","31,5",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711951,Lagoa do Tocantins,Urbana,Estadual,--,--,--,--,--,"46,7","0,0","53,3","0,0","0,0","50,0","0,0","50,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711951,Lagoa do Tocantins,Urbana,Municipal,"57,1","0,0","10,7","0,0","32,2","51,9","6,7","25,5","1,0","14,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1711951,Lagoa do Tocantins,Urbana,Pública,"57,1","0,0","10,7","0,0","32,2","50,3","4,7","33,9","0,7","10,4","50,0","0,0","50,0","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712009,Lajeado,Urbana,Estadual,--,--,--,--,--,"51,4","0,0","48,6","0,0","0,0","45,3","0,0","54,7","0,0","0,0","33,3","0,0","66,7","0,0","0,0","40,3","0,0","59,7","0,0","0,0"
2020,Norte,TO,1712009,Lajeado,Urbana,Municipal,"46,2","7,7","7,7","0,0","38,4","53,7","4,0","26,3","8,0","8,0",--,--,--,--,--,"64,7","0,0","35,3","0,0","0,0",--,--,--,--,--
2020,Norte,TO,1712009,Lajeado,Rural,Municipal,"0,0","0,0","0,0","0,0","100,0","29,6","0,0","39,5","0,0","30,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712009,Lajeado,Urbana,Pública,"46,2","7,7","7,7","0,0","38,4","53,3","3,3","30,0","6,7","6,7","45,3","0,0","54,7","0,0","0,0","45,5","0,0","54,5","0,0","0,0","40,3","0,0","59,7","0,0","0,0"
2020,Norte,TO,1712009,Lajeado,Rural,Pública,"0,0","0,0","0,0","0,0","100,0","29,6","0,0","39,5","0,0","30,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712157,Lavandeira,Urbana,Estadual,--,--,--,--,--,"54,7","0,0","45,3","0,0","0,0","45,8","0,0","54,2","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712157,Lavandeira,Urbana,Municipal,"33,3","0,0","16,7","0,0","50,0","91,1","0,0","0,0","0,0","8,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712157,Lavandeira,Urbana,Pública,"33,3","0,0","16,7","0,0","50,0","76,0","0,0","18,8","0,0","5,2","45,8","0,0","54,2","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712405,Lizarda,Urbana,Estadual,--,--,--,--,--,"19,0","0,0","46,0","35,0","0,0","25,0","0,0","47,2","27,8","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712405,Lizarda,Rural,Estadual,--,--,--,--,--,"29,6","0,0","57,7","12,7","0,0","16,7","0,0","83,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712405,Lizarda,Urbana,Municipal,"40,0","0,0","20,0","0,0","40,0","80,8","0,0","11,1","0,0","8,1",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712405,Lizarda,Rural,Municipal,--,--,--,--,--,"0,0","0,0","21,7","0,0","78,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712405,Lizarda,Urbana,Pública,"40,0","0,0","20,0","0,0","40,0","56,8","0,0","24,7","13,6","4,9","25,0","0,0","47,2","27,8","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712405,Lizarda,Rural,Pública,--,--,--,--,--,"13,6","0,0","38,3","5,8","42,3","16,7","0,0","83,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712454,Luzinópolis,Urbana,Estadual,--,--,--,--,--,"59,5","0,0","34,5","6,0","0,0","62,5","0,0","31,9","5,6","0,0",--,--,--,--,--,"50,0","0,0","41,7","8,3","0,0"
2020,Norte,TO,1712454,Luzinópolis,Urbana,Municipal,"55,6","0,0","11,1","0,0","33,3","69,0","0,0","15,5","15,5","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712454,Luzinópolis,Urbana,Pública,"55,6","0,0","11,1","0,0","33,3","65,0","0,0","23,5","11,5","0,0","62,5","0,0","31,9","5,6","0,0",--,--,--,--,--,"50,0","0,0","41,7","8,3","0,0"
2020,Norte,TO,1712504,Marianópolis do Tocantins,Urbana,Estadual,--,--,--,--,--,"63,0","0,0","15,1","20,5","1,4","56,0","0,0","28,4","5,7","9,9",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712504,Marianópolis do Tocantins,Urbana,Municipal,"75,0","0,0","0,0","0,0","25,0","81,8","0,0","11,1","0,0","7,1",--,--,--,--,--,"0,0","0,0","88,9","11,1","0,0",--,--,--,--,--
2020,Norte,TO,1712504,Marianópolis do Tocantins,Rural,Municipal,"50,0","0,0","0,0","0,0","50,0","21,6","0,0","51,9","0,0","26,5",--,--,--,--,--,"0,0","0,0","81,5","0,0","18,5",--,--,--,--,--
2020,Norte,TO,1712504,Marianópolis do Tocantins,Urbana,Pública,"75,0","0,0","0,0","0,0","25,0","73,8","0,0","12,8","8,7","4,7","56,0","0,0","28,4","5,7","9,9","0,0","0,0","88,9","11,1","0,0",--,--,--,--,--
2020,Norte,TO,1712504,Marianópolis do Tocantins,Rural,Pública,"50,0","0,0","0,0","0,0","50,0","21,6","0,0","51,9","0,0","26,5",--,--,--,--,--,"0,0","0,0","81,5","0,0","18,5",--,--,--,--,--
2020,Norte,TO,1712702,Mateiros,Urbana,Estadual,--,--,--,--,--,"69,2","0,0","30,8","0,0","0,0","49,2","0,0","50,8","0,0","0,0",--,--,--,--,--,"50,0","0,0","50,0","0,0","0,0"
2020,Norte,TO,1712702,Mateiros,Rural,Estadual,--,--,--,--,--,"24,6","0,0","75,4","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712702,Mateiros,Urbana,Municipal,"71,4","0,0","0,0","0,0","28,6","81,1","0,0","18,9","0,0","0,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712702,Mateiros,Rural,Municipal,--,--,--,--,--,"0,0","0,0","73,5","0,0","26,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712702,Mateiros,Urbana,Pública,"71,4","0,0","0,0","0,0","28,6","76,1","0,0","23,9","0,0","0,0","49,2","0,0","50,8","0,0","0,0",--,--,--,--,--,"50,0","0,0","50,0","0,0","0,0"
2020,Norte,TO,1712702,Mateiros,Rural,Pública,--,--,--,--,--,"15,4","0,0","74,7","0,0","9,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712801,Maurilândia do Tocantins,Urbana,Estadual,--,--,--,--,--,"55,6","0,0","44,4","0,0","0,0","40,5","0,0","59,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712801,Maurilândia do Tocantins,Rural,Estadual,--,--,--,--,--,"0,0","0,0","0,0","0,0","100,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712801,Maurilândia do Tocantins,Urbana,Municipal,"41,7","8,3","8,3","0,0","41,7","39,3","0,0","26,2","10,7","23,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712801,Maurilândia do Tocantins,Rural,Municipal,--,--,--,--,--,"0,0","0,0","50,0","0,0","50,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712801,Maurilândia do Tocantins,Urbana,Pública,"41,7","8,3","8,3","0,0","41,7","41,6","0,0","28,8","9,2","20,4","40,5","0,0","59,5","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1712801,Maurilândia do Tocantins,Rural,Pública,--,--,--,--,--,"0,0","0,0","15,7","0,0","84,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713205,Miracema do Tocantins,Urbana,Estadual,"100,0","0,0","0,0","0,0","0,0","64,7","1,9","29,7","2,4","1,3","55,1","0,0","44,9","0,0","0,0","29,1","1,3","50,6","3,8","15,2","53,2","0,0","46,8","0,0","0,0"
2020,Norte,TO,1713205,Miracema do Tocantins,Urbana,Municipal,"68,6","0,0","2,0","2,0","27,4","65,4","0,0","9,8","5,7","19,1",--,--,--,--,--,"12,5","0,0","87,5","0,0","0,0",--,--,--,--,--
2020,Norte,TO,1713205,Miracema do Tocantins,Rural,Municipal,"75,0","0,0","0,0","0,0","25,0","17,6","0,0","68,4","0,0","14,0",--,--,--,--,--,"11,1","0,0","88,9","0,0","0,0",--,--,--,--,--
2020,Norte,TO,1713205,Miracema do Tocantins,Urbana,Privada,"42,3","3,8","0,0","0,0","53,9","49,0","2,4","5,3","0,0","43,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713205,Miracema do Tocantins,Urbana,Pública,"69,2","0,0","1,9","1,9","27,0","64,9","1,2","22,8","3,6","7,5","55,1","0,0","44,9","0,0","0,0","28,3","1,2","52,4","3,6","14,5","53,2","0,0","46,8","0,0","0,0"
2020,Norte,TO,1713205,Miracema do Tocantins,Rural,Pública,"75,0","0,0","0,0","0,0","25,0","17,6","0,0","68,4","0,0","14,0",--,--,--,--,--,"11,1","0,0","88,9","0,0","0,0",--,--,--,--,--
2020,Norte,TO,1713304,Miranorte,Urbana,Estadual,"0,0","0,0","0,0","0,0","100,0","54,1","0,0","43,0","2,9","0,0","65,4","0,0","34,6","0,0","0,0","10,9","0,0","72,7","0,0","16,4","56,8","0,0","43,2","0,0","0,0"
2020,Norte,TO,1713304,Miranorte,Urbana,Municipal,"50,0","0,0","7,7","0,0","42,3","53,4","0,0","9,7","0,0","36,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713304,Miranorte,Rural,Municipal,"100,0","0,0","0,0","0,0","0,0","51,9","0,0","30,2","0,0","17,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713304,Miranorte,Urbana,Privada,"33,3","0,0","0,0","0,0","66,7","52,2","0,0","23,5","5,2","19,1",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713304,Miranorte,Urbana,Pública,"48,1","0,0","7,4","0,0","44,5","53,7","0,0","25,2","1,4","19,7","65,4","0,0","34,6","0,0","0,0","10,9","0,0","72,7","0,0","16,4","56,8","0,0","43,2","0,0","0,0"
2020,Norte,TO,1713304,Miranorte,Rural,Pública,"100,0","0,0","0,0","0,0","0,0","51,9","0,0","30,2","0,0","17,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713601,Monte do Carmo,Urbana,Estadual,--,--,--,--,--,"56,3","7,1","34,1","2,5","0,0","53,3","0,0","46,7","0,0","0,0","44,4","0,0","55,6","0,0","0,0",--,--,--,--,--
2020,Norte,TO,1713601,Monte do Carmo,Rural,Estadual,--,--,--,--,--,"48,7","0,0","51,3","0,0","0,0","38,5","0,0","53,8","7,7","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713601,Monte do Carmo,Urbana,Municipal,"69,2","15,4","15,4","0,0","0,0","40,6","4,7","27,6","11,2","15,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713601,Monte do Carmo,Rural,Municipal,--,--,--,--,--,"26,2","0,0","23,0","0,0","50,8",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713601,Monte do Carmo,Urbana,Pública,"69,2","15,4","15,4","0,0","0,0","47,3","5,7","30,4","7,4","9,2","53,3","0,0","46,7","0,0","0,0","44,4","0,0","55,6","0,0","0,0",--,--,--,--,--
2020,Norte,TO,1713601,Monte do Carmo,Rural,Pública,--,--,--,--,--,"34,8","0,0","33,8","0,0","31,4","38,5","0,0","53,8","7,7","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713700,Monte Santo do Tocantins,Urbana,Municipal,"50,0","0,0","0,0","25,0","25,0","40,4","0,0","27,3","3,1","29,2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713700,Monte Santo do Tocantins,Rural,Municipal,--,--,--,--,--,"25,4","0,0","46,0","0,0","28,6",--,--,--,--,--,"0,0","0,0","47,1","0,0","52,9",--,--,--,--,--
2020,Norte,TO,1713700,Monte Santo do Tocantins,Urbana,Pública,"50,0","0,0","0,0","25,0","25,0","40,4","0,0","27,3","3,1","29,2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713700,Monte Santo do Tocantins,Rural,Pública,--,--,--,--,--,"25,4","0,0","46,0","0,0","28,6",--,--,--,--,--,"0,0","0,0","47,1","0,0","52,9",--,--,--,--,--
2020,Norte,TO,1713809,Palmeiras do Tocantins,Urbana,Estadual,--,--,--,--,--,"69,8","0,0","30,2","0,0","0,0","60,7","0,0","39,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713809,Palmeiras do Tocantins,Urbana,Municipal,"55,6","0,0","11,1","0,0","33,3","35,4","5,6","20,8","0,7","37,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713809,Palmeiras do Tocantins,Rural,Municipal,"25,0","0,0","0,0","0,0","75,0","16,7","0,0","0,0","0,0","83,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713809,Palmeiras do Tocantins,Urbana,Pública,"55,6","0,0","11,1","0,0","33,3","52,9","2,7","25,6","0,3","18,5","60,7","0,0","39,3","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713809,Palmeiras do Tocantins,Rural,Pública,"25,0","0,0","0,0","0,0","75,0","16,7","0,0","0,0","0,0","83,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713957,Muricilândia,Urbana,Estadual,--,--,--,--,--,"44,4","0,0","55,6","0,0","0,0","50,9","0,0","49,1","0,0","0,0","33,3","0,0","66,7","0,0","0,0","50,0","0,0","50,0","0,0","0,0"
2020,Norte,TO,1713957,Muricilândia,Urbana,Municipal,"66,7","0,0","27,8","0,0","5,5","58,3","0,0","22,2","0,0","19,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713957,Muricilândia,Rural,Municipal,"33,3","0,0","33,3","0,0","33,4","11,1","0,0","63,0","0,0","25,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1713957,Muricilândia,Urbana,Pública,"66,7","0,0","27,8","0,0","5,5","50,9","0,0","40,1","0,0","9,0","50,9","0,0","49,1","0,0","0,0","33,3","0,0","66,7","0,0","0,0","50,0","0,0","50,0","0,0","0,0"
2020,Norte,TO,1713957,Muricilândia,Rural,Pública,"33,3","0,0","33,3","0,0","33,4","11,1","0,0","63,0","0,0","25,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714203,Natividade,Urbana,Estadual,--,--,--,--,--,"54,5","0,0","37,3","2,9","5,3","61,8","1,3","32,5","4,4","0,0","14,5","0,0","22,6","0,0","62,9","25,0","0,0","75,0","0,0","0,0"
2020,Norte,TO,1714203,Natividade,Rural,Estadual,--,--,--,--,--,--,--,--,--,--,"27,6","0,0","72,4","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714203,Natividade,Urbana,Municipal,"67,7","0,0","6,5","0,0","25,8","68,3","0,0","27,2","0,0","4,5",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714203,Natividade,Rural,Municipal,--,--,--,--,--,"0,0","0,0","0,0","0,0","100,0",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714203,Natividade,Urbana,Pública,"67,7","0,0","6,5","0,0","25,8","60,6","0,0","32,9","1,6","4,9","61,8","1,3","32,5","4,4","0,0","14,5","0,0","22,6","0,0","62,9","25,0","0,0","75,0","0,0","0,0"
2020,Norte,TO,1714203,Natividade,Rural,Pública,--,--,--,--,--,"0,0","0,0","0,0","0,0","100,0","27,6","0,0","72,4","0,0","0,0",--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714302,Nazaré,Urbana,Estadual,"50,0","0,0","0,0","0,0","50,0","48,2","0,0","22,7","0,0","29,1","41,7","0,0","58,3","0,0","0,0","14,3","0,0","27,6","0,0","58,1",--,--,--,--,--
2020,Norte,TO,1714302,Nazaré,Rural,Estadual,--,--,--,--,--,"39,0","0,0","53,3","7,7","0,0","28,8","0,0","71,2","0,0","0,0","37,5","0,0","62,5","0,0","0,0","33,3","0,0","66,7","0,0","0,0"
2020,Norte,TO,1714302,Nazaré,Urbana,Municipal,"88,9","0,0","0,0","0,0","11,1","81,5","0,0","10,2","0,0","8,3",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714302,Nazaré,Rural,Municipal,"66,7","33,3","0,0","0,0","0,0","22,4","0,0","71,7","0,0","5,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714302,Nazaré,Urbana,Pública,"81,8","0,0","0,0","0,0","18,2","64,7","0,0","16,5","0,0","18,8","41,7","0,0","58,3","0,0","0,0","14,3","0,0","27,6","0,0","58,1",--,--,--,--,--
2020,Norte,TO,1714302,Nazaré,Rural,Pública,"66,7","33,3","0,0","0,0","0,0","29,2","0,0","64,2","3,1","3,5","28,8","0,0","71,2","0,0","0,0","37,5","0,0","62,5","0,0","0,0","33,3","0,0","66,7","0,0","0,0"
2020,Norte,TO,1714880,Nova Olinda,Urbana,Estadual,--,--,--,--,--,"68,8","0,0","27,4","0,0","3,8","52,1","0,0","42,4","5,5","0,0","20,9","0,0","47,8","15,7","15,6","43,2","0,0","56,8","0,0","0,0"
2020,Norte,TO,1714880,Nova Olinda,Urbana,Municipal,"89,1","2,2","4,3","0,0","4,4","65,3","0,0","12,8","0,0","21,9",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714880,Nova Olinda,Rural,Municipal,"50,0","0,0","0,0","0,0","50,0","36,8","0,0","40,0","0,0","23,2",--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
2020,Norte,TO,1714880,Nova Olinda,Urbana,Pública,"89,1","2,2","4,3","0,0","4,4","66,8","0,0","18,9","0,0","14,3","52,1","0,0","42,4","5,5","0,0","20,9","0,0","47,8","15,7","15,6","43,2","0,0","56,8","0,0","0,0"
