ano,regiao,uf,cod_municipio,nome_municipio,localizacao,depend_administrativa,percent_infantil,percent_fundamental,percent_medio,percent_educ_profissional,percent_eja,percent_educ_especial
2021,Norte,AM,1301902,Itacoatiara,Rural,Federal,,,100.0,100.0,,
2021,Norte,AM,1301902,Itacoatiara,Rural,Estadual,,100.0,98.2,,100.0,
2021,Norte,AM,1301902,Itacoatiara,Rural,Municipal,78.3,79.7,,,78.7,
2021,Norte,AM,1301902,Itacoatiara,Rural,Publica,78.3,80.8,98.6,100.0,80.5,
2021,Norte,AM,1301951,Itamarati,Urbana,Estadual,,83.3,94.7,100.0,86.7,
2021,Norte,AM,1301951,Itamarati,Urbana,Municipal,63.6,68.9,,,55.6,
2021,Norte,AM,1301951,Itamarati,Urbana,Publica,63.6,73.6,94.7,100.0,75.0,
2021,Norte,AM,1301951,Itamarati,Rural,Estadual,,,,,100.0,
2021,Norte,AM,1301951,Itamarati,Rural,Municipal,,1.5,,,0.0,
2021,Norte,AM,1301951,Itamarati,Rural,Publica,,1.5,,,54.5,
2021,Norte,AM,1302009,Itapiranga,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302009,Itapiranga,Urbana,Municipal,100.0,100.0,,,100.0,
2021,Norte,AM,1302009,Itapiranga,Urbana,Publica,100.0,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302009,Itapiranga,Rural,Estadual,,,100.0,,,
2021,Norte,AM,1302009,Itapiranga,Rural,Municipal,91.7,87.2,,,100.0,
2021,Norte,AM,1302009,Itapiranga,Rural,Publica,91.7,87.2,100.0,,100.0,
2021,Norte,AM,1302108,Japurá,Urbana,Estadual,,95.1,100.0,100.0,90.9,
2021,Norte,AM,1302108,Japurá,Urbana,Municipal,30.4,65.4,,,100.0,
2021,Norte,AM,1302108,Japurá,Urbana,Publica,30.4,78.5,100.0,100.0,92.3,
2021,Norte,AM,1302108,Japurá,Rural,Estadual,,84.6,93.8,,,
2021,Norte,AM,1302108,Japurá,Rural,Municipal,8.0,13.1,,,10.3,
2021,Norte,AM,1302108,Japurá,Rural,Publica,8.0,22.7,93.8,,10.3,
2021,Norte,AM,1302207,Juruá,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302207,Juruá,Urbana,Municipal,44.4,79.5,,,100.0,
2021,Norte,AM,1302207,Juruá,Urbana,Publica,44.4,90.8,100.0,100.0,100.0,
2021,Norte,AM,1302207,Juruá,Rural,Estadual,,93.3,96.4,,94.7,
2021,Norte,AM,1302207,Juruá,Rural,Municipal,23.1,32.5,,,12.5,
2021,Norte,AM,1302207,Juruá,Rural,Publica,23.1,41.8,96.4,,70.4,
2021,Norte,AM,1302306,Jutaí,Urbana,Estadual,,100.0,97.5,100.0,100.0,
2021,Norte,AM,1302306,Jutaí,Urbana,Municipal,34.7,68.2,,,85.7,
2021,Norte,AM,1302306,Jutaí,Urbana,Publica,34.7,77.4,97.5,100.0,97.8,
2021,Norte,AM,1302306,Jutaí,Rural,Estadual,,70.0,97.8,,,
2021,Norte,AM,1302306,Jutaí,Rural,Municipal,13.3,17.4,,,19.0,
2021,Norte,AM,1302306,Jutaí,Rural,Publica,13.3,20.2,97.8,,19.0,
2021,Norte,AM,1302405,Lábrea,Urbana,Federal,,,100.0,100.0,,
2021,Norte,AM,1302405,Lábrea,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302405,Lábrea,Urbana,Municipal,51.7,59.8,,,100.0,
2021,Norte,AM,1302405,Lábrea,Urbana,Publica,51.7,75.9,100.0,100.0,100.0,
2021,Norte,AM,1302405,Lábrea,Rural,Estadual,,,89.3,,,
2021,Norte,AM,1302405,Lábrea,Rural,Municipal,0.0,8.8,,,6.7,
2021,Norte,AM,1302405,Lábrea,Rural,Publica,0.0,8.8,89.3,,6.7,
2021,Norte,AM,1302504,Manacapuru,Urbana,Federal,,,95.5,85.7,100.0,
2021,Norte,AM,1302504,Manacapuru,Urbana,Estadual,,99.6,100.0,100.0,100.0,
2021,Norte,AM,1302504,Manacapuru,Urbana,Municipal,74.0,89.6,,,100.0,
2021,Norte,AM,1302504,Manacapuru,Urbana,Privada,25.0,72.7,,100.0,85.7,
2021,Norte,AM,1302504,Manacapuru,Urbana,Publica,74.0,94.8,99.4,95.7,100.0,
2021,Norte,AM,1302504,Manacapuru,Rural,Estadual,,100.0,100.0,,100.0,
2021,Norte,AM,1302504,Manacapuru,Rural,Municipal,37.8,64.4,,,0.0,
2021,Norte,AM,1302504,Manacapuru,Rural,Privada,,,,,,81.8
2021,Norte,AM,1302504,Manacapuru,Rural,Publica,37.8,67.5,100.0,,83.3,
2021,Norte,AM,1302553,Manaquiri,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302553,Manaquiri,Urbana,Municipal,87.5,100.0,,,100.0,77.8
2021,Norte,AM,1302553,Manaquiri,Urbana,Publica,87.5,100.0,100.0,100.0,100.0,77.8
2021,Norte,AM,1302553,Manaquiri,Rural,Estadual,,,98.7,,,
2021,Norte,AM,1302553,Manaquiri,Rural,Municipal,88.9,72.2,,,52.4,
2021,Norte,AM,1302553,Manaquiri,Rural,Publica,88.9,72.2,98.7,,52.4,
2021,Norte,AM,1302603,Manaus,Urbana,Federal,,94.6,99.6,100.0,100.0,
2021,Norte,AM,1302603,Manaus,Urbana,Estadual,,99.6,99.7,98.0,99.5,98.5
2021,Norte,AM,1302603,Manaus,Urbana,Municipal,98.3,99.1,,,99.6,95.0
2021,Norte,AM,1302603,Manaus,Urbana,Privada,78.4,85.9,95.7,80.8,90.7,80.0
2021,Norte,AM,1302603,Manaus,Urbana,Publica,98.3,99.3,99.7,98.8,99.5,96.2
2021,Norte,AM,1302603,Manaus,Rural,Estadual,,100.0,100.0,,,
2021,Norte,AM,1302603,Manaus,Rural,Municipal,93.1,97.8,,,100.0,
2021,Norte,AM,1302603,Manaus,Rural,Privada,,,,62.5,,
2021,Norte,AM,1302603,Manaus,Rural,Publica,93.1,97.8,100.0,,100.0,
2021,Norte,AM,1302702,Manicoré,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302702,Manicoré,Urbana,Municipal,89.8,100.0,,,100.0,
2021,Norte,AM,1302702,Manicoré,Urbana,Privada,,,,,,100.0
2021,Norte,AM,1302702,Manicoré,Urbana,Publica,89.8,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302702,Manicoré,Rural,Estadual,,38.2,88.2,,60.0,
2021,Norte,AM,1302702,Manicoré,Rural,Municipal,87.5,72.5,,,84.8,
2021,Norte,AM,1302702,Manicoré,Rural,Publica,87.5,67.1,88.2,,75.5,
2021,Norte,AM,1302801,Maraã,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1302801,Maraã,Urbana,Municipal,50.0,81.8,,,100.0,
2021,Norte,AM,1302801,Maraã,Urbana,Publica,50.0,88.7,100.0,100.0,100.0,
2021,Norte,AM,1302801,Maraã,Rural,Estadual,,,100.0,,100.0,
2021,Norte,AM,1302801,Maraã,Rural,Municipal,18.8,25.5,,,19.6,
2021,Norte,AM,1302801,Maraã,Rural,Publica,18.8,25.5,100.0,,21.3,
2021,Norte,AM,1302900,Maués,Urbana,Federal,,,97.4,90.9,94.4,
2021,Norte,AM,1302900,Maués,Urbana,Estadual,,99.1,100.0,100.0,100.0,
2021,Norte,AM,1302900,Maués,Urbana,Municipal,84.2,98.2,,,,
2021,Norte,AM,1302900,Maués,Urbana,Privada,50.0,90.0,,,100.0,100.0
2021,Norte,AM,1302900,Maués,Urbana,Publica,84.2,98.6,99.1,95.2,98.5,
2021,Norte,AM,1302900,Maués,Rural,Estadual,,85.7,98.8,,66.7,
2021,Norte,AM,1302900,Maués,Rural,Municipal,46.5,45.5,,,30.8,
2021,Norte,AM,1302900,Maués,Rural,Publica,46.5,46.3,98.8,,37.5,
2021,Norte,AM,1303007,Nhamundá,Urbana,Estadual,,98.0,100.0,100.0,100.0,
2021,Norte,AM,1303007,Nhamundá,Urbana,Municipal,66.7,100.0,,,,
2021,Norte,AM,1303007,Nhamundá,Urbana,Publica,66.7,98.8,100.0,100.0,100.0,
2021,Norte,AM,1303007,Nhamundá,Rural,Estadual,,68.8,89.6,,,
2021,Norte,AM,1303007,Nhamundá,Rural,Municipal,26.5,46.7,,,,
2021,Norte,AM,1303007,Nhamundá,Rural,Publica,26.5,48.6,89.6,,,
2021,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Estadual,,98.6,100.0,93.3,100.0,
2021,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Municipal,91.4,92.0,,,100.0,5.6
2021,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Privada,100.0,75.0,,,,
2021,Norte,AM,1303106,Nova Olinda do Norte,Urbana,Publica,91.4,94.6,100.0,93.3,100.0,5.6
2021,Norte,AM,1303106,Nova Olinda do Norte,Rural,Estadual,,,100.0,,,
2021,Norte,AM,1303106,Nova Olinda do Norte,Rural,Municipal,40.0,46.8,,,40.0,
2021,Norte,AM,1303106,Nova Olinda do Norte,Rural,Publica,40.0,46.8,100.0,,40.0,
2021,Norte,AM,1303205,Novo Airão,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1303205,Novo Airão,Urbana,Municipal,90.9,98.8,,,96.3,
2021,Norte,AM,1303205,Novo Airão,Urbana,Publica,90.9,99.2,100.0,100.0,97.2,
2021,Norte,AM,1303205,Novo Airão,Rural,Estadual,,,96.3,,75.0,
2021,Norte,AM,1303205,Novo Airão,Rural,Municipal,50.0,81.3,,,58.3,
2021,Norte,AM,1303205,Novo Airão,Rural,Publica,50.0,81.3,96.3,,62.5,
2021,Norte,AM,1303304,Novo Aripuanã,Urbana,Estadual,,99.0,100.0,100.0,100.0,
2021,Norte,AM,1303304,Novo Aripuanã,Urbana,Municipal,64.7,83.9,,,85.7,
2021,Norte,AM,1303304,Novo Aripuanã,Urbana,Publica,64.7,93.1,100.0,100.0,96.2,
2021,Norte,AM,1303304,Novo Aripuanã,Rural,Estadual,,100.0,100.0,,,
2021,Norte,AM,1303304,Novo Aripuanã,Rural,Municipal,9.1,37.8,,,50.0,
2021,Norte,AM,1303304,Novo Aripuanã,Rural,Publica,9.1,41.9,100.0,,50.0,
2021,Norte,AM,1303403,Parintins,Urbana,Federal,,,97.7,100.0,94.1,
2021,Norte,AM,1303403,Parintins,Urbana,Estadual,,99.7,100.0,96.3,100.0,
2021,Norte,AM,1303403,Parintins,Urbana,Municipal,98.0,98.9,,,100.0,
2021,Norte,AM,1303403,Parintins,Urbana,Privada,87.5,85.0,,91.7,100.0,83.3
2021,Norte,AM,1303403,Parintins,Urbana,Publica,98.0,99.4,99.6,98.2,98.8,
2021,Norte,AM,1303403,Parintins,Rural,Estadual,,100.0,100.0,,100.0,
2021,Norte,AM,1303403,Parintins,Rural,Municipal,96.7,95.6,,,100.0,
2021,Norte,AM,1303403,Parintins,Rural,Publica,96.7,95.9,100.0,,100.0,
2021,Norte,AM,1303502,Pauini,Urbana,Estadual,,100.0,96.3,100.0,100.0,
2021,Norte,AM,1303502,Pauini,Urbana,Municipal,91.3,95.2,,,100.0,
2021,Norte,AM,1303502,Pauini,Urbana,Publica,91.3,97.3,96.3,100.0,100.0,
2021,Norte,AM,1303502,Pauini,Rural,Estadual,,100.0,100.0,,100.0,
2021,Norte,AM,1303502,Pauini,Rural,Municipal,0.0,8.7,,,,
2021,Norte,AM,1303502,Pauini,Rural,Publica,0.0,26.9,100.0,,100.0,
2021,Norte,AM,1303536,Presidente Figueiredo,Urbana,Federal,,,100.0,100.0,,
2021,Norte,AM,1303536,Presidente Figueiredo,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1303536,Presidente Figueiredo,Urbana,Municipal,100.0,98.4,,,100.0,
2021,Norte,AM,1303536,Presidente Figueiredo,Urbana,Privada,25.0,90.9,,,100.0,
2021,Norte,AM,1303536,Presidente Figueiredo,Urbana,Publica,100.0,98.7,100.0,100.0,100.0,
2021,Norte,AM,1303536,Presidente Figueiredo,Rural,Estadual,,,100.0,,100.0,
2021,Norte,AM,1303536,Presidente Figueiredo,Rural,Municipal,84.6,91.2,,,95.5,
2021,Norte,AM,1303536,Presidente Figueiredo,Rural,Publica,84.6,91.2,100.0,,96.8,
2021,Norte,AM,1303569,Rio Preto da Eva,Urbana,Estadual,,100.0,97.0,100.0,100.0,
2021,Norte,AM,1303569,Rio Preto da Eva,Urbana,Municipal,85.4,89.7,,,100.0,
2021,Norte,AM,1303569,Rio Preto da Eva,Urbana,Privada,33.3,25.0,,,,
2021,Norte,AM,1303569,Rio Preto da Eva,Urbana,Publica,85.4,92.6,97.0,100.0,100.0,
2021,Norte,AM,1303569,Rio Preto da Eva,Rural,Estadual,,,100.0,,,
2021,Norte,AM,1303569,Rio Preto da Eva,Rural,Municipal,100.0,89.0,,,91.7,
2021,Norte,AM,1303569,Rio Preto da Eva,Rural,Privada,66.7,84.6,87.5,,,
2021,Norte,AM,1303569,Rio Preto da Eva,Rural,Publica,100.0,89.0,100.0,,91.7,
2021,Norte,AM,1303601,Santa Isabel do Rio Negro,Urbana,Estadual,,100.0,97.2,94.7,100.0,
2021,Norte,AM,1303601,Santa Isabel do Rio Negro,Urbana,Municipal,62.1,100.0,,,71.4,100.0
2021,Norte,AM,1303601,Santa Isabel do Rio Negro,Urbana,Publica,62.1,100.0,97.2,94.7,88.2,100.0
2021,Norte,AM,1303601,Santa Isabel do Rio Negro,Rural,Estadual,,20.8,73.3,,,
2021,Norte,AM,1303601,Santa Isabel do Rio Negro,Rural,Municipal,13.6,22.6,,,17.6,
2021,Norte,AM,1303601,Santa Isabel do Rio Negro,Rural,Publica,13.6,22.1,73.3,,17.6,
2021,Norte,AM,1303700,Santo Antônio do Içá,Urbana,Estadual,,98.7,100.0,100.0,100.0,
2021,Norte,AM,1303700,Santo Antônio do Içá,Urbana,Municipal,40.0,75.3,,,84.2,
2021,Norte,AM,1303700,Santo Antônio do Içá,Urbana,Publica,40.0,86.8,100.0,100.0,91.2,
2021,Norte,AM,1303700,Santo Antônio do Içá,Rural,Estadual,,75.0,78.9,,0.0,
2021,Norte,AM,1303700,Santo Antônio do Içá,Rural,Municipal,8.6,17.8,,,8.7,
2021,Norte,AM,1303700,Santo Antônio do Içá,Rural,Publica,8.6,24.8,78.9,,8.5,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Federal,,,100.0,100.0,100.0,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Estadual,,99.4,98.5,100.0,100.0,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Municipal,91.2,94.7,,,100.0,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Privada,80.0,80.0,,,,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Urbana,Publica,91.2,98.3,98.9,100.0,100.0,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Rural,Estadual,,59.2,66.5,,65.4,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Rural,Municipal,49.1,36.1,,,25.0,
2021,Norte,AM,1303809,São Gabriel da Cachoeira,Rural,Publica,49.1,40.9,66.5,,47.8,
2021,Norte,AM,1303908,São Paulo de Olivença,Urbana,Estadual,,98.3,98.4,100.0,100.0,
2021,Norte,AM,1303908,São Paulo de Olivença,Urbana,Municipal,85.1,90.3,,,100.0,
2021,Norte,AM,1303908,São Paulo de Olivença,Urbana,Publica,85.1,94.5,98.4,100.0,100.0,
2021,Norte,AM,1303908,São Paulo de Olivença,Rural,Estadual,,70.3,86.9,,,
2021,Norte,AM,1303908,São Paulo de Olivença,Rural,Municipal,28.1,30.4,,,30.0,
2021,Norte,AM,1303908,São Paulo de Olivença,Rural,Publica,28.1,34.7,86.9,,30.0,
2021,Norte,AM,1303957,São Sebastião do Uatumã,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1303957,São Sebastião do Uatumã,Urbana,Municipal,100.0,100.0,,,,
2021,Norte,AM,1303957,São Sebastião do Uatumã,Urbana,Publica,100.0,100.0,100.0,100.0,100.0,
2021,Norte,AM,1303957,São Sebastião do Uatumã,Rural,Estadual,,90.9,100.0,,,
2021,Norte,AM,1303957,São Sebastião do Uatumã,Rural,Municipal,100.0,100.0,,,100.0,
2021,Norte,AM,1303957,São Sebastião do Uatumã,Rural,Publica,100.0,97.7,100.0,,100.0,
2021,Norte,AM,1304005,Silves,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1304005,Silves,Urbana,Municipal,50.0,71.2,,,,
2021,Norte,AM,1304005,Silves,Urbana,Publica,50.0,76.5,100.0,100.0,100.0,
2021,Norte,AM,1304005,Silves,Rural,Estadual,,100.0,100.0,,100.0,
2021,Norte,AM,1304005,Silves,Rural,Municipal,45.5,72.0,,,,
2021,Norte,AM,1304005,Silves,Rural,Publica,45.5,75.9,100.0,,100.0,
2021,Norte,AM,1304062,Tabatinga,Urbana,Federal,,,100.0,100.0,,
2021,Norte,AM,1304062,Tabatinga,Urbana,Estadual,,98.1,97.2,100.0,94.7,
2021,Norte,AM,1304062,Tabatinga,Urbana,Municipal,98.2,98.6,,,100.0,100.0
2021,Norte,AM,1304062,Tabatinga,Urbana,Privada,37.5,82.4,,,,
2021,Norte,AM,1304062,Tabatinga,Urbana,Publica,98.2,98.4,97.9,100.0,98.0,100.0
2021,Norte,AM,1304062,Tabatinga,Rural,Estadual,,77.5,80.2,,,
2021,Norte,AM,1304062,Tabatinga,Rural,Municipal,33.9,62.8,,,80.7,
2021,Norte,AM,1304062,Tabatinga,Rural,Publica,33.9,65.0,80.2,,80.7,
2021,Norte,AM,1304104,Tapauá,Urbana,Estadual,,98.5,100.0,88.9,100.0,
2021,Norte,AM,1304104,Tapauá,Urbana,Municipal,88.3,92.4,,,100.0,66.7
2021,Norte,AM,1304104,Tapauá,Urbana,Publica,88.3,95.2,100.0,88.9,100.0,66.7
2021,Norte,AM,1304104,Tapauá,Rural,Estadual,,,100.0,,,
2021,Norte,AM,1304104,Tapauá,Rural,Municipal,13.3,14.1,,,0.0,
2021,Norte,AM,1304104,Tapauá,Rural,Publica,13.3,14.1,100.0,,0.0,
2021,Norte,AM,1304203,Tefé,Urbana,Federal,,,100.0,100.0,,
2021,Norte,AM,1304203,Tefé,Urbana,Estadual,,99.6,98.7,100.0,100.0,
2021,Norte,AM,1304203,Tefé,Urbana,Municipal,96.2,96.6,,,96.2,
2021,Norte,AM,1304203,Tefé,Urbana,Privada,73.3,75.0,85.7,100.0,100.0,
2021,Norte,AM,1304203,Tefé,Urbana,Publica,96.2,98.0,98.9,100.0,98.4,
2021,Norte,AM,1304203,Tefé,Rural,Estadual,,100.0,100.0,,,
2021,Norte,AM,1304203,Tefé,Rural,Municipal,58.3,59.8,,,56.2,
2021,Norte,AM,1304203,Tefé,Rural,Publica,58.3,62.7,100.0,,56.2,
2021,Norte,AM,1304237,Tonantins,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1304237,Tonantins,Urbana,Municipal,67.7,85.0,,,95.2,
2021,Norte,AM,1304237,Tonantins,Urbana,Publica,67.7,87.4,100.0,100.0,97.5,
2021,Norte,AM,1304237,Tonantins,Rural,Estadual,,100.0,97.1,,,
2021,Norte,AM,1304237,Tonantins,Rural,Municipal,0.0,27.1,,,24.0,
2021,Norte,AM,1304237,Tonantins,Rural,Publica,0.0,31.5,97.1,,24.0,
2021,Norte,AM,1304260,Uarini,Urbana,Estadual,,94.9,100.0,100.0,100.0,
2021,Norte,AM,1304260,Uarini,Urbana,Municipal,11.8,67.4,,,61.9,
2021,Norte,AM,1304260,Uarini,Urbana,Publica,11.8,76.0,100.0,100.0,70.4,
2021,Norte,AM,1304260,Uarini,Rural,Estadual,,100.0,100.0,,100.0,
2021,Norte,AM,1304260,Uarini,Rural,Municipal,0.0,16.0,,,4.8,
2021,Norte,AM,1304260,Uarini,Rural,Publica,0.0,19.1,100.0,,13.0,
2021,Norte,AM,1304302,Urucará,Urbana,Estadual,,100.0,100.0,100.0,,
2021,Norte,AM,1304302,Urucará,Urbana,Municipal,77.3,77.9,,,100.0,
2021,Norte,AM,1304302,Urucará,Urbana,Publica,77.3,87.4,100.0,100.0,100.0,
2021,Norte,AM,1304302,Urucará,Rural,Estadual,,,94.4,,,
2021,Norte,AM,1304302,Urucará,Rural,Municipal,100.0,58.5,,,0.0,
2021,Norte,AM,1304302,Urucará,Rural,Publica,100.0,58.5,94.4,,0.0,
2021,Norte,AM,1304401,Urucurituba,Urbana,Estadual,,100.0,100.0,100.0,100.0,
2021,Norte,AM,1304401,Urucurituba,Urbana,Municipal,100.0,100.0,,,100.0,
2021,Norte,AM,1304401,Urucurituba,Urbana,Privada,,100.0,,,,
2021,Norte,AM,1304401,Urucurituba,Urbana,Publica,100.0,100.0,100.0,100.0,100.0,
2021,Norte,AM,1304401,Urucurituba,Rural,Estadual,,100.0,100.0,,100.0,
2021,Norte,AM,1304401,Urucurituba,Rural,Municipal,47.2,74.7,,,80.0,
2021,Norte,AM,1304401,Urucurituba,Rural,Publica,47.2,80.5,100.0,,84.6,
2021,Norte,RR,1400027,Amajari,Urbana,Federal,,,100.0,,,
2021,Norte,RR,1400027,Amajari,Urbana,Estadual,,95.0,91.7,,87.5,
2021,Norte,RR,1400027,Amajari,Urbana,Municipal,75.0,85.7,,,,
2021,Norte,RR,1400027,Amajari,Urbana,Publica,75.0,91.2,98.0,,87.5,
2021,Norte,RR,1400027,Amajari,Rural,Estadual,,51.1,57.1,,76.9,
2021,Norte,RR,1400027,Amajari,Rural,Municipal,62.1,80.0,,,,
2021,Norte,RR,1400027,Amajari,Rural,Publica,62.1,55.7,57.1,,76.9,
2021,Norte,RR,1400050,Alto Alegre,Urbana,Estadual,,100.0,96.6,,100.0,
2021,Norte,RR,1400050,Alto Alegre,Urbana,Municipal,85.7,70.8,,,,
2021,Norte,RR,1400050,Alto Alegre,Urbana,Publica,85.7,87.3,96.6,,100.0,
2021,Norte,RR,1400050,Alto Alegre,Rural,Estadual,,59.7,62.8,,50.9,
2021,Norte,RR,1400050,Alto Alegre,Rural,Municipal,71.4,57.9,,,,
2021,Norte,RR,1400050,Alto Alegre,Rural,Publica,71.4,59.4,62.8,,50.9,
2021,Norte,RR,1400100,Boa Vista,Urbana,Federal,,100.0,96.9,80.0,,
2021,Norte,RR,1400100,Boa Vista,Urbana,Estadual,,96.2,97.2,100.0,98.3,
2021,Norte,RR,1400100,Boa Vista,Urbana,Municipal,98.6,98.6,,,96.6,
2021,Norte,RR,1400100,Boa Vista,Urbana,Privada,78.6,86.6,95.7,90.5,95.7,
2021,Norte,RR,1400100,Boa Vista,Urbana,Publica,98.6,97.6,97.1,88.2,98.2,
2021,Norte,RR,1400100,Boa Vista,Rural,Federal,,,97.0,100.0,100.0,
2021,Norte,RR,1400100,Boa Vista,Rural,Estadual,,61.2,74.7,,64.7,
2021,Norte,RR,1400100,Boa Vista,Rural,Municipal,77.1,77.0,,,,
2021,Norte,RR,1400100,Boa Vista,Rural,Publica,77.1,68.1,80.6,100.0,71.0,
2021,Norte,RR,1400159,Bonfim,Urbana,Federal,,,,94.4,,
2021,Norte,RR,1400159,Bonfim,Urbana,Estadual,,100.0,95.8,,100.0,
2021,Norte,RR,1400159,Bonfim,Urbana,Municipal,80.0,100.0,,,,50.0
2021,Norte,RR,1400159,Bonfim,Urbana,Publica,80.0,100.0,95.8,94.4,100.0,50.0
2021,Norte,RR,1400159,Bonfim,Rural,Estadual,,52.8,62.7,,54.5,
2021,Norte,RR,1400159,Bonfim,Rural,Municipal,81.0,76.6,,,,
2021,Norte,RR,1400159,Bonfim,Rural,Publica,81.0,60.8,62.7,,54.5,
2021,Norte,RR,1400175,Cantá,Urbana,Estadual,,100.0,100.0,,100.0,
2021,Norte,RR,1400175,Cantá,Urbana,Municipal,91.7,,,,,
2021,Norte,RR,1400175,Cantá,Urbana,Publica,91.7,100.0,100.0,,100.0,
2021,Norte,RR,1400175,Cantá,Rural,Estadual,,89.2,98.2,,96.3,
2021,Norte,RR,1400175,Cantá,Rural,Municipal,89.3,93.8,,,,
2021,Norte,RR,1400175,Cantá,Rural,Publica,89.3,91.1,98.2,,96.3,
2021,Norte,RR,1400209,Caracaraí,Urbana,Estadual,,100.0,100.0,,100.0,
2021,Norte,RR,1400209,Caracaraí,Urbana,Municipal,81.6,76.1,,,100.0,
2021,Norte,RR,1400209,Caracaraí,Urbana,Publica,81.6,86.1,100.0,,100.0,
2021,Norte,RR,1400209,Caracaraí,Rural,Federal,,,97.0,,,
2021,Norte,RR,1400209,Caracaraí,Rural,Estadual,,100.0,100.0,,100.0,
2021,Norte,RR,1400209,Caracaraí,Rural,Municipal,73.3,72.6,,,,
2021,Norte,RR,1400209,Caracaraí,Rural,Publica,73.3,84.7,98.6,,100.0,
2021,Norte,RR,1400233,Caroebe,Urbana,Estadual,,100.0,100.0,,100.0,
2021,Norte,RR,1400233,Caroebe,Urbana,Municipal,100.0,90.0,,,,
2021,Norte,RR,1400233,Caroebe,Urbana,Publica,100.0,95.5,100.0,,100.0,
2021,Norte,RR,1400233,Caroebe,Rural,Estadual,,55.8,74.1,,,
2021,Norte,RR,1400233,Caroebe,Rural,Municipal,100.0,92.3,,,,
2021,Norte,RR,1400233,Caroebe,Rural,Publica,100.0,69.6,74.1,,,
2021,Norte,RR,1400282,Iracema,Urbana,Estadual,,88.5,85.7,,78.6,
2021,Norte,RR,1400282,Iracema,Urbana,Municipal,100.0,92.0,,,,
2021,Norte,RR,1400282,Iracema,Urbana,Publica,100.0,90.2,85.7,,78.6,
2021,Norte,RR,1400282,Iracema,Rural,Estadual,,93.8,87.5,,,
2021,Norte,RR,1400282,Iracema,Rural,Municipal,100.0,100.0,,,,
2021,Norte,RR,1400282,Iracema,Rural,Publica,100.0,97.4,87.5,,,
2021,Norte,RR,1400308,Mucajaí,Urbana,Estadual,,100.0,97.3,,100.0,
2021,Norte,RR,1400308,Mucajaí,Urbana,Municipal,93.5,100.0,,,,
2021,Norte,RR,1400308,Mucajaí,Urbana,Publica,93.5,100.0,97.3,,100.0,
2021,Norte,RR,1400308,Mucajaí,Rural,Estadual,,100.0,97.5,,95.5,
2021,Norte,RR,1400308,Mucajaí,Rural,Municipal,92.3,97.6,,,,
2021,Norte,RR,1400308,Mucajaí,Rural,Publica,92.3,98.8,97.5,,95.5,
2021,Norte,RR,1400407,Normandia,Urbana,Estadual,,100.0,100.0,,100.0,
2021,Norte,RR,1400407,Normandia,Urbana,Municipal,92.6,100.0,,,0.0,
2021,Norte,RR,1400407,Normandia,Urbana,Publica,92.6,100.0,100.0,,93.3,
2021,Norte,RR,1400407,Normandia,Rural,Estadual,,34.6,32.8,,26.2,
2021,Norte,RR,1400407,Normandia,Rural,Municipal,63.5,64.1,,,,
2021,Norte,RR,1400407,Normandia,Rural,Publica,63.5,38.6,32.8,,26.2,
2021,Norte,RR,1400456,Pacaraima,Urbana,Estadual,,91.7,95.0,,86.7,
2021,Norte,RR,1400456,Pacaraima,Urbana,Municipal,82.8,88.9,,,100.0,
2021,Norte,RR,1400456,Pacaraima,Urbana,Publica,82.8,89.7,95.0,,90.5,
2021,Norte,RR,1400456,Pacaraima,Rural,Estadual,,38.9,39.1,,43.0,
2021,Norte,RR,1400456,Pacaraima,Rural,Municipal,53.3,53.3,,,,
2021,Norte,RR,1400456,Pacaraima,Rural,Privada,,,36.4,,,
2021,Norte,RR,1400456,Pacaraima,Rural,Publica,53.3,40.3,39.1,,43.0,
2021,Norte,RR,1400472,Rorainópolis,Urbana,Estadual,,98.0,100.0,,100.0,
