ANO,REGIAO,SIGLA_UF,COD_MUNICIPIOS,NOME_MUNICIPIO,LOCALIZACAO,DEPEND_ADMINISTRATIVA,FUNDAMENTAL_TOTAL_NIVEL_1,FUNDAMENTAL_TOTAL_NIVEL_2,FUNDAMENTAL_TOTAL_NIVEL_3,FUNDAMENTAL_TOTAL_NIVEL_4,FUNDAMENTAL_TOTAL_NIVEL_5,FUNDAMENTAL_TOTAL_NIVEL_6,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_1,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_2,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_3,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_4,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_5,FUNDAMENTAL_ANOS_INICIAIS_NIVEL_6,FUNDAMENTAL_ANOS_FINAIS_NIVEL_1,FUNDAMENTAL_ANOS_FINAIS_NIVEL_2,FUNDAMENTAL_ANOS_FINAIS_NIVEL_3,FUNDAMENTAL_ANOS_FINAIS_NIVEL_4,FUNDAMENTAL_ANOS_FINAIS_NIVEL_5,FUNDAMENTAL_ANOS_FINAIS_NIVEL_6,MEDIO_NIVEL_1,MEDIO_NIVEL_2,MEDIO_NIVEL_3,MEDIO_NIVEL_4,MEDIO_NIVEL_5,MEDIO_NIVEL_6
2020,Norte,AM,1300631,Beruri,Urbana,Pública,3.8,21.9,22.9,43.8,5.7,1.9,6.5,21.3,23.0,44.3,4.9,0.0,0.0,15.6,15.6,59.4,6.3,3.1,0.0,13.6,40.9,40.9,2.3,2.3
2020,Norte,AM,1300631,Beruri,Rural,Pública,65.6,16.2,10.1,7.6,0.0,0.5,66.3,6.3,14.7,11.6,0.0,1.1,54.0,21.0,14.5,10.5,0.0,0.0,3.0,0.0,12.1,9.1,15.2,60.6
2020,Norte,AM,1300680,Boa Vista do Ramos,Urbana,Estadual,5.3,28.6,26.8,30.4,7.1,1.8,16.6,38.9,11.1,27.8,0.0,5.6,0.0,22.0,34.1,31.7,9.8,2.4,7.3,7.3,34.1,17.1,17.1,17.1
2020,Norte,AM,1300680,Boa Vista do Ramos,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,10.5,5.3,26.3,57.9
2020,Norte,AM,1300680,Boa Vista do Ramos,Urbana,Municipal,31.5,50.0,3.7,11.1,3.7,0.0,37.1,47.8,4.3,6.5,4.3,0.0,0.0,62.5,0.0,37.5,0.0,0.0,,,,,,
2020,Norte,AM,1300680,Boa Vista do Ramos,Rural,Municipal,62.2,14.1,18.5,5.2,0.0,0.0,74.3,0.0,14.3,11.4,0.0,0.0,54.7,17.9,20.8,6.6,0.0,0.0,,,,,,
2020,Norte,AM,1300680,Boa Vista do Ramos,Urbana,Privada,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,
2020,Norte,AM,1300680,Boa Vista do Ramos,Urbana,Pública,18.9,41.0,16.2,18.1,4.8,1.0,32.2,46.8,6.5,9.7,3.2,1.6,0.0,29.1,29.2,31.3,8.3,2.1,7.3,7.3,34.1,17.1,17.1,17.1
2020,Norte,AM,1300680,Boa Vista do Ramos,Rural,Pública,62.2,14.1,18.5,5.2,0.0,0.0,74.3,0.0,14.3,11.4,0.0,0.0,54.7,17.9,20.8,6.6,0.0,0.0,0.0,0.0,10.5,5.3,26.3,57.9
2020,Norte,AM,1300706,Boca do Acre,Urbana,Estadual,5.1,18.0,22.1,35.2,5.7,13.9,11.7,7.8,41.2,27.5,5.9,5.9,0.0,23.3,7.8,42.9,5.2,20.8,0.0,11.0,17.1,37.8,13.4,20.7
2020,Norte,AM,1300706,Boca do Acre,Rural,Estadual,0.0,30.0,10.0,60.0,0.0,0.0,0.0,16.6,16.7,66.7,0.0,0.0,0.0,33.3,0.0,66.7,0.0,0.0,0.0,0.0,16.7,8.3,20.8,54.2
2020,Norte,AM,1300706,Boca do Acre,Urbana,Municipal,31.8,20.5,25.0,19.3,1.1,2.3,45.0,11.7,26.7,13.3,0.0,3.3,3.5,37.9,20.7,34.5,3.4,0.0,,,,,,
2020,Norte,AM,1300706,Boca do Acre,Rural,Municipal,64.9,9.7,22.4,3.0,0.0,0.0,76.2,0.0,20.6,3.2,0.0,0.0,50.9,13.8,31.0,4.3,0.0,0.0,,,,,,
2020,Norte,AM,1300706,Boca do Acre,Urbana,Privada,42.8,28.6,28.6,0.0,0.0,0.0,42.8,28.6,28.6,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,,,,,,
2020,Norte,AM,1300706,Boca do Acre,Urbana,Pública,17.2,20.1,24.1,26.1,4.0,8.5,30.2,10.1,33.0,19.3,2.8,4.6,1.0,28.4,11.8,38.2,4.9,15.7,0.0,11.0,17.1,37.8,13.4,20.7
2020,Norte,AM,1300706,Boca do Acre,Rural,Pública,61.6,10.9,21.8,5.7,0.0,0.0,69.6,1.4,20.3,8.7,0.0,0.0,48.3,14.8,29.5,7.4,0.0,0.0,0.0,0.0,16.7,8.3,20.8,54.2
2020,Norte,AM,1300805,Borba,Urbana,Estadual,5.2,17.9,31.6,33.7,8.4,3.2,9.7,11.5,30.8,36.5,7.7,3.8,0.0,21.5,27.5,35.3,9.8,5.9,0.0,6.6,37.8,33.3,15.6,6.7
2020,Norte,AM,1300805,Borba,Rural,Estadual,12.1,8.6,10.3,36.2,6.9,25.9,46.1,7.7,0.0,38.5,7.7,0.0,2.0,8.3,12.5,39.6,6.3,31.3,3.2,3.3,9.8,44.3,11.5,27.9
2020,Norte,AM,1300805,Borba,Urbana,Municipal,23.8,40.0,13.3,20.0,1.0,1.9,41.0,21.3,19.7,16.4,1.6,0.0,0.0,63.1,6.5,26.1,0.0,4.3,,,,,,
2020,Norte,AM,1300805,Borba,Rural,Municipal,50.9,26.2,11.3,11.0,0.6,0.0,72.2,2.1,13.9,11.1,0.7,0.0,33.7,39.5,13.0,13.4,0.4,0.0,,,,,,
2020,Norte,AM,1300805,Borba,Urbana,Pública,16.5,32.4,20.9,23.6,4.4,2.2,29.4,18.6,21.6,24.5,3.9,2.0,0.0,43.9,18.7,27.5,5.5,4.4,0.0,6.6,37.8,33.3,15.6,6.7
2020,Norte,AM,1300805,Borba,Rural,Pública,46.5,24.3,11.2,13.4,1.0,3.6,70.1,2.5,12.7,13.4,1.3,0.0,28.7,34.8,13.1,16.7,1.4,5.3,3.2,3.3,9.8,44.3,11.5,27.9
2020,Norte,AM,1300839,Caapiranga,Urbana,Estadual,15.5,17.9,17.9,41.0,5.1,2.6,28.5,4.8,23.8,42.9,0.0,0.0,0.0,31.6,10.5,42.1,10.5,5.3,0.0,5.2,26.3,47.4,15.8,5.3
2020,Norte,AM,1300839,Caapiranga,Rural,Estadual,0.0,11.1,11.1,77.8,0.0,0.0,0.0,12.5,12.5,75.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11.1,5.6,22.2,61.1
2020,Norte,AM,1300839,Caapiranga,Urbana,Municipal,36.4,18.2,18.2,22.7,4.5,0.0,58.3,0.0,16.7,16.7,8.3,0.0,8.4,33.3,25.0,25.0,8.3,0.0,,,,,,
2020,Norte,AM,1300839,Caapiranga,Rural,Municipal,47.4,27.4,10.4,14.8,0.0,0.0,50.0,11.1,18.5,20.4,0.0,0.0,39.7,36.6,8.6,15.1,0.0,0.0,,,,,,
2020,Norte,AM,1300839,Caapiranga,Urbana,Pública,24.1,19.0,19.0,31.0,5.2,1.7,40.6,3.1,21.9,31.3,3.1,0.0,3.4,33.3,16.7,33.3,10.0,3.3,0.0,5.2,26.3,47.4,15.8,5.3
2020,Norte,AM,1300839,Caapiranga,Rural,Pública,45.8,27.1,10.0,17.1,0.0,0.0,45.8,11.9,16.9,25.4,0.0,0.0,37.4,34.3,8.1,20.2,0.0,0.0,0.0,0.0,11.1,5.6,22.2,61.1
2020,Norte,AM,1300904,Canutama,Urbana,Estadual,3.3,20.0,26.7,36.7,13.3,0.0,7.6,15.4,23.1,30.8,23.1,0.0,0.0,17.4,26.1,39.1,17.4,0.0,0.0,13.3,46.7,33.3,6.7,0.0
2020,Norte,AM,1300904,Canutama,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1300904,Canutama,Urbana,Municipal,28.0,0.0,44.0,24.0,4.0,0.0,28.0,0.0,44.0,24.0,4.0,0.0,,,,,,,,,,,,
2020,Norte,AM,1300904,Canutama,Rural,Municipal,57.6,18.6,10.2,11.9,1.7,0.0,56.6,13.0,17.4,8.7,4.3,0.0,51.2,19.5,9.8,17.1,2.4,0.0,,,,,,
2020,Norte,AM,1300904,Canutama,Urbana,Pública,15.7,11.8,33.3,31.4,7.8,0.0,22.9,5.7,34.3,25.7,11.4,0.0,0.0,17.4,26.1,39.1,17.4,0.0,0.0,13.3,46.7,33.3,6.7,0.0
2020,Norte,AM,1300904,Canutama,Rural,Pública,57.6,18.6,10.2,11.9,1.7,0.0,56.6,13.0,17.4,8.7,4.3,0.0,51.2,19.5,9.8,17.1,2.4,0.0,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1301001,Carauari,Urbana,Estadual,6.6,32.1,35.0,24.1,1.5,0.7,18.4,18.4,36.7,24.5,2.0,0.0,0.0,38.4,33.0,26.4,1.1,1.1,3.0,16.2,33.8,20.6,8.8,17.6
2020,Norte,AM,1301001,Carauari,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,15.7,5.3,21.1,57.9
2020,Norte,AM,1301001,Carauari,Urbana,Municipal,45.7,18.1,17.0,18.1,0.0,1.1,45.7,18.1,17.0,18.1,0.0,1.1,,,,,,,,,,,,
2020,Norte,AM,1301001,Carauari,Rural,Municipal,53.2,10.1,32.9,3.8,0.0,0.0,49.0,13.3,33.3,4.4,0.0,0.0,55.5,5.6,30.6,8.3,0.0,0.0,,,,,,
2020,Norte,AM,1301001,Carauari,Urbana,Pública,24.5,28.8,27.4,17.5,0.9,0.9,39.3,19.7,22.0,17.4,0.8,0.8,0.0,38.4,33.0,26.4,1.1,1.1,3.0,16.2,33.8,20.6,8.8,17.6
2020,Norte,AM,1301001,Carauari,Rural,Pública,53.2,10.1,32.9,3.8,0.0,0.0,49.0,13.3,33.3,4.4,0.0,0.0,55.5,5.6,30.6,8.3,0.0,0.0,0.0,0.0,15.7,5.3,21.1,57.9
2020,Norte,AM,1301100,Careiro,Urbana,Estadual,17.4,26.1,21.7,28.3,4.3,2.2,26.6,26.7,23.3,16.7,6.7,0.0,0.0,22.1,16.7,50.0,5.6,5.6,0.0,3.7,22.2,59.3,11.1,3.7
2020,Norte,AM,1301100,Careiro,Rural,Estadual,5.4,0.0,18.9,67.6,8.1,0.0,25.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,22.6,67.7,9.7,0.0,0.0,1.8,12.5,46.4,12.5,26.8
2020,Norte,AM,1301100,Careiro,Urbana,Municipal,7.2,32.1,23.2,35.7,1.8,0.0,9.1,30.3,18.2,42.4,0.0,0.0,2.8,22.9,20.0,51.4,2.9,0.0,,,,,,
2020,Norte,AM,1301100,Careiro,Rural,Municipal,29.0,24.4,23.9,22.3,0.4,0.0,31.1,12.3,27.9,27.9,0.8,0.0,19.7,27.2,25.3,27.8,0.0,0.0,,,,,,
2020,Norte,AM,1301100,Careiro,Urbana,Pública,12.0,30.0,22.0,32.0,3.0,1.0,18.0,29.5,19.7,29.5,3.3,0.0,1.9,22.6,18.9,50.9,3.8,1.9,0.0,3.7,22.2,59.3,11.1,3.7
2020,Norte,AM,1301100,Careiro,Rural,Pública,26.2,21.4,23.6,27.3,1.5,0.0,30.7,11.5,26.2,30.8,0.8,0.0,16.7,23.1,25.3,33.3,1.6,0.0,0.0,1.8,12.5,46.4,12.5,26.8
2020,Norte,AM,1301159,Careiro da Várzea,Urbana,Estadual,12.5,16.7,25.0,37.5,8.3,0.0,30.0,20.0,10.0,20.0,20.0,0.0,0.0,13.3,33.3,46.7,6.7,0.0,0.0,15.7,13.7,25.5,19.6,25.5
2020,Norte,AM,1301159,Careiro da Várzea,Rural,Estadual,15.5,7.1,10.7,35.7,6.0,25.0,27.7,13.9,16.7,38.9,2.8,0.0,5.4,3.5,10.5,36.8,7.0,36.8,0.0,8.3,13.3,46.7,10.0,21.7
2020,Norte,AM,1301159,Careiro da Várzea,Urbana,Municipal,26.9,7.7,30.8,26.9,7.7,0.0,36.7,5.3,21.1,31.6,5.3,0.0,0.0,10.0,40.0,30.0,20.0,0.0,,,,,,
2020,Norte,AM,1301159,Careiro da Várzea,Rural,Municipal,25.9,12.2,24.5,36.7,0.7,0.0,34.6,2.6,28.2,33.3,1.3,0.0,9.3,15.5,27.8,46.4,1.0,0.0,,,,,,
2020,Norte,AM,1301159,Careiro da Várzea,Urbana,Pública,20.4,12.2,28.6,30.6,8.2,0.0,35.7,10.7,17.9,25.0,10.7,0.0,0.0,12.0,36.0,40.0,12.0,0.0,0.0,15.7,13.7,25.5,19.6,25.5
2020,Norte,AM,1301159,Careiro da Várzea,Rural,Pública,22.4,10.5,19.6,35.2,2.7,9.6,32.4,6.1,24.6,35.1,1.8,0.0,7.9,11.2,21.7,42.1,3.3,13.8,0.0,8.3,13.3,46.7,10.0,21.7
2020,Norte,AM,1301209,Coari,Urbana,Federal,,,,,,,,,,,,,,,,,,,0.0,9.1,24.2,66.7,0.0,0.0
2020,Norte,AM,1301209,Coari,Urbana,Estadual,2.5,14.5,28.5,39.1,10.1,5.3,4.7,17.5,37.9,34.0,4.9,1.0,0.0,11.6,19.2,44.2,15.4,9.6,0.0,6.2,28.5,39.2,12.3,13.8
2020,Norte,AM,1301209,Coari,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1301209,Coari,Urbana,Municipal,10.1,37.8,26.3,21.5,2.9,1.4,17.0,33.9,25.9,21.4,1.8,0.0,1.9,38.7,28.3,24.5,3.8,2.8,,,,,,
2020,Norte,AM,1301209,Coari,Rural,Municipal,62.1,25.7,7.0,4.9,0.3,0.0,61.1,2.8,13.9,19.4,2.8,0.0,60.7,27.5,7.0,4.8,0.0,0.0,,,,,,
2020,Norte,AM,1301209,Coari,Urbana,Privada,17.9,21.4,32.1,28.6,0.0,0.0,35.7,0.0,28.6,35.7,0.0,0.0,0.0,35.3,29.4,35.3,0.0,0.0,0.0,0.0,62.5,37.5,0.0,0.0
2020,Norte,AM,1301209,Coari,Urbana,Pública,6.7,28.0,29.3,27.0,5.9,3.1,11.5,27.1,32.9,24.6,3.4,0.5,1.0,26.9,25.4,32.0,8.6,6.1,0.0,6.8,27.6,44.8,9.8,11.0
2020,Norte,AM,1301209,Coari,Rural,Pública,62.1,25.7,7.0,4.9,0.3,0.0,61.1,2.8,13.9,19.4,2.8,0.0,60.7,27.5,7.0,4.8,0.0,0.0,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1301308,Codajás,Urbana,Estadual,6.2,22.4,35.7,32.7,1.0,2.0,13.6,15.9,34.1,36.4,0.0,0.0,0.0,25.4,37.3,32.2,1.7,3.4,0.0,8.5,23.4,31.9,8.5,27.7
2020,Norte,AM,1301308,Codajás,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,10.0,5.0,20.0,65.0
2020,Norte,AM,1301308,Codajás,Urbana,Municipal,32.3,31.3,18.8,16.3,0.0,1.3,26.2,32.3,23.1,16.9,0.0,1.5,42.9,19.0,14.3,19.0,0.0,4.8,,,,,,
2020,Norte,AM,1301308,Codajás,Rural,Municipal,61.9,10.9,26.1,1.1,0.0,0.0,63.4,3.3,30.0,3.3,0.0,0.0,53.5,12.7,32.4,1.4,0.0,0.0,,,,,,
2020,Norte,AM,1301308,Codajás,Urbana,Pública,19.0,28.0,29.8,21.4,0.6,1.2,21.8,26.7,28.6,21.9,0.0,1.0,11.4,24.4,32.1,28.2,1.3,2.6,0.0,8.5,23.4,31.9,8.5,27.7
2020,Norte,AM,1301308,Codajás,Rural,Pública,61.9,10.9,26.1,1.1,0.0,0.0,63.4,3.3,30.0,3.3,0.0,0.0,53.5,12.7,32.4,1.4,0.0,0.0,0.0,0.0,10.0,5.0,20.0,65.0
2020,Norte,AM,1301407,Eirunepé,Urbana,Federal,,,,,,,,,,,,,,,,,,,0.0,3.6,21.4,71.4,3.6,0.0
2020,Norte,AM,1301407,Eirunepé,Urbana,Estadual,2.3,24.8,27.0,40.1,5.1,0.7,5.1,23.7,32.2,37.3,1.7,0.0,0.0,20.6,19.6,52.6,6.2,1.0,0.0,2.5,34.1,51.2,9.8,2.4
2020,Norte,AM,1301407,Eirunepé,Rural,Estadual,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,18.2,81.8
2020,Norte,AM,1301407,Eirunepé,Urbana,Municipal,18.7,66.9,2.5,8.5,3.4,0.0,11.1,73.1,2.8,9.3,3.7,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,AM,1301407,Eirunepé,Rural,Municipal,72.3,5.8,18.1,1.9,1.9,0.0,70.7,7.3,18.3,0.9,2.8,0.0,60.3,1.7,27.6,5.2,5.2,0.0,,,,,,
2020,Norte,AM,1301407,Eirunepé,Urbana,Privada,80.0,0.0,0.0,20.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,,,,,,,,,,,,
2020,Norte,AM,1301407,Eirunepé,Urbana,Pública,10.1,45.6,16.1,24.6,3.2,0.4,9.2,56.7,13.4,18.3,2.4,0.0,9.3,18.7,17.8,47.7,5.6,0.9,0.0,3.0,29.0,59.4,7.2,1.4
2020,Norte,AM,1301407,Eirunepé,Rural,Pública,72.3,5.8,18.1,1.9,1.9,0.0,70.7,7.3,18.3,0.9,2.8,0.0,60.3,1.7,27.6,5.2,5.2,0.0,0.0,0.0,0.0,0.0,18.2,81.8
2020,Norte,AM,1301506,Envira,Urbana,Estadual,8.0,15.9,25.4,31.7,12.7,6.3,15.6,25.0,25.0,25.0,3.1,6.3,0.0,5.7,22.9,40.0,20.0,11.4,0.0,10.0,30.0,45.0,5.0,10.0
2020,Norte,AM,1301506,Envira,Urbana,Municipal,7.9,28.1,20.3,40.6,3.1,0.0,11.6,16.3,23.3,48.8,0.0,0.0,0.0,33.3,18.2,42.4,6.1,0.0,,,,,,
2020,Norte,AM,1301506,Envira,Rural,Municipal,44.9,13.8,24.1,17.2,0.0,0.0,0.0,16.7,33.3,50.0,0.0,0.0,46.4,10.7,25.0,17.9,0.0,0.0,,,,,,
2020,Norte,AM,1301506,Envira,Urbana,Pública,8.5,23.7,23.7,33.9,6.8,3.4,13.9,20.8,23.6,37.5,1.4,2.8,0.0,20.9,22.6,38.7,11.3,6.5,0.0,10.0,30.0,45.0,5.0,10.0
2020,Norte,AM,1301506,Envira,Rural,Pública,44.9,13.8,24.1,17.2,0.0,0.0,0.0,16.7,33.3,50.0,0.0,0.0,46.4,10.7,25.0,17.9,0.0,0.0,,,,,,
2020,Norte,AM,1301605,Fonte Boa,Urbana,Estadual,3.0,24.6,26.1,42.0,4.3,0.0,6.7,30.0,16.7,43.3,3.3,0.0,0.0,17.7,28.9,46.7,6.7,0.0,0.0,14.0,31.6,21.1,10.5,22.8
2020,Norte,AM,1301605,Fonte Boa,Rural,Estadual,,,,,,,,,,,,,,,,,,,4.7,0.0,14.3,4.8,23.8,52.4
2020,Norte,AM,1301605,Fonte Boa,Urbana,Municipal,19.5,43.0,20.3,15.6,0.0,1.6,28.0,46.3,9.8,15.9,0.0,0.0,4.4,37.0,39.1,15.2,0.0,4.3,,,,,,
2020,Norte,AM,1301605,Fonte Boa,Rural,Municipal,43.7,4.2,49.6,1.7,0.8,0.0,31.6,0.0,57.9,10.5,0.0,0.0,41.9,4.5,51.8,0.9,0.9,0.0,,,,,,
2020,Norte,AM,1301605,Fonte Boa,Urbana,Pública,14.7,39.1,23.9,19.6,1.6,1.1,23.6,44.3,12.3,18.9,0.9,0.0,2.4,28.7,35.6,27.6,3.4,2.3,0.0,14.0,31.6,21.1,10.5,22.8
2020,Norte,AM,1301605,Fonte Boa,Rural,Pública,43.7,4.2,49.6,1.7,0.8,0.0,31.6,0.0,57.9,10.5,0.0,0.0,41.9,4.5,51.8,0.9,0.9,0.0,4.7,0.0,14.3,4.8,23.8,52.4
2020,Norte,AM,1301654,Guajará,Urbana,Estadual,0.0,32.5,32.6,25.6,9.3,0.0,,,,,,,0.0,32.5,32.6,25.6,9.3,0.0,0.0,3.8,38.5,46.2,11.5,0.0
2020,Norte,AM,1301654,Guajará,Rural,Estadual,0.0,0.0,4.7,4.8,9.5,81.0,,,,,,,0.0,0.0,4.7,4.8,9.5,81.0,0.0,0.0,19.1,4.8,19.0,57.1
2020,Norte,AM,1301654,Guajará,Urbana,Municipal,55.0,27.5,7.5,10.0,0.0,0.0,56.4,25.6,7.7,10.3,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,,,,,,
2020,Norte,AM,1301654,Guajará,Rural,Municipal,93.6,2.1,4.3,0.0,0.0,0.0,92.3,2.6,5.1,0.0,0.0,0.0,88.9,0.0,11.1,0.0,0.0,0.0,,,,,,
2020,Norte,AM,1301654,Guajará,Urbana,Pública,26.5,30.1,20.5,18.1,4.8,0.0,56.4,25.6,7.7,10.3,0.0,0.0,0.0,34.1,31.8,25.0,9.1,0.0,0.0,3.8,38.5,46.2,11.5,0.0
2020,Norte,AM,1301654,Guajará,Rural,Pública,64.7,1.5,4.4,1.5,2.9,25.0,92.3,2.6,5.1,0.0,0.0,0.0,26.6,0.0,6.7,3.3,6.7,56.7,0.0,0.0,19.1,4.8,19.0,57.1
2020,Norte,AM,1301704,Humaitá,Rural,Federal,,,,,,,,,,,,,,,,,,,0.0,17.7,23.5,55.9,2.9,0.0
2020,Norte,AM,1301704,Humaitá,Urbana,Estadual,1.8,16.2,22.9,44.8,10.5,3.8,3.5,28.6,14.3,53.6,0.0,0.0,1.2,10.3,23.0,48.3,12.6,4.6,0.0,17.8,35.4,26.6,13.9,6.3
2020,Norte,AM,1301704,Humaitá,Rural,Estadual,0.0,55.6,22.2,22.2,0.0,0.0,,,,,,,0.0,55.6,22.2,22.2,0.0,0.0,0.0,0.0,18.2,9.1,22.7,50.0
2020,Norte,AM,1301704,Humaitá,Urbana,Municipal,6.6,24.8,33.9,28.9,4.1,1.7,8.0,30.3,34.8,25.8,0.0,1.1,2.8,8.1,27.0,45.9,13.5,2.7,,,,,,
2020,Norte,AM,1301704,Humaitá,Rural,Municipal,35.7,19.9,28.5,14.5,1.4,0.0,44.6,1.0,34.0,17.5,2.9,0.0,21.5,28.1,27.5,20.9,2.0,0.0,,,,,,
2020,Norte,AM,1301704,Humaitá,Urbana,Privada,19.4,25.8,38.7,16.1,0.0,0.0,15.4,26.9,38.5,19.2,0.0,0.0,11.8,17.6,58.8,11.8,0.0,0.0,0.0,12.5,75.0,12.5,0.0,0.0
2020,Norte,AM,1301704,Humaitá,Urbana,Pública,4.6,21.8,30.1,34.3,6.9,2.3,7.0,30.4,30.4,31.3,0.0,0.9,1.6,10.1,25.2,47.1,12.6,3.4,0.0,17.8,35.4,26.6,13.9,6.3
2020,Norte,AM,1301704,Humaitá,Rural,Pública,34.7,21.5,27.6,14.9,1.3,0.0,44.6,1.0,34.0,17.5,2.9,0.0,20.5,30.0,26.3,21.3,1.9,0.0,0.0,10.8,21.4,37.5,10.7,19.6
2020,Norte,AM,1301803,Ipixuna,Urbana,Estadual,7.9,9.8,19.6,54.9,7.8,0.0,30.7,30.8,15.4,23.1,0.0,0.0,0.0,2.3,22.0,65.9,9.8,0.0,0.0,8.2,16.3,40.8,16.3,18.4
2020,Norte,AM,1301803,Ipixuna,Rural,Estadual,0.0,0.0,11.7,5.9,5.9,76.5,,,,,,,0.0,0.0,11.7,5.9,5.9,76.5,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1301803,Ipixuna,Urbana,Municipal,56.2,6.3,25.0,12.5,0.0,0.0,54.7,4.8,28.6,11.9,0.0,0.0,40.0,10.0,20.0,30.0,0.0,0.0,,,,,,
2020,Norte,AM,1301803,Ipixuna,Rural,Municipal,75.5,7.0,14.0,3.5,0.0,0.0,60.7,14.3,21.4,3.6,0.0,0.0,83.9,0.0,12.9,3.2,0.0,0.0,,,,,,
2020,Norte,AM,1301803,Ipixuna,Urbana,Pública,33.0,8.5,22.3,31.9,4.3,0.0,50.0,11.1,25.9,13.0,0.0,0.0,8.0,4.0,22.0,58.0,8.0,0.0,0.0,8.2,16.3,40.8,16.3,18.4
2020,Norte,AM,1301803,Ipixuna,Rural,Pública,58.0,5.4,13.5,4.1,1.4,17.6,60.7,14.3,21.4,3.6,0.0,0.0,54.1,0.0,12.5,4.2,2.1,27.1,0.0,0.0,12.4,6.3,25.0,56.3
2020,Norte,AM,1301852,Iranduba,Urbana,Estadual,0.0,6.9,31.0,48.3,6.9,6.9,0.0,20.0,10.0,60.0,10.0,0.0,0.0,0.0,38.1,47.6,4.8,9.5,0.0,4.8,19.0,50.0,14.3,11.9
2020,Norte,AM,1301852,Iranduba,Rural,Estadual,0.0,18.4,35.5,18.4,5.3,22.4,0.0,40.0,20.0,35.0,5.0,0.0,0.0,10.5,40.4,12.3,7.0,29.8,0.0,6.1,33.3,19.7,13.6,27.3
2020,Norte,AM,1301852,Iranduba,Urbana,Municipal,10.5,13.9,31.3,36.5,2.6,5.2,15.9,10.5,31.6,36.8,2.6,2.6,0.0,16.4,26.5,44.9,2.0,10.2,,,,,,
2020,Norte,AM,1301852,Iranduba,Rural,Municipal,23.5,32.8,18.4,23.3,0.7,1.3,28.0,14.7,23.5,31.6,0.0,2.2,16.5,39.5,12.7,28.8,1.0,1.5,,,,,,
2020,Norte,AM,1301852,Iranduba,Urbana,Privada,37.5,0.0,50.0,12.5,0.0,0.0,37.5,0.0,50.0,12.5,0.0,0.0,,,,,,,,,,,,
2020,Norte,AM,1301852,Iranduba,Urbana,Pública,8.9,13.1,32.8,37.2,2.9,5.1,14.7,12.2,30.5,37.8,2.4,2.4,0.0,11.8,30.9,44.1,2.9,10.3,0.0,4.8,19.0,50.0,14.3,11.9
2020,Norte,AM,1301852,Iranduba,Rural,Pública,19.0,30.0,21.8,22.1,1.6,5.5,24.4,17.9,23.1,32.1,0.6,1.9,13.0,33.3,18.8,24.9,2.3,7.7,0.0,6.1,33.3,19.7,13.6,27.3
2020,Norte,AM,1301902,Itacoatiara,Rural,Federal,,,,,,,,,,,,,,,,,,,0.0,7.7,23.1,69.2,0.0,0.0
2020,Norte,AM,1301902,Itacoatiara,Urbana,Estadual,0.0,10.4,33.8,40.3,12.3,3.2,0.0,18.5,25.9,40.7,9.3,5.6,0.0,5.9,37.6,39.6,14.9,2.0,0.0,8.8,35.2,41.6,10.4,4.0
2020,Norte,AM,1301902,Itacoatiara,Rural,Estadual,8.8,3.5,15.8,38.6,3.5,29.8,71.4,0.0,0.0,28.6,0.0,0.0,0.0,4.0,18.0,40.0,4.0,34.0,2.9,14.7,5.9,26.5,14.7,35.3
2020,Norte,AM,1301902,Itacoatiara,Urbana,Municipal,5.1,49.0,18.2,24.3,1.4,2.0,6.2,51.4,16.5,23.9,1.2,0.8,0.0,27.8,19.4,44.4,2.8,5.6,,,,,,
2020,Norte,AM,1301902,Itacoatiara,Rural,Municipal,40.7,23.7,20.9,13.7,0.8,0.2,51.8,11.9,16.1,19.6,0.6,0.0,30.4,26.5,24.7,17.0,1.1,0.3,,,,,,
2020,Norte,AM,1301902,Itacoatiara,Urbana,Privada,19.8,19.7,18.3,40.8,0.0,1.4,29.1,16.7,10.4,43.8,0.0,0.0,0.0,20.0,26.7,50.0,0.0,3.3,0.0,11.0,27.8,55.6,0.0,5.6
