ano,regiao,uf,nome_municipio,localizacao,depend_administrativa,media_infantil,media_fundamental,media_medio
2021,Norte,PA,Bannach,Rural,Municipal,7.4,16.0, 
2021,Norte,PA,Bannach,Urbana,Publica,18.8,20.2,16.7
2021,Norte,PA,Bannach,Rural,Publica,7.4,16.0, 
2021,Norte,PA,Barcarena,Urbana,Estadual, ,29.0,36.4
2021,Norte,PA,Barcarena,Rural,Estadual, ,29.4,37.8
2021,Norte,PA,Barcarena,Urbana,Municipal,22.7,33.5, 
2021,Norte,PA,Barcarena,Rural,Municipal,21.0,25.4, 
2021,Norte,PA,Barcarena,Urbana,Privada,11.0,16.7,22.3
2021,Norte,PA,Barcarena,Rural,Privada,11.0,20.6,13.0
2021,Norte,PA,Barcarena,Urbana,Publica,22.7,33.3,36.4
2021,Norte,PA,Barcarena,Rural,Publica,21.0,25.8,37.8
2021,Norte,PA,Belém,Urbana,Federal,9.0,24.3,26.4
2021,Norte,PA,Belém,Urbana,Estadual, ,28.3,34.6
2021,Norte,PA,Belém,Rural,Estadual, ,15.5, 
2021,Norte,PA,Belém,Urbana,Municipal,23.1,29.7,25.0
2021,Norte,PA,Belém,Rural,Municipal,19.2,19.5, 
2021,Norte,PA,Belém,Urbana,Privada,13.7,19.2,38.9
2021,Norte,PA,Belém,Urbana,Publica,23.0,28.7,34.1
2021,Norte,PA,Belém,Rural,Publica,19.2,18.7, 
2021,Norte,PA,Belterra,Urbana,Estadual, , ,28.5
2021,Norte,PA,Belterra,Urbana,Municipal,17.3,22.9, 
2021,Norte,PA,Belterra,Rural,Municipal,18.7,16.7, 
2021,Norte,PA,Belterra,Urbana,Publica,17.3,22.9,28.5
2021,Norte,PA,Belterra,Rural,Publica,18.7,16.7, 
2021,Norte,PA,Benevides,Urbana,Estadual, ,34.3,38.0
2021,Norte,PA,Benevides,Rural,Estadual, ,22.6, 
2021,Norte,PA,Benevides,Urbana,Municipal,21.0,26.4, 
2021,Norte,PA,Benevides,Rural,Municipal,21.9,23.6, 
2021,Norte,PA,Benevides,Urbana,Privada,9.6,18.0,33.9
2021,Norte,PA,Benevides,Urbana,Publica,21.0,29.2,38.0
2021,Norte,PA,Benevides,Rural,Publica,21.9,23.5, 
2021,Norte,PA,Bom Jesus do Tocantins,Urbana,Estadual, , ,32.8
2021,Norte,PA,Bom Jesus do Tocantins,Rural,Estadual,3.7,4.0,6.0
2021,Norte,PA,Bom Jesus do Tocantins,Urbana,Municipal,15.2,27.1, 
2021,Norte,PA,Bom Jesus do Tocantins,Rural,Municipal,15.9,17.9, 
2021,Norte,PA,Bom Jesus do Tocantins,Urbana,Privada,9.0,17.0, 
2021,Norte,PA,Bom Jesus do Tocantins,Urbana,Publica,15.2,27.1,32.8
2021,Norte,PA,Bom Jesus do Tocantins,Rural,Publica,8.3,7.4,6.0
2021,Norte,PA,Bonito,Urbana,Estadual, ,38.7,41.0
2021,Norte,PA,Bonito,Rural,Estadual, ,35.3, 
2021,Norte,PA,Bonito,Urbana,Municipal,19.0,19.3, 
2021,Norte,PA,Bonito,Rural,Municipal,15.8,15.4, 
2021,Norte,PA,Bonito,Urbana,Publica,19.0,28.5,41.0
2021,Norte,PA,Bonito,Rural,Publica,15.8,17.4, 
2021,Norte,PA,Bragança,Urbana,Federal, , ,29.8
2021,Norte,PA,Bragança,Urbana,Estadual, ,33.6,36.1
2021,Norte,PA,Bragança,Rural,Estadual, ,32.8,29.2
2021,Norte,PA,Bragança,Urbana,Municipal,19.2,23.1, 
2021,Norte,PA,Bragança,Rural,Municipal,17.3,21.3, 
2021,Norte,PA,Bragança,Urbana,Privada,9.7,20.5,32.3
2021,Norte,PA,Bragança,Urbana,Publica,19.2,28.0,35.5
2021,Norte,PA,Bragança,Rural,Publica,17.3,22.3,29.2
2021,Norte,PA,Brasil Novo,Urbana,Estadual, , ,32.4
2021,Norte,PA,Brasil Novo,Urbana,Municipal,20.0,27.2, 
2021,Norte,PA,Brasil Novo,Rural,Municipal,14.3,14.2, 
2021,Norte,PA,Brasil Novo,Rural,Privada, , , 
2021,Norte,PA,Brasil Novo,Urbana,Publica,20.0,27.2,32.4
2021,Norte,PA,Brasil Novo,Rural,Publica,14.3,14.2, 
2021,Norte,PA,Brejo Grande do Araguaia,Urbana,Estadual, , ,23.4
2021,Norte,PA,Brejo Grande do Araguaia,Urbana,Municipal,21.0,25.0, 
2021,Norte,PA,Brejo Grande do Araguaia,Rural,Municipal,19.1,16.4, 
2021,Norte,PA,Brejo Grande do Araguaia,Urbana,Publica,21.0,25.0,23.4
2021,Norte,PA,Brejo Grande do Araguaia,Rural,Publica,19.1,16.4, 
2021,Norte,PA,Breu Branco,Urbana,Estadual, , ,39.4
2021,Norte,PA,Breu Branco,Rural,Estadual, , ,28.3
2021,Norte,PA,Breu Branco,Urbana,Municipal,19.8,25.5, 
2021,Norte,PA,Breu Branco,Rural,Municipal,19.0,21.7, 
2021,Norte,PA,Breu Branco,Urbana,Privada,8.0,15.3, 
2021,Norte,PA,Breu Branco,Urbana,Publica,19.8,25.5,39.4
2021,Norte,PA,Breu Branco,Rural,Publica,19.0,21.7,28.3
2021,Norte,PA,Breves,Urbana,Federal, , ,35.3
2021,Norte,PA,Breves,Urbana,Estadual, , ,34.5
2021,Norte,PA,Breves,Urbana,Municipal,24.5,26.7, 
2021,Norte,PA,Breves,Rural,Municipal,16.4,22.7, 
2021,Norte,PA,Breves,Urbana,Privada,12.5,16.6,29.0
2021,Norte,PA,Breves,Rural,Privada, , , 
2021,Norte,PA,Breves,Urbana,Publica,24.5,26.7,34.6
2021,Norte,PA,Breves,Rural,Publica,16.4,22.7, 
2021,Norte,PA,Bujaru,Urbana,Estadual, ,31.8,36.0
2021,Norte,PA,Bujaru,Rural,Estadual, , ,33.5
2021,Norte,PA,Bujaru,Urbana,Municipal,16.5,22.3, 
2021,Norte,PA,Bujaru,Rural,Municipal,9.2,19.5, 
2021,Norte,PA,Bujaru,Urbana,Publica,16.5,23.3,36.0
2021,Norte,PA,Bujaru,Rural,Publica,9.2,19.5,33.5
2021,Norte,PA,Cachoeira do Piriá,Urbana,Estadual, , ,34.0
2021,Norte,PA,Cachoeira do Piriá,Rural,Estadual, , ,21.9
2021,Norte,PA,Cachoeira do Piriá,Urbana,Municipal,21.0,25.5, 
2021,Norte,PA,Cachoeira do Piriá,Rural,Municipal,17.4,19.1, 
2021,Norte,PA,Cachoeira do Piriá,Urbana,Privada,12.0,10.8, 
2021,Norte,PA,Cachoeira do Piriá,Urbana,Publica,21.0,25.5,34.0
2021,Norte,PA,Cachoeira do Piriá,Rural,Publica,17.4,19.1,21.9
2021,Norte,PA,Cachoeira do Arari,Urbana,Estadual, ,28.8,39.7
2021,Norte,PA,Cachoeira do Arari,Rural,Estadual, ,28.4,26.5
2021,Norte,PA,Cachoeira do Arari,Urbana,Municipal,24.5,20.5, 
2021,Norte,PA,Cachoeira do Arari,Rural,Municipal,19.0,18.1, 
2021,Norte,PA,Cachoeira do Arari,Urbana,Publica,24.5,22.0,39.7
2021,Norte,PA,Cachoeira do Arari,Rural,Publica,19.0,20.2,26.5
2021,Norte,PA,Cametá,Urbana,Federal, , ,31.4
2021,Norte,PA,Cametá,Urbana,Estadual, , ,37.2
2021,Norte,PA,Cametá,Rural,Estadual, , ,29.9
2021,Norte,PA,Cametá,Urbana,Municipal,17.4,25.5, 
2021,Norte,PA,Cametá,Rural,Municipal,15.7,19.3, 
2021,Norte,PA,Cametá,Urbana,Privada,10.0,19.1,26.7
2021,Norte,PA,Cametá,Rural,Privada,4.0,14.3, 
2021,Norte,PA,Cametá,Urbana,Publica,17.4,25.5,36.8
2021,Norte,PA,Cametá,Rural,Publica,15.7,19.3,29.9
2021,Norte,PA,Canaã dos Carajás,Urbana,Estadual, , ,42.3
2021,Norte,PA,Canaã dos Carajás,Urbana,Municipal,25.3,34.3, 
2021,Norte,PA,Canaã dos Carajás,Rural,Municipal,21.4,23.6, 
2021,Norte,PA,Canaã dos Carajás,Urbana,Privada,11.7,18.7,24.2
2021,Norte,PA,Canaã dos Carajás,Urbana,Publica,25.3,34.3,42.3
2021,Norte,PA,Canaã dos Carajás,Rural,Publica,21.4,23.6, 
2021,Norte,PA,Capanema,Urbana,Estadual, ,33.2,37.3
2021,Norte,PA,Capanema,Rural,Estadual, ,27.7,33.8
2021,Norte,PA,Capanema,Urbana,Municipal,20.8,24.7, 
2021,Norte,PA,Capanema,Rural,Municipal,22.2,22.8, 
2021,Norte,PA,Capanema,Urbana,Privada,11.5,19.7,21.7
2021,Norte,PA,Capanema,Urbana,Publica,20.8,28.3,37.3
2021,Norte,PA,Capanema,Rural,Publica,22.2,24.7,33.8
2021,Norte,PA,Capitão Poço,Urbana,Estadual, ,29.3,34.3
2021,Norte,PA,Capitão Poço,Rural,Estadual,3.3,4.8,14.9
2021,Norte,PA,Capitão Poço,Urbana,Municipal,18.5,20.7, 
2021,Norte,PA,Capitão Poço,Rural,Municipal,11.8,14.5, 
2021,Norte,PA,Capitão Poço,Urbana,Privada,14.6,21.8, 
2021,Norte,PA,Capitão Poço,Urbana,Publica,18.5,22.5,34.3
2021,Norte,PA,Capitão Poço,Rural,Publica,11.5,12.2,14.9
2021,Norte,PA,Castanhal,Urbana,Federal, , ,21.6
2021,Norte,PA,Castanhal,Urbana,Estadual, ,34.5,35.8
2021,Norte,PA,Castanhal,Rural,Estadual, , ,37.1
2021,Norte,PA,Castanhal,Urbana,Municipal,21.4,29.2, 
2021,Norte,PA,Castanhal,Rural,Municipal,17.2,19.6, 
2021,Norte,PA,Castanhal,Urbana,Privada,11.5,20.9,36.2
2021,Norte,PA,Castanhal,Urbana,Publica,21.4,30.6,34.7
2021,Norte,PA,Castanhal,Rural,Publica,17.2,19.6,37.1
2021,Norte,PA,Chaves,Urbana,Estadual, , ,25.2
2021,Norte,PA,Chaves,Urbana,Municipal,13.2,17.5, 
2021,Norte,PA,Chaves,Rural,Municipal,16.9,15.7, 
2021,Norte,PA,Chaves,Urbana,Publica,13.2,17.5,25.2
2021,Norte,PA,Chaves,Rural,Publica,16.9,15.7, 
2021,Norte,PA,Colares,Urbana,Estadual, ,32.8,30.7
2021,Norte,PA,Colares,Rural,Estadual, ,25.2,21.8
2021,Norte,PA,Colares,Urbana,Municipal,13.6,20.7, 
2021,Norte,PA,Colares,Rural,Municipal,12.8,17.0, 
2021,Norte,PA,Colares,Urbana,Publica,13.6,26.7,30.7
2021,Norte,PA,Colares,Rural,Publica,12.8,19.5,21.8
2021,Norte,PA,Conceição do Araguaia,Urbana,Federal, , ,30.4
2021,Norte,PA,Conceição do Araguaia,Urbana,Estadual, ,33.0,29.1
2021,Norte,PA,Conceição do Araguaia,Urbana,Municipal,18.9,25.4, 
2021,Norte,PA,Conceição do Araguaia,Rural,Municipal,20.3,20.6, 
2021,Norte,PA,Conceição do Araguaia,Urbana,Privada,15.1,23.4,25.7
2021,Norte,PA,Conceição do Araguaia,Urbana,Publica,18.9,28.0,29.2
2021,Norte,PA,Conceição do Araguaia,Rural,Publica,20.3,20.6, 
2021,Norte,PA,Concórdia do Pará,Urbana,Estadual, ,34.5,34.4
2021,Norte,PA,Concórdia do Pará,Urbana,Municipal,20.4,29.2, 
2021,Norte,PA,Concórdia do Pará,Rural,Municipal,10.9,18.8, 
2021,Norte,PA,Concórdia do Pará,Urbana,Privada,10.8,10.0, 
2021,Norte,PA,Concórdia do Pará,Urbana,Publica,20.4,29.3,34.4
2021,Norte,PA,Concórdia do Pará,Rural,Publica,10.9,18.8, 
2021,Norte,PA,Cumaru do Norte,Urbana,Estadual, , ,31.4
2021,Norte,PA,Cumaru do Norte,Rural,Estadual, , ,11.0
2021,Norte,PA,Cumaru do Norte,Urbana,Municipal,19.1,31.0, 
2021,Norte,PA,Cumaru do Norte,Rural,Municipal,18.6,15.9, 
2021,Norte,PA,Cumaru do Norte,Urbana,Publica,19.1,31.0,31.4
2021,Norte,PA,Cumaru do Norte,Rural,Publica,18.6,15.9,11.0
2021,Norte,PA,Curionópolis,Urbana,Estadual, , ,38.5
2021,Norte,PA,Curionópolis,Urbana,Municipal,22.6,25.7, 
2021,Norte,PA,Curionópolis,Rural,Municipal,17.5,16.8, 
2021,Norte,PA,Curionópolis,Urbana,Privada,14.7,11.9, 
2021,Norte,PA,Curionópolis,Urbana,Publica,22.6,25.7,38.5
2021,Norte,PA,Curionópolis,Rural,Publica,17.5,16.8, 
2021,Norte,PA,Curralinho,Urbana,Estadual, ,32.4,29.3
2021,Norte,PA,Curralinho,Urbana,Municipal,22.1,24.9, 
2021,Norte,PA,Curralinho,Rural,Municipal,17.3,21.7, 
2021,Norte,PA,Curralinho,Urbana,Publica,22.1,25.7,29.3
2021,Norte,PA,Curralinho,Rural,Publica,17.3,21.7, 
2021,Norte,PA,Curuá,Urbana,Estadual, , ,30.2
2021,Norte,PA,Curuá,Urbana,Municipal,16.0,24.0, 
2021,Norte,PA,Curuá,Rural,Municipal,14.6,11.9, 
2021,Norte,PA,Curuá,Urbana,Publica,16.0,24.0,30.2
2021,Norte,PA,Curuá,Rural,Publica,14.6,11.9, 
2021,Norte,PA,Curuçá,Urbana,Estadual, ,26.4,37.0
2021,Norte,PA,Curuçá,Rural,Estadual, ,32.5,31.0
2021,Norte,PA,Curuçá,Urbana,Municipal,17.8,28.1, 
2021,Norte,PA,Curuçá,Rural,Municipal,17.1,22.9, 
2021,Norte,PA,Curuçá,Urbana,Privada,3.0,11.5, 
2021,Norte,PA,Curuçá,Urbana,Publica,17.8,27.8,37.0
2021,Norte,PA,Curuçá,Rural,Publica,17.1,23.8,31.0
2021,Norte,PA,Dom Eliseu,Urbana,Estadual, , ,31.1
2021,Norte,PA,Dom Eliseu,Rural,Estadual, , ,30.2
2021,Norte,PA,Dom Eliseu,Urbana,Municipal,20.9,27.7, 
2021,Norte,PA,Dom Eliseu,Rural,Municipal,16.9,15.4, 
2021,Norte,PA,Dom Eliseu,Urbana,Privada,15.5,20.9,26.5
2021,Norte,PA,Dom Eliseu,Urbana,Publica,20.9,27.7,31.1
2021,Norte,PA,Dom Eliseu,Rural,Publica,16.9,15.4,30.2
2021,Norte,PA,Eldorado do Carajás,Urbana,Estadual, , ,32.8
2021,Norte,PA,Eldorado do Carajás,Urbana,Municipal,23.4,30.5, 
2021,Norte,PA,Eldorado do Carajás,Rural,Municipal,16.0,19.4, 
2021,Norte,PA,Eldorado do Carajás,Urbana,Privada, ,12.7, 
2021,Norte,PA,Eldorado do Carajás,Urbana,Publica,23.4,30.5,32.8
2021,Norte,PA,Eldorado do Carajás,Rural,Publica,16.0,19.4, 
2021,Norte,PA,Faro,Urbana,Estadual, ,38.9,30.5
2021,Norte,PA,Faro,Rural,Estadual, ,23.8, 
2021,Norte,PA,Faro,Urbana,Municipal,17.2,20.3, 
2021,Norte,PA,Faro,Rural,Municipal,13.1,15.2, 
2021,Norte,PA,Faro,Urbana,Publica,17.2,23.8,30.5
2021,Norte,PA,Faro,Rural,Publica,13.1,16.2, 
2021,Norte,PA,Floresta do Araguaia,Urbana,Estadual, , ,37.5
2021,Norte,PA,Floresta do Araguaia,Rural,Estadual, , ,16.4
2021,Norte,PA,Floresta do Araguaia,Urbana,Municipal,19.8,24.7, 
2021,Norte,PA,Floresta do Araguaia,Rural,Municipal,15.4,14.0, 
2021,Norte,PA,Floresta do Araguaia,Urbana,Publica,19.8,24.7,37.5
2021,Norte,PA,Floresta do Araguaia,Rural,Publica,15.4,14.0,16.4
2021,Norte,PA,Garrafão do Norte,Urbana,Estadual, , ,41.2
2021,Norte,PA,Garrafão do Norte,Rural,Estadual, , ,29.7
2021,Norte,PA,Garrafão do Norte,Urbana,Municipal,17.8,21.7, 
2021,Norte,PA,Garrafão do Norte,Rural,Municipal,13.1,17.7, 
2021,Norte,PA,Garrafão do Norte,Urbana,Publica,17.8,21.7,41.2
2021,Norte,PA,Garrafão do Norte,Rural,Publica,13.1,17.7,29.7
2021,Norte,PA,Goianésia do Pará,Urbana,Estadual, , ,29.2
2021,Norte,PA,Goianésia do Pará,Rural,Estadual, , , 
2021,Norte,PA,Goianésia do Pará,Urbana,Municipal,17.7,24.3, 
2021,Norte,PA,Goianésia do Pará,Rural,Municipal,10.8,16.6, 
2021,Norte,PA,Goianésia do Pará,Urbana,Privada,10.1,17.3, 
2021,Norte,PA,Goianésia do Pará,Urbana,Publica,17.7,24.3,29.2
2021,Norte,PA,Goianésia do Pará,Rural,Publica,10.8,16.6, 
2021,Norte,PA,Gurupá,Urbana,Estadual, , ,41.4
2021,Norte,PA,Gurupá,Urbana,Municipal,18.7,26.9, 
2021,Norte,PA,Gurupá,Rural,Municipal,18.8,22.5, 
2021,Norte,PA,Gurupá,Urbana,Publica,18.7,26.9,41.4
2021,Norte,PA,Gurupá,Rural,Publica,18.8,22.5, 
2021,Norte,PA,Igarapé-Açu,Urbana,Estadual, ,29.1,32.9
2021,Norte,PA,Igarapé-Açu,Rural,Estadual, ,18.6,28.4
2021,Norte,PA,Igarapé-Açu,Urbana,Municipal,16.2,21.2, 
2021,Norte,PA,Igarapé-Açu,Rural,Municipal,12.2,14.6, 
2021,Norte,PA,Igarapé-Açu,Urbana,Privada,8.3,15.2,17.5
2021,Norte,PA,Igarapé-Açu,Urbana,Publica,16.2,24.6,32.9
2021,Norte,PA,Igarapé-Açu,Rural,Publica,12.2,15.9,28.4
2021,Norte,PA,Igarapé-Miri,Urbana,Estadual, , ,34.2
2021,Norte,PA,Igarapé-Miri,Rural,Estadual, , ,32.5
2021,Norte,PA,Igarapé-Miri,Urbana,Municipal,16.9,25.8, 
2021,Norte,PA,Igarapé-Miri,Rural,Municipal,17.5,23.4, 
2021,Norte,PA,Igarapé-Miri,Urbana,Privada,9.6,17.5, 
2021,Norte,PA,Igarapé-Miri,Urbana,Publica,16.9,25.8,34.2
2021,Norte,PA,Igarapé-Miri,Rural,Publica,17.5,23.4,32.5
2021,Norte,PA,Inhangapi,Urbana,Estadual, ,37.0,37.0
2021,Norte,PA,Inhangapi,Rural,Estadual, ,23.0,23.7
2021,Norte,PA,Inhangapi,Urbana,Municipal,20.0,22.7, 
2021,Norte,PA,Inhangapi,Rural,Municipal,17.4,21.9, 
2021,Norte,PA,Inhangapi,Urbana,Privada, , , 
2021,Norte,PA,Inhangapi,Urbana,Publica,20.0,28.8,37.0
2021,Norte,PA,Inhangapi,Rural,Publica,17.4,22.0,23.7
2021,Norte,PA,Ipixuna do Pará,Urbana,Estadual, , ,40.0
2021,Norte,PA,Ipixuna do Pará,Rural,Estadual, , ,33.0
2021,Norte,PA,Ipixuna do Pará,Urbana,Municipal,18.2,25.1, 
2021,Norte,PA,Ipixuna do Pará,Rural,Municipal,16.4,21.1, 
2021,Norte,PA,Ipixuna do Pará,Urbana,Privada,7.7,9.6, 
2021,Norte,PA,Ipixuna do Pará,Urbana,Publica,18.2,25.1,40.0
2021,Norte,PA,Ipixuna do Pará,Rural,Publica,16.4,21.1,33.0
2021,Norte,PA,Irituia,Urbana,Estadual, ,31.7,34.7
2021,Norte,PA,Irituia,Rural,Estadual, ,30.9,32.6
2021,Norte,PA,Irituia,Urbana,Municipal,19.2,16.5, 
2021,Norte,PA,Irituia,Rural,Municipal,13.9,15.0, 
2021,Norte,PA,Irituia,Urbana,Publica,19.2,23.7,34.7
2021,Norte,PA,Irituia,Rural,Publica,13.9,17.9,32.6
2021,Norte,PA,Itaituba,Urbana,Federal, , ,25.1
2021,Norte,PA,Itaituba,Urbana,Estadual, , ,36.9
2021,Norte,PA,Itaituba,Rural,Estadual, , ,30.7
2021,Norte,PA,Itaituba,Urbana,Municipal,17.8,28.4, 
2021,Norte,PA,Itaituba,Rural,Municipal,11.5,16.2, 
2021,Norte,PA,Itaituba,Urbana,Privada,15.8,20.9,27.4
2021,Norte,PA,Itaituba,Urbana,Publica,17.8,28.4,35.7
2021,Norte,PA,Itaituba,Rural,Publica,11.5,16.2,30.7
2021,Norte,PA,Itupiranga,Urbana,Estadual, ,26.0,36.1
2021,Norte,PA,Itupiranga,Rural,Estadual, ,20.7,35.0
2021,Norte,PA,Itupiranga,Urbana,Municipal,24.7,28.7, 
2021,Norte,PA,Itupiranga,Rural,Municipal,20.8,20.8, 
2021,Norte,PA,Itupiranga,Urbana,Privada,8.0,11.0, 
2021,Norte,PA,Itupiranga,Urbana,Publica,24.7,28.7,36.1
2021,Norte,PA,Itupiranga,Rural,Publica,20.8,20.8,35.0
2021,Norte,PA,Jacareacanga,Urbana,Estadual, , ,28.4
2021,Norte,PA,Jacareacanga,Urbana,Municipal,20.4,33.7, 
2021,Norte,PA,Jacareacanga,Rural,Municipal,8.1,10.5, 
2021,Norte,PA,Jacareacanga,Urbana,Publica,20.4,33.7,28.4
2021,Norte,PA,Jacareacanga,Rural,Publica,8.1,10.5, 
2021,Norte,PA,Jacundá,Urbana,Estadual, , ,37.3
2021,Norte,PA,Jacundá,Urbana,Municipal,17.7,26.8, 
2021,Norte,PA,Jacundá,Rural,Municipal,7.1,10.3, 
2021,Norte,PA,Jacundá,Urbana,Privada,10.6,15.2,21.0
2021,Norte,PA,Jacundá,Urbana,Publica,17.7,26.8,37.3
2021,Norte,PA,Jacundá,Rural,Publica,7.1,10.3, 
2021,Norte,PA,Juruti,Urbana,Estadual, ,30.3,35.5
2021,Norte,PA,Juruti,Rural,Estadual, , ,28.8
2021,Norte,PA,Juruti,Urbana,Municipal,17.6,23.5, 
2021,Norte,PA,Juruti,Rural,Municipal,15.5,16.7, 
2021,Norte,PA,Juruti,Urbana,Privada,12.3,19.2,21.0
2021,Norte,PA,Juruti,Urbana,Publica,17.6,24.3,35.5
2021,Norte,PA,Juruti,Rural,Publica,15.5,16.7,28.8
2021,Norte,PA,Limoeiro do Ajuru,Urbana,Estadual, ,33.0,32.3
2021,Norte,PA,Limoeiro do Ajuru,Urbana,Municipal,19.0,21.7, 
2021,Norte,PA,Limoeiro do Ajuru,Rural,Municipal,19.4,17.2, 
2021,Norte,PA,Limoeiro do Ajuru,Urbana,Publica,19.0,23.2,32.3
2021,Norte,PA,Limoeiro do Ajuru,Rural,Publica,19.4,17.2, 
2021,Norte,PA,Mãe do Rio,Urbana,Estadual, , ,35.2
2021,Norte,PA,Mãe do Rio,Urbana,Municipal,17.4,26.4, 
2021,Norte,PA,Mãe do Rio,Rural,Municipal,16.8,20.8, 
2021,Norte,PA,Mãe do Rio,Urbana,Privada,14.0,19.2,18.7
2021,Norte,PA,Mãe do Rio,Urbana,Publica,17.4,26.4,35.2
2021,Norte,PA,Mãe do Rio,Rural,Publica,16.8,20.8, 
2021,Norte,PA,Magalhães Barata,Urbana,Estadual, ,28.5,33.4
2021,Norte,PA,Magalhães Barata,Rural,Estadual, ,20.2, 
2021,Norte,PA,Magalhães Barata,Urbana,Municipal,17.6,21.0, 
2021,Norte,PA,Magalhães Barata,Rural,Municipal,14.4,17.2, 
2021,Norte,PA,Magalhães Barata,Urbana,Publica,17.6,21.8,33.4
2021,Norte,PA,Magalhães Barata,Rural,Publica,14.4,17.6, 
2021,Norte,PA,Marabá,Urbana,Federal, , ,25.4
2021,Norte,PA,Marabá,Rural,Federal, , ,22.7
2021,Norte,PA,Marabá,Urbana,Estadual, , ,38.9
2021,Norte,PA,Marabá,Rural,Estadual, , ,30.0
2021,Norte,PA,Marabá,Urbana,Municipal,19.1,29.3, 
2021,Norte,PA,Marabá,Rural,Municipal,15.0,18.6, 
2021,Norte,PA,Marabá,Urbana,Privada,12.3,17.0,25.4
2021,Norte,PA,Marabá,Urbana,Publica,19.1,29.3,38.3
2021,Norte,PA,Marabá,Rural,Publica,15.0,18.6,28.7
2021,Norte,PA,Maracanã,Urbana,Estadual, , ,27.3
2021,Norte,PA,Maracanã,Urbana,Municipal,12.8,20.8, 
2021,Norte,PA,Maracanã,Rural,Municipal,10.7,14.9, 
2021,Norte,PA,Maracanã,Urbana,Publica,12.8,20.8,27.3
2021,Norte,PA,Maracanã,Rural,Publica,10.7,14.9, 
2021,Norte,PA,Marapanim,Urbana,Estadual, , ,36.4
2021,Norte,PA,Marapanim,Rural,Estadual, , ,30.8
2021,Norte,PA,Marapanim,Urbana,Municipal,15.9,20.7, 
2021,Norte,PA,Marapanim,Rural,Municipal,10.9,17.8, 
2021,Norte,PA,Marapanim,Urbana,Privada,9.7,14.4, 
2021,Norte,PA,Marapanim,Urbana,Publica,15.9,20.7,36.4
2021,Norte,PA,Marapanim,Rural,Publica,10.9,17.8,30.8
2021,Norte,PA,Marituba,Urbana,Estadual, ,26.0,36.2
2021,Norte,PA,Marituba,Urbana,Municipal,18.5,24.5, 
2021,Norte,PA,Marituba,Rural,Municipal,15.7,18.3, 
2021,Norte,PA,Marituba,Urbana,Privada,3.5,13.9,14.8
2021,Norte,PA,Marituba,Urbana,Publica,18.5,24.5,36.2
2021,Norte,PA,Marituba,Rural,Publica,15.7,18.3, 
2021,Norte,PA,Medicilândia,Urbana,Estadual, , ,27.4
2021,Norte,PA,Medicilândia,Urbana,Municipal,18.6,22.8, 
2021,Norte,PA,Medicilândia,Rural,Municipal,17.0,21.4, 
2021,Norte,PA,Medicilândia,Urbana,Publica,18.6,22.8,27.4
2021,Norte,PA,Medicilândia,Rural,Publica,17.0,21.4, 
2021,Norte,PA,Melgaço,Urbana,Estadual, , ,28.7
2021,Norte,PA,Melgaço,Urbana,Municipal,27.7,25.7, 
2021,Norte,PA,Melgaço,Rural,Municipal,15.4,17.5, 
2021,Norte,PA,Melgaço,Urbana,Publica,27.7,25.7,28.7
2021,Norte,PA,Melgaço,Rural,Publica,15.4,17.5, 
2021,Norte,PA,Mocajuba,Urbana,Estadual, , ,33.9
2021,Norte,PA,Mocajuba,Urbana,Municipal,16.6,25.8, 
2021,Norte,PA,Mocajuba,Rural,Municipal,13.9,17.5, 
2021,Norte,PA,Mocajuba,Urbana,Privada,5.2,14.4,10.3
2021,Norte,PA,Mocajuba,Urbana,Publica,16.6,25.8,33.9
2021,Norte,PA,Mocajuba,Rural,Publica,13.9,17.5, 
2021,Norte,PA,Moju,Urbana,Estadual, , ,33.8
2021,Norte,PA,Moju,Urbana,Municipal,20.1,27.0, 
2021,Norte,PA,Moju,Rural,Municipal,17.4,22.3, 
2021,Norte,PA,Moju,Rural,Privada, , ,18.0
2021,Norte,PA,Moju,Urbana,Publica,20.1,27.0,33.8
2021,Norte,PA,Moju,Rural,Publica,17.4,22.3, 
2021,Norte,PA,Mojuí dos Campos,Urbana,Estadual, , ,30.2
2021,Norte,PA,Mojuí dos Campos,Urbana,Municipal,15.8,23.7, 
2021,Norte,PA,Mojuí dos Campos,Rural,Municipal,12.2,13.9, 
2021,Norte,PA,Mojuí dos Campos,Urbana,Publica,15.8,23.7,30.2
2021,Norte,PA,Mojuí dos Campos,Rural,Publica,12.2,13.9, 
2021,Norte,PA,Monte Alegre,Urbana,Estadual, , ,29.9
2021,Norte,PA,Monte Alegre,Rural,Estadual, , ,30.3
2021,Norte,PA,Monte Alegre,Urbana,Municipal,18.7,26.0, 
2021,Norte,PA,Monte Alegre,Rural,Municipal,15.7,18.7, 
2021,Norte,PA,Monte Alegre,Urbana,Privada,8.2,11.1, 
2021,Norte,PA,Monte Alegre,Urbana,Publica,18.7,26.0,29.9
2021,Norte,PA,Monte Alegre,Rural,Publica,15.7,18.7,30.3
2021,Norte,PA,Muaná,Urbana,Estadual, , ,36.5
2021,Norte,PA,Muaná,Urbana,Municipal,23.4,26.8, 
2021,Norte,PA,Muaná,Rural,Municipal,13.3,17.7, 
2021,Norte,PA,Muaná,Urbana,Publica,23.4,26.8,36.5
2021,Norte,PA,Muaná,Rural,Publica,13.3,17.7, 
2021,Norte,PA,Nova Esperança do Piriá,Urbana,Estadual, , ,34.9
