Fornecedor;idproduto;Nome do produto;Tipo de produto;Código de barras;Código interno;Agrupador;Imagem;Disponível;Url
Armazem Santa Maria;85ff61dd-2b01-478c-a911-0958ebfdcecc;SOBRECOXA FRANGO AMERICANO KG;Simples;;19832|19832;19832;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/85ff61dd-2b01-478c-a911-0958ebfdcecc+ce711edd-d30a-44cf-98e0-fb4d41dcaf0a
Armazem Santa Maria;44622d34-1b2a-476e-b5bb-8410c705858e;MORTADELA FRANGO AMERICANO KG;Simples;;19842|19842;19842;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/44622d34-1b2a-476e-b5bb-8410c705858e+3a91952e-e5d7-4657-9b51-a9eb5902749d
Armazem Santa Maria;66266c99-a9dd-4f1d-88ca-59199fa30a40;LINHA DE COSTURA CORRENTE SORT;Simples;;19843|19843;19843;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/66266c99-a9dd-4f1d-88ca-59199fa30a40+348a538c-fc43-462e-a6a1-039724e6c0f1
Armazem Santa Maria;6bfa4ddf-93b3-4c75-a670-ea2da553d6e5;LING FRANGO COZ DEF AMERICANO KG;Simples;;19852|19852;19852;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6bfa4ddf-93b3-4c75-a670-ea2da553d6e5+7b9cbc9b-78e1-4a8d-af1d-f7a0a24ddb9d
Armazem Santa Maria;546178e2-6be3-4310-95cc-08b8a9fd60ef;GALINHA CAIPIRA AVISPARA KG;Simples;;19854|19854;19854;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/546178e2-6be3-4310-95cc-08b8a9fd60ef+bb4828b9-6d69-417b-baa4-504a415c222a
Armazem Santa Maria;6b5ac3f4-919d-442a-8458-a0d9971a1b28;FRANGO AMERICANO KG;Simples;;19860|19860;19860;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6b5ac3f4-919d-442a-8458-a0d9971a1b28+ceefd10d-d104-4774-9f9a-799e091816a1
Armazem Santa Maria;991c87ac-4f61-40fa-946a-cbe20409e7b7;COXA SOBRECOXA CONG AMERICANO KG;Simples;;19876|30758;30758;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/991c87ac-4f61-40fa-946a-cbe20409e7b7+cfa6b1aa-d0a6-42db-8e37-1c534123d363
Armazem Santa Maria;9705ccb6-5971-48b0-961f-50d9d8a4f5b7;ASA FRANGO AMERICANO KG;Simples;;19886|19886;19886;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/9705ccb6-5971-48b0-961f-50d9d8a4f5b7+97902bf0-a39f-4260-a82e-842da158a835
Armazem Santa Maria;4b500137-7495-4716-92e8-02c45599eec3;PAPEL PRESENTE COUCHE 50X60;Simples;7896647013083;199600|17996;17996;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/4b500137-7495-4716-92e8-02c45599eec3+2b14d174-86e1-4dad-afd2-efc2a4809454
Armazem Santa Maria;a18c385c-dd44-4a1b-a980-9f14e21b01ca;COSTELA SUINA GRANDE CONG FRIMESA KG;Simples;;19981|19981;19981;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a18c385c-dd44-4a1b-a980-9f14e21b01ca+e58254f0-2947-477e-8404-2c9192c8dd1f
Armazem Santa Maria;f9160c9b-85c3-4782-8413-c9f59733570d;SALSICHA HOT DOG RESF AMERICANO KG;Simples;;20019|20019;20019;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f9160c9b-85c3-4782-8413-c9f59733570d+6fe17700-17c1-46fa-8ffb-964c5676b659
Armazem Santa Maria;f1900e76-8d9a-402a-8bc4-43407db9ae02;PEITO DE PERU SADIA DEF KG;Simples;;20100|20100;20100;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f1900e76-8d9a-402a-8bc4-43407db9ae02+f3ec84d0-d451-47de-880c-eab4d54922a8
Armazem Santa Maria;a70de6ca-5503-45fd-a4b0-2fe3863ed489;GALINHA CAIPIRAO NOROESTE KG;Simples;;202438|24059;24059;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a70de6ca-5503-45fd-a4b0-2fe3863ed489+ae54996e-f21e-46a5-8bc4-c3eb85dd7056
Armazem Santa Maria;cb90e384-db4f-4f93-8a9e-a54c1b8199c6;PEIXE PESCADA GO S/CABECA KG;Simples;;20333|20333;20333;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/cb90e384-db4f-4f93-8a9e-a54c1b8199c6+2cbe23af-ed5b-4407-a5d4-7e32898e9476
Armazem Santa Maria;d4132e88-24e4-4cfd-9f51-ad5f6a1e46c6;FRANGO CONG AVISPARA KG;Simples;;20923|20923;20923;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d4132e88-24e4-4cfd-9f51-ad5f6a1e46c6+6f5d0d26-1c68-4c78-81a0-9be91399c51b
Armazem Santa Maria;6b642615-cd55-49d3-ac02-52c0cf4386c7;EMULSIFICANTE PORTOGEL CASA DO SORV 200G;Simples;7896395104897;2116700005103|28927;28927;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6b642615-cd55-49d3-ac02-52c0cf4386c7+f044f872-4e6e-43b7-aedd-c6377943b385
Armazem Santa Maria;a820a042-b3ed-4e9d-a142-d1dd7a82b0b0;BOLO CENOURA;Simples;;21400|21400;21400;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a820a042-b3ed-4e9d-a142-d1dd7a82b0b0+4ee6ee59-84a1-4457-83fc-a56789f7b625
Armazem Santa Maria;0ffa946f-259c-49d2-b1d7-d65e63125a10;BOLO CHOCOLATE;Simples;;21402|21402;21402;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0ffa946f-259c-49d2-b1d7-d65e63125a10+9f870b80-8877-4bd9-b021-c36970b32fa6
Armazem Santa Maria;7fcd1da3-b3df-4abb-b2c4-92564cfeaae5;BOLO COCO;Simples;;21405|21405;21405;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7fcd1da3-b3df-4abb-b2c4-92564cfeaae5+375344e9-555c-47b7-95bc-9af99fefc910
Armazem Santa Maria;13f91f9d-0b5a-4f4b-8727-4cee47c6ef86;BOLO LARANJA;Simples;;21408|21408;21408;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/13f91f9d-0b5a-4f4b-8727-4cee47c6ef86+5617c802-1135-4edd-9dfd-32c6944b0a7c
Armazem Santa Maria;adc04d46-29a4-47a1-aa99-516b9550f4ad;BOLO MACAXEIRA;Simples;;21409|21409;21409;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/adc04d46-29a4-47a1-aa99-516b9550f4ad+2ab1bb96-17ed-4fc0-b3db-7b6849701354
Armazem Santa Maria;38b0e436-0cb1-400c-87d5-bbabe162d067;BOLO QUEIJO;Simples;;21414|21414;21414;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/38b0e436-0cb1-400c-87d5-bbabe162d067+87853056-ccf9-48d0-865b-69c0cbf6d2b5
Armazem Santa Maria;7ee86253-159e-4022-a060-a3d4fef02bac;BOLO FORMIGUEIRO;Simples;;21417|21417;21417;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7ee86253-159e-4022-a060-a3d4fef02bac+38de35cc-44b9-47fc-a52a-dddb703cc4d6
Armazem Santa Maria;f88cdf10-bdc3-4257-99df-9e04b72e779d;SUCO ABACAXI UN;Simples;;21424|21424;21424;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f88cdf10-bdc3-4257-99df-9e04b72e779d+3f336f08-dbd6-414e-9a20-ef9e4ccbbac0
Armazem Santa Maria;c84b8d1d-3d3a-4e8f-944c-862bc23583cb;SUCO ACEROLA UN;Simples;;21428|21428;21428;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c84b8d1d-3d3a-4e8f-944c-862bc23583cb+0b863401-5045-4db6-aa51-a74f7bafe285
Armazem Santa Maria;d6f49f67-5167-49dc-ab01-be908cf09335;SUCO CUPUACU UN;Simples;;21430|21430;21430;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d6f49f67-5167-49dc-ab01-be908cf09335+f700a512-67f6-48e3-84de-d829347fde3c
Armazem Santa Maria;7794a4a2-967c-4a14-b527-a75364ff7e9a;TAPIOCA C/ QUEIJO UN;Simples;;21438|21438;21438;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7794a4a2-967c-4a14-b527-a75364ff7e9a+693eb93b-d963-4a91-bf0f-2153d87dc7b7
Armazem Santa Maria;d73e610b-50d0-4231-aa21-6848480862bf;TAPIOCA C/ MARGARINA UN;Simples;;21439|21439;21439;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d73e610b-50d0-4231-aa21-6848480862bf+2a40938f-1560-417f-9f07-f449da7ae0ae
Armazem Santa Maria;57fd1d4c-f89a-494f-bd09-c8c2649ac878;TORTA CHOCOLATE KG;Simples;;21444|21444;21444;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/57fd1d4c-f89a-494f-bd09-c8c2649ac878+bdc71abf-db6d-4822-9431-c52238586e3c
Armazem Santa Maria;9153dab9-7050-4094-87d6-b09f4ac0e4d0;TORTA COCO KG;Simples;;21447|21447;21447;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/9153dab9-7050-4094-87d6-b09f4ac0e4d0+45e090bc-9f2e-48b0-8758-9b3dc1e44229
Armazem Santa Maria;0565143a-fa51-4ab3-a253-5a0faf93d535;TORTA CUPUACU KG;Simples;;21449|21449;21449;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0565143a-fa51-4ab3-a253-5a0faf93d535+499e254f-659a-4c8c-81cb-3e56cae8c35a
Armazem Santa Maria;ef6e6ba7-73eb-4038-907d-63b68b156bcf;TORTA MARACUJA KG;Simples;;21451|21451;21451;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ef6e6ba7-73eb-4038-907d-63b68b156bcf+9839dfe8-c1e9-4d16-86c8-4434c1056f75
Armazem Santa Maria;fc0a4a86-c8c0-4552-909b-e234342662ff;TORTA MORANGO KG;Simples;;21452|21452;21452;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/fc0a4a86-c8c0-4552-909b-e234342662ff+a1ea3965-0aef-459c-95f7-dc34ca18ee8e
Armazem Santa Maria;6f6f4a55-5c19-4001-9e6b-8ee45e5e9bb3;VATAPA DE CAMARAO KG;Simples;;21455|21455;21455;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6f6f4a55-5c19-4001-9e6b-8ee45e5e9bb3+d767a068-a908-454d-a910-bf2c90877f7a
Armazem Santa Maria;eaed7eb0-3a12-4db8-990f-5f7a21fe9320;BAW ALIMENTO CAO RACA PEQ E MED KG;Simples;;2147|2147;2147;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/eaed7eb0-3a12-4db8-990f-5f7a21fe9320+bf6716a3-e364-497d-af38-287fd00362f7
Armazem Santa Maria;7f5829b7-b4de-41d1-baab-a3081abb9b54;DOCINHO UN;Simples;;21472|21472;21472;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7f5829b7-b4de-41d1-baab-a3081abb9b54+f7294eb6-8626-4b9a-ba89-5058e9d28cdd
Armazem Santa Maria;a245227c-7d48-4465-a323-4cde70c2a794;PAO CARECA C/ OVO UN;Simples;;21482|21482;21482;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/a245227c-7d48-4465-a323-4cde70c2a794+b3d864aa-d760-409d-8302-0850f41afe84
Armazem Santa Maria;79af5662-5b6b-483b-9524-bd3ce9c73153;PAO CARECA C/ PRESUNTO UN;Simples;;21483|21483;21483;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/79af5662-5b6b-483b-9524-bd3ce9c73153+217e8afc-5f4c-4594-babd-0fe4246e639c
Armazem Santa Maria;e039c5ed-c0c2-40fa-98c9-da331bc380bc;COXINHA DE CAMARAO UN;Simples;;21486|21486;21486;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e039c5ed-c0c2-40fa-98c9-da331bc380bc+350f30c8-553b-4c5a-bc99-c728c007fdc3
Armazem Santa Maria;9122d7a7-263d-42d9-b772-98e67eb4cfd9;COXINHA DE FRANGO UN;Simples;;21487|21487;21487;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/9122d7a7-263d-42d9-b772-98e67eb4cfd9+983bdebd-d2d9-4b6a-96ba-9fc4e243d2c6
Armazem Santa Maria;e76c8d62-0c9a-415d-a18d-42499f69240f;CUPCAKE DIVERSOS UN;Simples;;21489|21489;21489;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e76c8d62-0c9a-415d-a18d-42499f69240f+5e10b607-b49e-4ddd-be10-2eb8edfc33e2
Armazem Santa Maria;e3f6eab2-3fda-4d0f-a742-1b32742e38e9;EMPADA CARNE;Simples;;21490|21490;21490;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e3f6eab2-3fda-4d0f-a742-1b32742e38e9+bda5da65-3251-4002-abe3-b213607f4b54
Armazem Santa Maria;beeab39b-30c2-4c1d-ac74-5a720b0583e8;EMPADA FRANGO;Simples;;21491|21491;21491;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/beeab39b-30c2-4c1d-ac74-5a720b0583e8+4787ec6e-bf0c-467f-ac2d-d220a83ebfe2
Armazem Santa Maria;d7f2b69b-2e17-456f-a173-e2b521b813f9;FOLHADOS DE SALSICHA UN;Simples;;21499|21499;21499;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d7f2b69b-2e17-456f-a173-e2b521b813f9+0798f6f1-f80a-41cb-a75a-0499c2724816
Armazem Santa Maria;9ec2245a-63bd-4f70-8b8d-50b2743cc81d;MACARRONADA C MOLHO 4 QUIEJO KG;Simples;;21511|21511;21511;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/9ec2245a-63bd-4f70-8b8d-50b2743cc81d+8ba80ae7-c631-4f01-8ae8-d244d97d904a
Armazem Santa Maria;f762aff5-52e1-4385-8823-3bbc1151085b;MONTEIRO LOPES KG;Simples;;21518|21518;21518;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f762aff5-52e1-4385-8823-3bbc1151085b+7da09d36-f443-4fe4-a448-a0e89ebb3a72
Armazem Santa Maria;29a47707-5d34-4781-801b-e4ce15793f4c;PAO BAGUETE C/ MARGARINA UN;Simples;;21526|21526;21526;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/29a47707-5d34-4781-801b-e4ce15793f4c+8512095d-7323-4c91-82d1-e8fbd1c1e8ca
Armazem Santa Maria;1ec535e1-83ae-4957-aeeb-3095fbc84717;PAO BAGUETE C/ PRESUNTO UN;Simples;;21528|21528;21528;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1ec535e1-83ae-4957-aeeb-3095fbc84717+ffb16196-c170-48a9-9d5d-92b1071015e8
Armazem Santa Maria;ee1f005f-b8a3-439f-847a-64bb54d4cbc1;PAO BAGUETE C/ QUEIJO E PRESUNTO UN;Simples;;21529|21529;21529;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ee1f005f-b8a3-439f-847a-64bb54d4cbc1+ccb0f202-24d2-473a-89a4-292525b09418
Armazem Santa Maria;0c3ee6c0-2258-47a6-9179-c0bf653199fc;PAO BAGUETE C/ QUEIJO UN;Simples;;21531|21531;21531;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0c3ee6c0-2258-47a6-9179-c0bf653199fc+55289b5c-831f-4985-950a-330080f88d32
Armazem Santa Maria;f7b3f274-a6cd-4f1e-84e8-1869748a2d1c;PAO CARECA C/ MARGARINA UN;Simples;;21539|21539;21539;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f7b3f274-a6cd-4f1e-84e8-1869748a2d1c+25fd47b4-e94f-413c-9f4b-521b07c549cb
Armazem Santa Maria;7aab340b-7132-4a0a-a605-713314ab0c83;PAO CARECA C/ QUEIJO E OVO UN;Simples;;21540|21540;21540;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7aab340b-7132-4a0a-a605-713314ab0c83+ff487a4c-b50d-41ae-8505-c5ef9b2723f9
Armazem Santa Maria;8626aaae-0ae3-4562-b77a-37122b5204ed;PAO CARECA C/ QUEIJO E PRESUNTO UN;Simples;;21541|21541;21541;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8626aaae-0ae3-4562-b77a-37122b5204ed+7a59cba3-100a-4ed9-a816-07b5ce976023
Armazem Santa Maria;8a51759f-e463-4284-a2c4-e1779dd42125;PAO CARECA C/ QUEIJO UN;Simples;;21542|21542;21542;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8a51759f-e463-4284-a2c4-e1779dd42125+a8b0a3ed-d647-4225-9141-7d598957ff1a
Armazem Santa Maria;ac088983-41bc-4ea5-b0a3-154f6ee3ab07;PAO CARECA C/ QUEIJO PRESUNTO E OVO UN;Simples;;21545|21545;21545;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ac088983-41bc-4ea5-b0a3-154f6ee3ab07+f6ec95c4-4e6e-43d8-b805-7f3c98e4b028
Armazem Santa Maria;6609cdd9-7f9a-41ed-8a85-29b2ef9fab82;UVA VITORIA KG;Simples;;22441|22441;22441;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/6609cdd9-7f9a-41ed-8a85-29b2ef9fab82+dab70b48-8f1f-44ad-81b8-d93215f0a860
Armazem Santa Maria;1790851f-07d3-4b22-bc3c-e05e63696089;PAO LEITE KG;Simples;;21552|21552;21552;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/1790851f-07d3-4b22-bc3c-e05e63696089+e2a80515-34c4-4846-a483-ed08a1945975
Armazem Santa Maria;b8d9aa9d-3dc6-48f7-ab74-ae5306ab608b;PIRARUCU CON KG;Simples;;22723|22723;22723;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/b8d9aa9d-3dc6-48f7-ab74-ae5306ab608b+d25e9ba6-db6d-4c7f-8805-e87e9f89f997
Armazem Santa Maria;544e4344-fee0-4f56-b6e7-9ec27fba4048;PASTELAO UN;Simples;;21575|21575;21575;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/544e4344-fee0-4f56-b6e7-9ec27fba4048+a2a8a4ae-8c38-4590-831e-356e9b866219
Armazem Santa Maria;04a8adf7-e71c-4d2b-8738-c5a1371754c5;PIZZA CALABRESA;Simples;;21579|21579;21579;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/04a8adf7-e71c-4d2b-8738-c5a1371754c5+19320cb6-0f96-4b0c-9220-c624ac20ec14
Armazem Santa Maria;19661c3a-f418-4c42-8233-0525870f6e5d;PUDIM;Simples;;21584|21584;21584;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/19661c3a-f418-4c42-8233-0525870f6e5d+a1f54496-dcc4-47a6-978d-5808b9d1ddb2
Armazem Santa Maria;7b030a7c-5554-4cbd-b470-9b4bdb8f5668;QUIBE UN;Simples;;21588|21588;21588;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/7b030a7c-5554-4cbd-b470-9b4bdb8f5668+2d2b41b5-84e4-45ed-862b-57133243ca71
Armazem Santa Maria;5d5582bf-347f-4624-bde2-c093a689e57c;REFEICAO KG;Simples;;21590|21590;21590;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/5d5582bf-347f-4624-bde2-c093a689e57c+644e4861-8df5-498b-83e2-92fc0ae36af2
Armazem Santa Maria;c4087398-a432-44d8-946a-733e20c982b6;RISOLE DE CARNE;Simples;;21592|21592;21592;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/c4087398-a432-44d8-946a-733e20c982b6+97024b42-bc71-4160-afbe-4bcfb9ba4058
Armazem Santa Maria;e10434a6-d8e1-499f-87aa-cd95752c6929;PA C OSSO CARNE BOV KG;Simples;;22730|22360;22360;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e10434a6-d8e1-499f-87aa-cd95752c6929+08e59635-b6a2-43dd-a3e7-bd55a0f1cac8
Armazem Santa Maria;0075bddd-67c0-49b3-8cfc-9bdf26dd4ffd;GARFO DE MESA BRINOX AZUL;Simples;;22910|22910;22910;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0075bddd-67c0-49b3-8cfc-9bdf26dd4ffd+fffb3c95-b104-4602-9d4e-a4bf0e836e29
Armazem Santa Maria;dd67fa25-5d43-4a32-b3fb-d82ccf98ed09;RISOLE DE QUEIJO C/ PRESUNTO UN;Simples;;21593|21593;21593;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/dd67fa25-5d43-4a32-b3fb-d82ccf98ed09+b2abf824-18a6-4975-be15-5635e6ae8449
Armazem Santa Maria;ef1f4fae-e1e3-4da7-8237-da8c2ec0591b;RISOTO DE FRANGO KG;Simples;;21594|21594;21594;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ef1f4fae-e1e3-4da7-8237-da8c2ec0591b+c383510a-ecea-45f0-89d4-3b05e15eb62d
Armazem Santa Maria;e18521be-8ee7-4885-ad54-fe56086c443c;PEITO S/OSSO S/PELE KG;Simples;;22932|22932;22932;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e18521be-8ee7-4885-ad54-fe56086c443c+d82c86f7-e2df-42b1-8250-f9f2418aa13c
Armazem Santa Maria;152fd861-5bd9-41c7-94f1-d588c3356a3d;QUEIJO PRATO PRESIDENTE KG;Simples;7898955617502;22955|22955;22955;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/152fd861-5bd9-41c7-94f1-d588c3356a3d+c4c42baf-3c62-41e2-b00c-7147135d32de
Armazem Santa Maria;d5a28b16-96f9-49ef-88b0-5aade6ee14cb;SALADA DE FRUTAS;Simples;;21603|21603;21603;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/d5a28b16-96f9-49ef-88b0-5aade6ee14cb+1518254a-91b3-44e7-99d0-eb6f9865b574
Armazem Santa Maria;26a3dda7-b3d5-4536-ab6d-85d95098f8e9;SANDUICHE AMERICANO;Simples;;21607|21607;21607;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/26a3dda7-b3d5-4536-ab6d-85d95098f8e9+8f5c9b11-ef0a-4f08-ad3f-1787f3a48d1e
Armazem Santa Maria;ed3ed7d4-50b3-4bd4-b07b-ffd73cd88bf0;SONHO C RECHEIO;Simples;;21609|21609;21609;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ed3ed7d4-50b3-4bd4-b07b-ffd73cd88bf0+6cbf9fd7-a43c-4ec0-a557-58f18f91f42f
Armazem Santa Maria;f29f9473-e23c-464c-94df-eba221b60238;SONHO S RECHEIO;Simples;;21610|21610;21610;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/f29f9473-e23c-464c-94df-eba221b60238+af656566-56cd-41dd-9a2f-36f805e1601f
Armazem Santa Maria;13731112-9dac-45da-ad11-14aafafc57f6;PUDIM;Simples;;22968|21584;21584;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/13731112-9dac-45da-ad11-14aafafc57f6+e2668a15-1263-4770-820c-3feecbc6fe93
Armazem Santa Maria;09453506-aeca-4987-ac5c-72092682914c;SOPA P LEVAR 500ML;Simples;;21611|21611;21611;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/09453506-aeca-4987-ac5c-72092682914c+b31a385d-f8a2-452d-8402-09d92f8abd2b
Armazem Santa Maria;e03eaeab-d72d-44b2-9adb-5f3d7fe32104;SOPA 500ML;Simples;;21612|21612;21612;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/e03eaeab-d72d-44b2-9adb-5f3d7fe32104+a7e9318b-03ad-4d83-a9d8-5cc10e790c60
Armazem Santa Maria;8ad6f654-4c46-4485-9d7f-f41d0a1a9969;BAW WAW BIFINHO CAES GALINHA CAIPIRA 50G;Simples;;2186|2186;2186;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/8ad6f654-4c46-4485-9d7f-f41d0a1a9969+49b1b7f4-f900-4085-8f43-3b558bdfebfc
Armazem Santa Maria;40415038-d343-497e-bc8c-c884366e9e90;POULET AURORA PEITO FRANG COZ DEF KG;Simples;;23040|23040;23040;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/40415038-d343-497e-bc8c-c884366e9e90+cbb3f79b-5db2-48fb-aac9-988259f28c6b
Armazem Santa Maria;0710b3ae-2ead-49fd-b40e-a1e84893dadc;SACO P ACAI PLASZON 16X30X05 BD;Simples;;21971|21971;21971;Não;Sim;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/0710b3ae-2ead-49fd-b40e-a1e84893dadc+6ddc3be3-b337-4ac0-9e96-ab74bebc5f6e
Armazem Santa Maria;ee89f541-f5d5-4cb4-88f3-53bfb43babee;SACO PLASTICO CENTO 1KG;Simples;;21976|21976;21976;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/ee89f541-f5d5-4cb4-88f3-53bfb43babee+64c24495-011c-466a-808e-69b397c9f034
Armazem Santa Maria;997e8006-ed5d-4e22-bbe7-3b2731336466;SACO PLASTICO CENTRO 2KG;Simples;;21978|21978;21978;Não;Não;/commerce/fc4bfbb5-f9ea-4066-acbb-7ae92fbc207a/produto/997e8006-ed5d-4e22-bbe7-3b2731336466+51ce4679-02d1-4ff4-8396-7aae5fd36fbe
